From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A0D2G3A4	A0A0D2G3A4	unreviewed	A0A0D2G3A4_9EURO	Integral membrane protein	Z517_12042	Fonsecaea pedrosoi CBS 271.37	409	membrane [GO:0016020]
A0A0D2DV90	A0A0D2DV90	unreviewed	A0A0D2DV90_9EURO	Importin N-terminal domain-containing protein	Z517_04797	Fonsecaea pedrosoi CBS 271.37	918	cytoplasm [GO:0005737]; protein import into nucleus [GO:0006606]
A0A0D2F6J4	A0A0D2F6J4	unreviewed	A0A0D2F6J4_9EURO	Uncharacterized protein	Z517_05309	Fonsecaea pedrosoi CBS 271.37	485	
A0A0D2H5Y2	A0A0D2H5Y2	unreviewed	A0A0D2H5Y2_9EURO	HNH nuclease domain-containing protein	Z517_01670	Fonsecaea pedrosoi CBS 271.37	332	
A0A0D2FBP4	A0A0D2FBP4	unreviewed	A0A0D2FBP4_9EURO	Zn(2)-C6 fungal-type domain-containing protein	Z517_03268	Fonsecaea pedrosoi CBS 271.37	779	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]
A0A0D2F238	A0A0D2F238	unreviewed	A0A0D2F238_9EURO	Cytochrome P450 oxidoreductase	Z517_07333	Fonsecaea pedrosoi CBS 271.37	535	membrane [GO:0016020]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
A0A0D2FF62	A0A0D2FF62	unreviewed	A0A0D2FF62_9EURO	Unplaced genomic scaffold supercont1.1, whole genome shotgun sequence	Z517_00672	Fonsecaea pedrosoi CBS 271.37	747	RNA binding [GO:0003723]
A0A0D2E2X1	A0A0D2E2X1	unreviewed	A0A0D2E2X1_9EURO	Diacetyl reductase [(S)-acetoin forming]	Z517_03646	Fonsecaea pedrosoi CBS 271.37	286	oxidoreductase activity [GO:0016491]; cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]
A0A0D2EW33	A0A0D2EW33	unreviewed	A0A0D2EW33_9EURO	Ribosomal protein L7/L12	Z517_08288	Fonsecaea pedrosoi CBS 271.37	203	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A0D2G5U6	A0A0D2G5U6	unreviewed	A0A0D2G5U6_9EURO	Major facilitator superfamily (MFS) profile domain-containing protein	Z517_12530	Fonsecaea pedrosoi CBS 271.37	564	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A0D2G6G9	A0A0D2G6G9	unreviewed	A0A0D2G6G9_9EURO	Unplaced genomic scaffold supercont1.9, whole genome shotgun sequence	Z517_12270	Fonsecaea pedrosoi CBS 271.37	497	
A0A0D2DUU0	A0A0D2DUU0	unreviewed	A0A0D2DUU0_9EURO	Cytochrome P450 oxidoreductase	Z517_04572	Fonsecaea pedrosoi CBS 271.37	517	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
A0A0D2GLW7	A0A0D2GLW7	unreviewed	A0A0D2GLW7_9EURO	DNA mismatch repair protein S5 domain-containing protein	Z517_04954	Fonsecaea pedrosoi CBS 271.37	761	mismatch repair complex [GO:0032300]; nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent DNA damage sensor activity [GO:0140664]; mismatched DNA binding [GO:0030983]; meiosis I cell cycle process [GO:0061982]; mismatch repair [GO:0006298]
A0A0D2GUY5	A0A0D2GUY5	unreviewed	A0A0D2GUY5_9EURO	Major facilitator superfamily (MFS) profile domain-containing protein	Z517_00191	Fonsecaea pedrosoi CBS 271.37	602	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A0D2EJ87	A0A0D2EJ87	unreviewed	A0A0D2EJ87_9EURO	Heterokaryon incompatibility domain-containing protein	Z517_12372	Fonsecaea pedrosoi CBS 271.37	747	
A0A0D2G4B9	A0A0D2G4B9	unreviewed	A0A0D2G4B9_9EURO	dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117)	Z517_10335	Fonsecaea pedrosoi CBS 271.37	423	membrane [GO:0016020]; dolichyl-phosphate beta-glucosyltransferase activity [GO:0004581]; anatomical structure development [GO:0048856]; sporulation [GO:0043934]
A0A0D2HGQ0	A0A0D2HGQ0	unreviewed	A0A0D2HGQ0_9EURO	Major facilitator superfamily (MFS) profile domain-containing protein	Z517_02850	Fonsecaea pedrosoi CBS 271.37	441	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A0D2GQE5	A0A0D2GQE5	unreviewed	A0A0D2GQE5_9EURO	BHLH domain-containing protein	Z517_02458	Fonsecaea pedrosoi CBS 271.37	529	protein dimerization activity [GO:0046983]
A0A0D2GWT4	A0A0D2GWT4	unreviewed	A0A0D2GWT4_9EURO	Diphthine--ammonia ligase (EC 6.3.1.14) (Diphthamide synthase) (Diphthamide synthetase)	Z517_02308	Fonsecaea pedrosoi CBS 271.37	841	diphthine-ammonia ligase activity [GO:0017178]
A0A0D2H589	A0A0D2H589	unreviewed	A0A0D2H589_9EURO	Autophagy-related protein 16 domain-containing protein	Z517_01394	Fonsecaea pedrosoi CBS 271.37	214	macromolecule metabolic process [GO:0043170]; nitrogen compound metabolic process [GO:0006807]; primary metabolic process [GO:0044238]
A0A0D2GUX6	A0A0D2GUX6	unreviewed	A0A0D2GUX6_9EURO	Uncharacterized protein	Z517_00181	Fonsecaea pedrosoi CBS 271.37	221	
A0A0D2GWU7	A0A0D2GWU7	unreviewed	A0A0D2GWU7_9EURO	Uncharacterized protein	Z517_09283	Fonsecaea pedrosoi CBS 271.37	87	
A0A0D2DM17	A0A0D2DM17	unreviewed	A0A0D2DM17_9EURO	NAD(P)-binding domain-containing protein	Z517_08565	Fonsecaea pedrosoi CBS 271.37	288	
A0A0D2GZN1	A0A0D2GZN1	unreviewed	A0A0D2GZN1_9EURO	Protein kinase domain-containing protein	Z517_01876	Fonsecaea pedrosoi CBS 271.37	291	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
A0A0D2GSY1	A0A0D2GSY1	unreviewed	A0A0D2GSY1_9EURO	Transcription initiation protein spt3	Z517_03349	Fonsecaea pedrosoi CBS 271.37	376	nucleus [GO:0005634]; protein heterodimerization activity [GO:0046982]; transcription by RNA polymerase II [GO:0006366]
A0A0D2GKB2	A0A0D2GKB2	unreviewed	A0A0D2GKB2_9EURO	NmrA-like domain-containing protein	Z517_04283	Fonsecaea pedrosoi CBS 271.37	256	
A0A0D2GVF6	A0A0D2GVF6	unreviewed	A0A0D2GVF6_9EURO	Nicotinamide-nucleotide adenylyltransferase	Z517_05602	Fonsecaea pedrosoi CBS 271.37	349	
A0A0D2G8Z3	A0A0D2G8Z3	unreviewed	A0A0D2G8Z3_9EURO	Cytochrome P450 monooxygenase	Z517_09624	Fonsecaea pedrosoi CBS 271.37	504	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
A0A0D2FCM9	A0A0D2FCM9	unreviewed	A0A0D2FCM9_9EURO	Acetyl-CoA synthetase-like protein	Z517_03622	Fonsecaea pedrosoi CBS 271.37	592	
A0A0D2DAF5	A0A0D2DAF5	unreviewed	A0A0D2DAF5_9EURO	NADP-dependent oxidoreductase domain-containing protein	Z517_11306	Fonsecaea pedrosoi CBS 271.37	338	
A0A0D2GSZ1	A0A0D2GSZ1	unreviewed	A0A0D2GSZ1_9EURO	Major facilitator superfamily (MFS) profile domain-containing protein	Z517_04716	Fonsecaea pedrosoi CBS 271.37	488	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A0D2F9L9	A0A0D2F9L9	unreviewed	A0A0D2F9L9_9EURO	Symplekin/Pta1 N-terminal domain-containing protein	Z517_02582	Fonsecaea pedrosoi CBS 271.37	776	nucleus [GO:0005634]; mRNA processing [GO:0006397]
A0A0D2GKG4	A0A0D2GKG4	unreviewed	A0A0D2GKG4_9EURO	Zn(2)-C6 fungal-type domain-containing protein	Z517_04358	Fonsecaea pedrosoi CBS 271.37	636	nucleus [GO:0005634]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]
A0A0D2G931	A0A0D2G931	unreviewed	A0A0D2G931_9EURO	Ubiquitin thioesterase OTU (EC 3.4.19.12)	Z517_12094	Fonsecaea pedrosoi CBS 271.37	356	cytoplasm [GO:0005737]; cysteine-type deubiquitinase activity [GO:0004843]
A0A0D2GUU0	A0A0D2GUU0	unreviewed	A0A0D2GUU0_9EURO	Mannosyltransferase	Z517_05417	Fonsecaea pedrosoi CBS 271.37	566	membrane [GO:0016020]; mannosyltransferase activity [GO:0000030]; anatomical structure development [GO:0048856]; sporulation [GO:0043934]
A0A0D2GQX8	A0A0D2GQX8	unreviewed	A0A0D2GQX8_9EURO	BTB domain-containing protein	Z517_11619	Fonsecaea pedrosoi CBS 271.37	181	
A0A0D2DAY9	A0A0D2DAY9	unreviewed	A0A0D2DAY9_9EURO	Unplaced genomic scaffold supercont1.8, whole genome shotgun sequence	Z517_11551	Fonsecaea pedrosoi CBS 271.37	282	catalytic activity [GO:0003824]
A0A0D2GHU4	A0A0D2GHU4	unreviewed	A0A0D2GHU4_9EURO	Catalase core domain-containing protein	Z517_06978	Fonsecaea pedrosoi CBS 271.37	358	heme binding [GO:0020037]
A0A0D2G8T0	A0A0D2G8T0	unreviewed	A0A0D2G8T0_9EURO	Unplaced genomic scaffold supercont1.6, whole genome shotgun sequence	Z517_09539	Fonsecaea pedrosoi CBS 271.37	596	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]
A0A0D2FCS0	A0A0D2FCS0	unreviewed	A0A0D2FCS0_9EURO	Uncharacterized protein	Z517_03657	Fonsecaea pedrosoi CBS 271.37	207	
A0A0D2HMD9	A0A0D2HMD9	unreviewed	A0A0D2HMD9_9EURO	Unplaced genomic scaffold supercont1.1, whole genome shotgun sequence	Z517_01016	Fonsecaea pedrosoi CBS 271.37	134	
A0A0D2H302	A0A0D2H302	unreviewed	A0A0D2H302_9EURO	DNA polymerase (EC 2.7.7.7)	Z517_00620	Fonsecaea pedrosoi CBS 271.37	1452	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; nucleotide binding [GO:0000166]; mitotic DNA replication initiation [GO:1902975]
A0A0D2GSG5	A0A0D2GSG5	unreviewed	A0A0D2GSG5_9EURO	Gfo/Idh/MocA-like oxidoreductase N-terminal domain-containing protein	Z517_10145	Fonsecaea pedrosoi CBS 271.37	381	nucleotide binding [GO:0000166]
A0A0D2FHI5	A0A0D2FHI5	unreviewed	A0A0D2FHI5_9EURO	Major facilitator superfamily (MFS) profile domain-containing protein	Z517_01531	Fonsecaea pedrosoi CBS 271.37	611	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A0D2G7T9	A0A0D2G7T9	unreviewed	A0A0D2G7T9_9EURO	Aminoglycoside phosphotransferase domain-containing protein	Z517_09177	Fonsecaea pedrosoi CBS 271.37	530	
A0A0D2GM33	A0A0D2GM33	unreviewed	A0A0D2GM33_9EURO	Thiamine thiazole synthase (Thiazole biosynthetic enzyme) (EC 2.4.2.60)	Z517_06157	Fonsecaea pedrosoi CBS 271.37	329	cytosol [GO:0005829]; nucleus [GO:0005634]; iron ion binding [GO:0005506]; pentosyltransferase activity [GO:0016763]; thiamine biosynthetic process [GO:0009228]; thiazole biosynthetic process [GO:0052837]
A0A0D2H5N3	A0A0D2H5N3	unreviewed	A0A0D2H5N3_9EURO	Zn(2)-C6 fungal-type domain-containing protein	Z517_06549	Fonsecaea pedrosoi CBS 271.37	850	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]
A0A0D2F1K1	A0A0D2F1K1	unreviewed	A0A0D2F1K1_9EURO	LIM zinc-binding domain-containing protein	Z517_07093	Fonsecaea pedrosoi CBS 271.37	777	GTPase regulator activity [GO:0030695]; metal ion binding [GO:0046872]
A0A0D2GHM8	A0A0D2GHM8	unreviewed	A0A0D2GHM8_9EURO	Uncharacterized protein	Z517_07878	Fonsecaea pedrosoi CBS 271.37	368	
A0A0D2DGI9	A0A0D2DGI9	unreviewed	A0A0D2DGI9_9EURO	Uncharacterized protein	Z517_09245	Fonsecaea pedrosoi CBS 271.37	126	
A0A0D2GA20	A0A0D2GA20	unreviewed	A0A0D2GA20_9EURO	Uncharacterized protein	Z517_09939	Fonsecaea pedrosoi CBS 271.37	303	
A0A0D2GES7	A0A0D2GES7	unreviewed	A0A0D2GES7_9EURO	AMP-dependent synthetase/ligase domain-containing protein	Z517_09566	Fonsecaea pedrosoi CBS 271.37	576	
A0A0D2GD73	A0A0D2GD73	unreviewed	A0A0D2GD73_9EURO	Uncharacterized protein	Z517_09084	Fonsecaea pedrosoi CBS 271.37	482	membrane [GO:0016020]
A0A0D2F9Q6	A0A0D2F9Q6	unreviewed	A0A0D2F9Q6_9EURO	Vacuolar protein sorting/targeting protein 10 (Carboxypeptidase Y receptor) (Sortilin VPS10)	Z517_02612	Fonsecaea pedrosoi CBS 271.37	1512	Golgi apparatus [GO:0005794]; membrane [GO:0016020]; intracellular transport [GO:0046907]; protein transport [GO:0015031]
A0A0D2H3J8	A0A0D2H3J8	unreviewed	A0A0D2H3J8_9EURO	Malonyl-CoA:ACP transacylase (MAT) domain-containing protein	Z517_00830	Fonsecaea pedrosoi CBS 271.37	2088	fatty acid synthase complex [GO:0005835]; (3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity [GO:0008659]; (3R)-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity [GO:0004317]; [acyl-carrier-protein] S-acetyltransferase activity [GO:0004313]; [acyl-carrier-protein] S-malonyltransferase activity [GO:0004314]; enoyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0004318]; fatty acid synthase activity [GO:0004312]; myristoyl-[acyl-carrier-protein] hydrolase activity [GO:0016295]; oleoyl-[acyl-carrier-protein] hydrolase activity [GO:0004320]; palmitoyl-[acyl-carrier-protein] hydrolase activity [GO:0016296]; fatty acid biosynthetic process [GO:0006633]
A0A0D2GWD7	A0A0D2GWD7	unreviewed	A0A0D2GWD7_9EURO	C2H2-type domain-containing protein	Z517_09128	Fonsecaea pedrosoi CBS 271.37	642	
A0A0D2GZX9	A0A0D2GZX9	unreviewed	A0A0D2GZX9_9EURO	Translation initiation factor 3 C-terminal domain-containing protein	Z517_01941	Fonsecaea pedrosoi CBS 271.37	232	translation initiation factor activity [GO:0003743]
A0A0D2DNX5	A0A0D2DNX5	unreviewed	A0A0D2DNX5_9EURO	Major facilitator superfamily (MFS) profile domain-containing protein	Z517_06058	Fonsecaea pedrosoi CBS 271.37	483	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A0D2GAX2	A0A0D2GAX2	unreviewed	A0A0D2GAX2_9EURO	Unplaced genomic scaffold supercont1.7, whole genome shotgun sequence	Z517_10680	Fonsecaea pedrosoi CBS 271.37	229	proton-transporting two-sector ATPase complex, catalytic domain [GO:0033178]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]
A0A0D2HDX2	A0A0D2HDX2	unreviewed	A0A0D2HDX2_9EURO	Uncharacterized protein	Z517_05716	Fonsecaea pedrosoi CBS 271.37	819	membrane [GO:0016020]
A0A0D2GBC9	A0A0D2GBC9	unreviewed	A0A0D2GBC9_9EURO	Unplaced genomic scaffold supercont1.7, whole genome shotgun sequence	Z517_10810	Fonsecaea pedrosoi CBS 271.37	587	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A0D2FA33	A0A0D2FA33	unreviewed	A0A0D2FA33_9EURO	Clr5 domain-containing protein	Z517_02707	Fonsecaea pedrosoi CBS 271.37	534	
A0A0D2GUL4	A0A0D2GUL4	unreviewed	A0A0D2GUL4_9EURO	Spindle pole body component	Z517_05332	Fonsecaea pedrosoi CBS 271.37	768	cytoplasm [GO:0005737]; gamma-tubulin complex [GO:0000930]; microtubule [GO:0005874]; spindle pole [GO:0000922]; spindle pole body [GO:0005816]; gamma-tubulin binding [GO:0043015]; microtubule nucleation [GO:0007020]
A0A0D2G5U9	A0A0D2G5U9	unreviewed	A0A0D2G5U9_9EURO	Uncharacterized protein	Z517_12535	Fonsecaea pedrosoi CBS 271.37	392	arylesterase activity [GO:0004064]
A0A0D2GST5	A0A0D2GST5	unreviewed	A0A0D2GST5_9EURO	Protein AF-9 homolog	YAF9 Z517_04651	Fonsecaea pedrosoi CBS 271.37	299	cytoplasm [GO:0005737]; NuA4 histone acetyltransferase complex [GO:0035267]; Swr1 complex [GO:0000812]; metal ion binding [GO:0046872]; chromatin organization [GO:0006325]; DNA repair [GO:0006281]; regulation of DNA-templated transcription [GO:0006355]
A0A0D2EQ39	A0A0D2EQ39	unreviewed	A0A0D2EQ39_9EURO	FAD/NAD(P)-binding domain-containing protein	Z517_11188	Fonsecaea pedrosoi CBS 271.37	604	flavin adenine dinucleotide binding [GO:0050660]; N,N-dimethylaniline monooxygenase activity [GO:0004499]; NADP binding [GO:0050661]
A0A0D2FFG3	A0A0D2FFG3	unreviewed	A0A0D2FFG3_9EURO	Unplaced genomic scaffold supercont1.1, whole genome shotgun sequence	Z517_00797	Fonsecaea pedrosoi CBS 271.37	625	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; carbohydrate metabolic process [GO:0005975]
A0A0D2FHQ7	A0A0D2FHQ7	unreviewed	A0A0D2FHQ7_9EURO	Glycoside hydrolase family 125 protein	Z517_01622	Fonsecaea pedrosoi CBS 271.37	583	carbohydrate metabolic process [GO:0005975]
A0A0D2GDM8	A0A0D2GDM8	unreviewed	A0A0D2GDM8_9EURO	Zn(2)-C6 fungal-type domain-containing protein	Z517_09244	Fonsecaea pedrosoi CBS 271.37	147	
A0A0D2GDJ8	A0A0D2GDJ8	unreviewed	A0A0D2GDJ8_9EURO	Uncharacterized protein	Z517_09214	Fonsecaea pedrosoi CBS 271.37	220	
A0A0D2GHA2	A0A0D2GHA2	unreviewed	A0A0D2GHA2_9EURO	Uncharacterized protein	Z517_06788	Fonsecaea pedrosoi CBS 271.37	433	
A0A0D2HM55	A0A0D2HM55	unreviewed	A0A0D2HM55_9EURO	F-box domain-containing protein	Z517_00900	Fonsecaea pedrosoi CBS 271.37	326	
A0A0D2E6S2	A0A0D2E6S2	unreviewed	A0A0D2E6S2_9EURO	Unplaced genomic scaffold supercont1.1, whole genome shotgun sequence	Z517_01203	Fonsecaea pedrosoi CBS 271.37	290	catalytic activity [GO:0003824]
A0A0D2EJZ6	A0A0D2EJZ6	unreviewed	A0A0D2EJZ6_9EURO	Unplaced genomic scaffold supercont1.8, whole genome shotgun sequence	Z517_11497	Fonsecaea pedrosoi CBS 271.37	1165	
A0A0D2H3I4	A0A0D2H3I4	unreviewed	A0A0D2H3I4_9EURO	Fumarate reductase (EC 1.3.1.6)	Z517_00815	Fonsecaea pedrosoi CBS 271.37	481	FMN binding [GO:0010181]; fumarate reductase (NADH) activity [GO:0016156]
A0A0D2GE10	A0A0D2GE10	unreviewed	A0A0D2GE10_9EURO	G-protein coupled receptors family 2 profile 2 domain-containing protein	Z517_08823	Fonsecaea pedrosoi CBS 271.37	402	membrane [GO:0016020]
A0A0D2H941	A0A0D2H941	unreviewed	A0A0D2H941_9EURO	Uncharacterized protein	Z517_04102	Fonsecaea pedrosoi CBS 271.37	325	membrane [GO:0016020]
A0A0D2GXC2	A0A0D2GXC2	unreviewed	A0A0D2GXC2_9EURO	Uncharacterized protein	Z517_02535	Fonsecaea pedrosoi CBS 271.37	66	
A0A0D2H1V9	A0A0D2H1V9	unreviewed	A0A0D2H1V9_9EURO	Glutaminase	Z517_08447	Fonsecaea pedrosoi CBS 271.37	829	
A0A0D2DI22	A0A0D2DI22	unreviewed	A0A0D2DI22_9EURO	Unplaced genomic scaffold supercont1.6, whole genome shotgun sequence	Z517_09787	Fonsecaea pedrosoi CBS 271.37	633	
A0A0D2G6G8	A0A0D2G6G8	unreviewed	A0A0D2G6G8_9EURO	J domain-containing protein	Z517_11004	Fonsecaea pedrosoi CBS 271.37	375	unfolded protein binding [GO:0051082]; protein folding [GO:0006457]
A0A0D2EXZ3	A0A0D2EXZ3	unreviewed	A0A0D2EXZ3_9EURO	Uncharacterized protein	Z517_08882	Fonsecaea pedrosoi CBS 271.37	166	
A0A0D2DE98	A0A0D2DE98	unreviewed	A0A0D2DE98_9EURO	Uncharacterized protein	Z517_10721	Fonsecaea pedrosoi CBS 271.37	196	
A0A0D2GAG9	A0A0D2GAG9	unreviewed	A0A0D2GAG9_9EURO	Uncharacterized protein	Z517_10069	Fonsecaea pedrosoi CBS 271.37	135	
A0A0D2H689	A0A0D2H689	unreviewed	A0A0D2H689_9EURO	lactoylglutathione lyase (EC 4.4.1.5)	Z517_06769	Fonsecaea pedrosoi CBS 271.37	324	lactoylglutathione lyase activity [GO:0004462]; metal ion binding [GO:0046872]
A0A0D2GH59	A0A0D2GH59	unreviewed	A0A0D2GH59_9EURO	Unplaced genomic scaffold supercont1.4, whole genome shotgun sequence	Z517_06733	Fonsecaea pedrosoi CBS 271.37	1173	
A0A0D2F9J8	A0A0D2F9J8	unreviewed	A0A0D2F9J8_9EURO	Amine oxidase	Z517_02562	Fonsecaea pedrosoi CBS 271.37	563	copper ion binding [GO:0005507]; primary amine oxidase activity [GO:0008131]; quinone binding [GO:0048038]; amine metabolic process [GO:0009308]
A0A0D2G366	A0A0D2G366	unreviewed	A0A0D2G366_9EURO	Uncharacterized protein	Z517_12002	Fonsecaea pedrosoi CBS 271.37	280	
A0A0D2DSD2	A0A0D2DSD2	unreviewed	A0A0D2DSD2_9EURO	ABC transporter domain-containing protein	Z517_07393	Fonsecaea pedrosoi CBS 271.37	1570	plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
A0A0D2GWS9	A0A0D2GWS9	unreviewed	A0A0D2GWS9_9EURO	Amidohydrolase-related domain-containing protein	Z517_00838	Fonsecaea pedrosoi CBS 271.37	415	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]
A0A0D2GXG4	A0A0D2GXG4	unreviewed	A0A0D2GXG4_9EURO	PH domain-containing protein	Z517_09448	Fonsecaea pedrosoi CBS 271.37	1094	ascospore-type prospore membrane formation [GO:0032120]
A0A0D2DUX5	A0A0D2DUX5	unreviewed	A0A0D2DUX5_9EURO	3-oxoacyl-[acyl-carrier protein] reductase	Z517_04647	Fonsecaea pedrosoi CBS 271.37	256	oxidoreductase activity [GO:0016491]; cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]
A0A0D2EIE8	A0A0D2EIE8	unreviewed	A0A0D2EIE8_9EURO	Nuclear cap-binding protein subunit 2 (20 kDa nuclear cap-binding protein)	Z517_12542	Fonsecaea pedrosoi CBS 271.37	172	nuclear cap binding complex [GO:0005846]; nucleus [GO:0005634]; RNA cap binding [GO:0000339]; mRNA cis splicing, via spliceosome [GO:0045292]
A0A0D2EZD9	A0A0D2EZD9	unreviewed	A0A0D2EZD9_9EURO	Cytochrome c oxidase subunit 6, mitochondrial (Cytochrome c oxidase polypeptide VI)	Z517_06346	Fonsecaea pedrosoi CBS 271.37	164	mitochondrial respiratory chain complex IV [GO:0005751]; metal ion binding [GO:0046872]; mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]
A0A0D2GJC3	A0A0D2GJC3	unreviewed	A0A0D2GJC3_9EURO	F-box domain-containing protein	Z517_08493	Fonsecaea pedrosoi CBS 271.37	581	SCF ubiquitin ligase complex [GO:0019005]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]
A0A0D2E876	A0A0D2E876	unreviewed	A0A0D2E876_9EURO	Major facilitator superfamily (MFS) profile domain-containing protein	Z517_01762	Fonsecaea pedrosoi CBS 271.37	612	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A0D2HC87	A0A0D2HC87	unreviewed	A0A0D2HC87_9EURO	Uncharacterized protein	Z517_05196	Fonsecaea pedrosoi CBS 271.37	285	
A0A0D2GAF8	A0A0D2GAF8	unreviewed	A0A0D2GAF8_9EURO	Uncharacterized protein	Z517_10059	Fonsecaea pedrosoi CBS 271.37	149	
A0A0D2F5H8	A0A0D2F5H8	unreviewed	A0A0D2F5H8_9EURO	Transcription initiation factor IIA subunit 2	Z517_04968	Fonsecaea pedrosoi CBS 271.37	111	transcription factor TFIIA complex [GO:0005672]; transcription initiation at RNA polymerase II promoter [GO:0006367]
A0A0D2HEW5	A0A0D2HEW5	unreviewed	A0A0D2HEW5_9EURO	Cobalamin-independent methionine synthase MetE C-terminal/archaeal domain-containing protein	Z517_02217	Fonsecaea pedrosoi CBS 271.37	428	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity [GO:0003871]; zinc ion binding [GO:0008270]; methionine biosynthetic process [GO:0009086]
A0A0D2F454	A0A0D2F454	unreviewed	A0A0D2F454_9EURO	Uncharacterized protein	Z517_04447	Fonsecaea pedrosoi CBS 271.37	279	membrane [GO:0016020]
A0A0D2F597	A0A0D2F597	unreviewed	A0A0D2F597_9EURO	Uncharacterized protein	Z517_04908	Fonsecaea pedrosoi CBS 271.37	1748	
A0A0D2E6N0	A0A0D2E6N0	unreviewed	A0A0D2E6N0_9EURO	Protein kinase domain-containing protein	Z517_01158	Fonsecaea pedrosoi CBS 271.37	1478	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
A0A0D2DR30	A0A0D2DR30	unreviewed	A0A0D2DR30_9EURO	Fibroin-3 related protein	Z517_06916	Fonsecaea pedrosoi CBS 271.37	354	membrane [GO:0016020]
A0A0D2G6H7	A0A0D2G6H7	unreviewed	A0A0D2G6H7_9EURO	Uncharacterized protein	Z517_12275	Fonsecaea pedrosoi CBS 271.37	779	
A0A0D2DGZ1	A0A0D2DGZ1	unreviewed	A0A0D2DGZ1_9EURO	Secreted protein	Z517_09385	Fonsecaea pedrosoi CBS 271.37	122	
A0A0D2GRJ9	A0A0D2GRJ9	unreviewed	A0A0D2GRJ9_9EURO	Arginase (EC 3.5.3.1)	Z517_11805	Fonsecaea pedrosoi CBS 271.37	360	arginase activity [GO:0004053]; metal ion binding [GO:0046872]; arginine metabolic process [GO:0006525]; urea cycle [GO:0000050]
A0A0D2E080	A0A0D2E080	unreviewed	A0A0D2E080_9EURO	PCI domain-containing protein	Z517_02671	Fonsecaea pedrosoi CBS 271.37	433	
A0A0D2E0N2	A0A0D2E0N2	unreviewed	A0A0D2E0N2_9EURO	Unplaced genomic scaffold supercont1.2, whole genome shotgun sequence	Z517_02831	Fonsecaea pedrosoi CBS 271.37	858	
A0A0D2GQK5	A0A0D2GQK5	unreviewed	A0A0D2GQK5_9EURO	Uncharacterized protein	Z517_03878	Fonsecaea pedrosoi CBS 271.37	291	
A0A0D2FHE5	A0A0D2FHE5	unreviewed	A0A0D2FHE5_9EURO	Uncharacterized protein	Z517_01476	Fonsecaea pedrosoi CBS 271.37	209	
A0A0D2G2I7	A0A0D2G2I7	unreviewed	A0A0D2G2I7_9EURO	Uncharacterized protein	Z517_11734	Fonsecaea pedrosoi CBS 271.37	171	
