From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A4HTA6	A4HTA6	unreviewed	A4HTA6_LEIIN	Flavoprotein subunit-like protein	LINJ_07_0910	Leishmania infantum	567	heme binding [GO:0020037]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]
E8NHC5	E8NHC5	unreviewed	E8NHC5_LEIIN	Uncharacterized protein	LinJ_15_1660	Leishmania infantum	1047	
A4I2F6	A4I2F6	unreviewed	A4I2F6_LEIIN	Uncharacterized protein	LINJ_26_2300	Leishmania infantum	405	
A4IDJ5	A4IDJ5	unreviewed	A4IDJ5_LEIIN	Choline transporter-like protein	LINJ_36_2340	Leishmania infantum	511	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
A4I1T3	A4I1T3	unreviewed	A4I1T3_LEIIN	Uncharacterized protein	LINJ_25_2440	Leishmania infantum	837	
A4HX05	A4HX05	unreviewed	A4HX05_LEIIN	Stealth protein CR3 conserved region 3 domain-containing protein	LINJ_16_1040	Leishmania infantum	964	
A4I8R1	A4I8R1	unreviewed	A4I8R1_LEIIN	Uncharacterized protein	LINJ_33_0490	Leishmania infantum	782	
E9AGI5	E9AGI5	unreviewed	E9AGI5_LEIIN	SNARE_associated_Golgi_protein_-_putative	LINJ.12.0810	Leishmania infantum	293	membrane [GO:0016020]
A4HUG4	A4HUG4	unreviewed	A4HUG4_LEIIN	Uncharacterized protein	LINJ_10_0570	Leishmania infantum	906	
A4HWB0	A4HWB0	unreviewed	A4HWB0_LEIIN	Putative ATP-dependent RNA helicase	LINJ_15_0130	Leishmania infantum	650	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; RNA helicase activity [GO:0003724]; translation initiation factor activity [GO:0003743]
A4ICL7	A4ICL7	unreviewed	A4ICL7_LEIIN	Uncharacterized protein	LINJ_36_1230	Leishmania infantum	637	membrane [GO:0016020]
A4I629	A4I629	unreviewed	A4I629_LEIIN	Putative CAS/CSE/importin domain protein	LINJ_30_3440	Leishmania infantum	975	small GTPase binding [GO:0031267]; intracellular protein transport [GO:0006886]
A4I350	A4I350	unreviewed	A4I350_LEIIN	Pre-mRNA-processing factor 19 (EC 2.3.2.27)	LINJ_27_2430	Leishmania infantum	513	Prp19 complex [GO:0000974]; ribosome [GO:0005840]; spliceosomal complex [GO:0005681]; ubiquitin protein ligase activity [GO:0061630]; DNA repair [GO:0006281]; mRNA splicing, via spliceosome [GO:0000398]; protein ubiquitination [GO:0016567]
A4I3D3	A4I3D3	unreviewed	A4I3D3_LEIIN	Uncharacterized protein	LINJ_28_0630	Leishmania infantum	501	
A4IDN1	A4IDN1	unreviewed	A4IDN1_LEIIN	Uncharacterized protein	LINJ_36_4740	Leishmania infantum	1054	
A4I9R5	A4I9R5	unreviewed	A4I9R5_LEIIN	Amastin-like protein	LINJ_34_1040	Leishmania infantum	203	
A4ICI6	A4ICI6	unreviewed	A4ICI6_LEIIN	Uncharacterized protein	LINJ_36_2930	Leishmania infantum	2695	
A4I3F1	A4I3F1	unreviewed	A4I3F1_LEIIN	Putative DNA repair protein	LINJ_28_0810	Leishmania infantum	736	ATP binding [GO:0005524]; ATP-dependent chromatin remodeler activity [GO:0140658]; dioxygenase activity [GO:0051213]; metal ion binding [GO:0046872]
A4IDB1	A4IDB1	unreviewed	A4IDB1_LEIIN	Putative oxidoreductase	LINJ_36_3380	Leishmania infantum	536	flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]
E9AH51	E9AH51	unreviewed	E9AH51_LEIIN	Uncharacterized protein	LINJ_24_0400	Leishmania infantum	662	
E9AGM7	E9AGM7	unreviewed	E9AGM7_LEIIN	Putative nucleoside transporter 1	LINJ_15_1250	Leishmania infantum	491	membrane [GO:0016020]; nucleoside transmembrane transporter activity [GO:0005337]
A4I0G1	A4I0G1	unreviewed	A4I0G1_LEIIN	Uncharacterized protein	LINJ_23_1290	Leishmania infantum	453	
E9AI01	E9AI01	unreviewed	E9AI01_LEIIN	Uncharacterized protein	LINJ_36_7000	Leishmania infantum	372	membrane [GO:0016020]
A4I3B0	A4I3B0	unreviewed	A4I3B0_LEIIN	Uncharacterized protein	LINJ_28_0400	Leishmania infantum	520	
A4IAY9	A4IAY9	unreviewed	A4IAY9_LEIIN	Uncharacterized protein	LINJ_35_0940	Leishmania infantum	1349	
A4I7I2	A4I7I2	unreviewed	A4I7I2_LEIIN	Uncharacterized protein	LINJ_32_0190	Leishmania infantum	116	
A4I831	A4I831	unreviewed	A4I831_LEIIN	Uncharacterized protein	LINJ_32_2220	Leishmania infantum	337	nucleic acid binding [GO:0003676]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; macromolecule methylation [GO:0043414]; nitrogen compound metabolic process [GO:0006807]; primary metabolic process [GO:0044238]
A4I959	A4I959	unreviewed	A4I959_LEIIN	RNA editing complex protein MP46	LINJ_33_2090	Leishmania infantum	495	
A4IBM8	A4IBM8	unreviewed	A4IBM8_LEIIN	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase (EC 2.1.1.57)	LINJ_35_3430	Leishmania infantum	547	mRNA (nucleoside-2'-O-)-methyltransferase activity [GO:0004483]; translation elongation factor activity [GO:0003746]; 7-methylguanosine mRNA capping [GO:0006370]
A4I5U4	A4I5U4	unreviewed	A4I5U4_LEIIN	Uncharacterized protein	LINJ_30_2670	Leishmania infantum	368	
E9AH81	E9AH81	unreviewed	E9AH81_LEIIN	Aminomethyltransferase folate-binding domain-containing protein	LINJ_24_1810	Leishmania infantum	390	mitochondrion [GO:0005739]
A4I5Z1	A4I5Z1	unreviewed	A4I5Z1_LEIIN	Uncharacterized protein	LINJ_30_3140	Leishmania infantum	639	
A4I3M0	A4I3M0	unreviewed	A4I3M0_LEIIN	Putative DNA polymerase kappa	LINJ_28_1530	Leishmania infantum	753	damaged DNA binding [GO:0003684]; DNA-directed DNA polymerase activity [GO:0003887]; DNA repair [GO:0006281]
A4IBF5	A4IBF5	unreviewed	A4IBF5_LEIIN	Uncharacterized protein	LINJ_35_2500	Leishmania infantum	2310	ubiquitin protein ligase activity [GO:0061630]; ubiquitin-dependent protein catabolic process [GO:0006511]
A4I9D9	A4I9D9	unreviewed	A4I9D9_LEIIN	Uncharacterized protein	LINJ_33_3130	Leishmania infantum	1577	
A4HSK0	A4HSK0	unreviewed	A4HSK0_LEIIN	Uncharacterized protein	LINJ_05_0780	Leishmania infantum	147	
A4ID55	A4ID55	unreviewed	A4ID55_LEIIN	Vacuolar protein sorting-associated protein-like protein	LINJ_36_3580	Leishmania infantum	361	intracellular protein transport [GO:0006886]
E9AGF8	E9AGF8	unreviewed	E9AGF8_LEIIN	Uncharacterized protein	LINJ.12.0660	Leishmania infantum	108	
A4I857	A4I857	unreviewed	A4I857_LEIIN	Uncharacterized protein	LINJ_32_2490	Leishmania infantum	523	
A4I5Y8	A4I5Y8	unreviewed	A4I5Y8_LEIIN	Uncharacterized protein	LINJ_30_3110	Leishmania infantum	387	
A4I3E5	A4I3E5	unreviewed	A4I3E5_LEIIN	Uncharacterized protein	LINJ_28_0750	Leishmania infantum	250	recombinational repair [GO:0000725]
A4I2R5	A4I2R5	unreviewed	A4I2R5_LEIIN	Uncharacterized protein	LINJ_27_1020	Leishmania infantum	583	
A4HTJ2	A4HTJ2	unreviewed	A4HTJ2_LEIIN	Uncharacterized protein	LINJ_08_0440	Leishmania infantum	925	
A4I914	A4I914	unreviewed	A4I914_LEIIN	Amino acid permease-like protein	AAT26 LINJ_33_1510	Leishmania infantum	488	
A4I9T4	A4I9T4	unreviewed	A4I9T4_LEIIN	Inositol polyphosphate-related phosphatase domain-containing protein	LINJ_34_1320	Leishmania infantum	764	phosphatase activity [GO:0016791]; phosphatidylinositol dephosphorylation [GO:0046856]
A4HT73	A4HT73	unreviewed	A4HT73_LEIIN	Cysteine peptidase B (CPB)	LINJ_07_0600	Leishmania infantum	1904	membrane [GO:0016020]
A4HS29	A4HS29	unreviewed	A4HS29_LEIIN	Putative ADP-ribosylation factor	LINJ_04_0330	Leishmania infantum	184	GTP binding [GO:0005525]; GTPase activity [GO:0003924]
A4HUL8	A4HUL8	unreviewed	A4HUL8_LEIIN	Uncharacterized protein	LINJ_10_1150	Leishmania infantum	592	
A4HZ45	A4HZ45	unreviewed	A4HZ45_LEIIN	Uncharacterized protein	LINJ_21_0520	Leishmania infantum	706	
A4HSY3	A4HSY3	unreviewed	A4HSY3_LEIIN	aminoacyl-tRNA hydrolase (EC 3.1.1.29)	LINJ_06_0940	Leishmania infantum	131	aminoacyl-tRNA hydrolase activity [GO:0004045]
A4I0J3	A4I0J3	unreviewed	A4I0J3_LEIIN	Uncharacterized protein	LINJ_23_1600	Leishmania infantum	843	
A4IDR8	A4IDR8	unreviewed	A4IDR8_LEIIN	Region_in_Clathrin_and_VPS_-_putative	LINJ_36_5130	Leishmania infantum	2045	protein targeting to vacuole [GO:0006623]
A4I3M9	A4I3M9	unreviewed	A4I3M9_LEIIN	DUF423-domain-containing protein	LINJ_28_1630	Leishmania infantum	127	membrane [GO:0016020]
A4I4J2	A4I4J2	unreviewed	A4I4J2_LEIIN	Amastin, putative	LinJ_29_3010	Leishmania infantum	205	
A4HUC1	A4HUC1	unreviewed	A4HUC1_LEIIN	Putative DEAD/DEAH box helicase	LINJ_10_0120	Leishmania infantum	780	ATP binding [GO:0005524]; helicase activity [GO:0004386]; nucleic acid binding [GO:0003676]
A4HZ36	A4HZ36	unreviewed	A4HZ36_LEIIN	Uncharacterized protein	LINJ_21_0430	Leishmania infantum	725	
A4HTU9	A4HTU9	unreviewed	A4HTU9_LEIIN	Putative DNA photolyase (EC 4.1.99.3)	LINJ_09_0330	Leishmania infantum	932	deoxyribodipyrimidine photo-lyase activity [GO:0003904]
A4ICY2	A4ICY2	unreviewed	A4ICY2_LEIIN	Putative L-ribulokinase (EC 2.7.1.16)	LINJ_36_0060	Leishmania infantum	563	membrane-bounded organelle [GO:0043227]; ATP binding [GO:0005524]; ribulokinase activity [GO:0008741]; L-arabinose catabolic process to xylulose 5-phosphate [GO:0019569]
A4HTD0	A4HTD0	unreviewed	A4HTD0_LEIIN	Putative cation-transporting ATPase (EC 3.6.3.-)	LINJ_07_1210	Leishmania infantum	1244	membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; P-type transmembrane transporter activity [GO:0140358]
E9AH76	E9AH76	unreviewed	E9AH76_LEIIN	Uncharacterized protein	LINJ_24_1760	Leishmania infantum	379	
A4IDQ9	A4IDQ9	unreviewed	A4IDQ9_LEIIN	Pentacotripeptide-repeat region of PRORP domain-containing protein	LINJ_36_5040	Leishmania infantum	278	
A4I9Y4	A4I9Y4	unreviewed	A4I9Y4_LEIIN	Uncharacterized protein	LINJ_34_1830	Leishmania infantum	1958	
E9AGZ7	E9AGZ7	unreviewed	E9AGZ7_LEIIN	MORN repeat-containing protein 5	LINJ_22_1090	Leishmania infantum	412	
A4HSR1	A4HSR1	unreviewed	A4HSR1_LEIIN	Uncharacterized protein	LINJ_06_0200	Leishmania infantum	497	
A4IBH4	A4IBH4	unreviewed	A4IBH4_LEIIN	Uncharacterized protein	LINJ_35_2910	Leishmania infantum	151	
E9AHP4	E9AHP4	unreviewed	E9AHP4_LEIIN	Uncharacterized protein	LINJ_33_2380	Leishmania infantum	455	
E9AHA4	E9AHA4	unreviewed	E9AHA4_LEIIN	Tagatose-6-phosphate kinase-like protein (EC 2.7.1.144)	LINJ_25_2550	Leishmania infantum	315	tagatose-6-phosphate kinase activity [GO:0009024]; carbohydrate metabolic process [GO:0005975]; phosphorylation [GO:0016310]
A4I4S6	A4I4S6	unreviewed	A4I4S6_LEIIN	tRNA-uridine aminocarboxypropyltransferase (EC 2.5.1.25)	LINJ_29_2280	Leishmania infantum	614	tRNA-uridine aminocarboxypropyltransferase activity [GO:0016432]; tRNA processing [GO:0008033]
A4IA92	A4IA92	unreviewed	A4IA92_LEIIN	Putative putative pyruvate/indole-pyruvate carboxylase (EC 4.1.1.74)	LINJ_34_3030	Leishmania infantum	583	indolepyruvate decarboxylase activity [GO:0047434]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]
A4I8X5	A4I8X5	unreviewed	A4I8X5_LEIIN	Uncharacterized protein	LINJ_33_1160	Leishmania infantum	961	zinc ion binding [GO:0008270]
A4I0C5	A4I0C5	unreviewed	A4I0C5_LEIIN	G domain-containing protein	LINJ_23_0910	Leishmania infantum	670	GTP binding [GO:0005525]
A4IC77	A4IC77	unreviewed	A4IC77_LEIIN	Uncharacterized protein	LINJ_36_5580	Leishmania infantum	1255	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
E8NHC9	E8NHC9	unreviewed	E8NHC9_LEIIN	Uncharacterized protein	LinJ_22_1570	Leishmania infantum	613	
A4I4L1	A4I4L1	unreviewed	A4I4L1_LEIIN	Asparagine synthase	LINJ_29_1590	Leishmania infantum	1413	asparagine synthase (glutamine-hydrolyzing) activity [GO:0004066]; asparagine biosynthetic process [GO:0006529]
A4IDG2	A4IDG2	unreviewed	A4IDG2_LEIIN	Putative T-lymphocyte triggering factor	LINJ_36_2000	Leishmania infantum	459	cytoplasm [GO:0005737]; microtubule [GO:0005874]; motile cilium [GO:0031514]; microtubule binding [GO:0008017]; small GTPase binding [GO:0031267]; cell motility [GO:0048870]
A4HX38	A4HX38	unreviewed	A4HX38_LEIIN	Uncharacterized protein	LINJ_16_1500	Leishmania infantum	356	
A4HUV2	A4HUV2	reviewed	BOP1_LEIIN	Ribosome biogenesis protein BOP1 homolog	LinJ11.0410 LinJ_11_0410	Leishmania infantum	808	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; preribosome, large subunit precursor [GO:0030687]; ribonucleoprotein complex binding [GO:0043021]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]
A4HTI4	A4HTI4	unreviewed	A4HTI4_LEIIN	Mitochondrial import inner membrane translocase subunit	LINJ_08_0340	Leishmania infantum	95	mitochondrial inner membrane [GO:0005743]; protein transport [GO:0015031]
E9AH43	E9AH43	unreviewed	E9AH43_LEIIN	fumarate hydratase (EC 4.2.1.2)	LINJ_24_0310	Leishmania infantum	549	4 iron, 4 sulfur cluster binding [GO:0051539]; fumarate hydratase activity [GO:0004333]; metal ion binding [GO:0046872]; generation of precursor metabolites and energy [GO:0006091]
A4HUC3	A4HUC3	unreviewed	A4HUC3_LEIIN	Uncharacterized protein	LINJ_10_0140	Leishmania infantum	505	
A4I2F4	A4I2F4	unreviewed	A4I2F4_LEIIN	Uncharacterized protein	LINJ_26_2280	Leishmania infantum	267	mitochondrion [GO:0005739]; structural constituent of ribosome [GO:0003735]
A4I971	A4I971	unreviewed	A4I971_LEIIN	Macrophage migration inhibitory factor-like protein	MIF2 LINJ_33_1850	Leishmania infantum	113	
E9AHS3	E9AHS3	unreviewed	E9AHS3_LEIIN	Protein phosphatase (EC 3.1.3.16)	LINJ_34_0770	Leishmania infantum	210	metal ion binding [GO:0046872]; myosin phosphatase activity [GO:0017018]
A4IDG1	A4IDG1	unreviewed	A4IDG1_LEIIN	Uncharacterized protein	LINJ_36_1980	Leishmania infantum	1655	G protein-coupled receptor signaling pathway [GO:0007186]
A4I7V8	A4I7V8	unreviewed	A4I7V8_LEIIN	Uncharacterized protein	LINJ_32_1470	Leishmania infantum	410	arylformamidase activity [GO:0004061]; tryptophan catabolic process to kynurenine [GO:0019441]
A4HU25	A4HU25	unreviewed	A4HU25_LEIIN	Uncharacterized protein	LINJ_09_1090	Leishmania infantum	313	
A4HSR2	A4HSR2	unreviewed	A4HSR2_LEIIN	Uncharacterized protein	LINJ_06_0210	Leishmania infantum	667	
A4I958	A4I958	unreviewed	A4I958_LEIIN	Uncharacterized protein	LINJ_33_2080	Leishmania infantum	541	
A4HSR5	A4HSR5	unreviewed	A4HSR5_LEIIN	Uncharacterized protein	LINJ_06_0240	Leishmania infantum	847	
A4HUG5	A4HUG5	unreviewed	A4HUG5_LEIIN	Uncharacterized protein	LINJ_10_0580	Leishmania infantum	1155	
E9AHF2	E9AHF2	unreviewed	E9AHF2_LEIIN	Leucine_Rich_repeat_-_putative	LINJ_27_0660	Leishmania infantum	395	cilium [GO:0005929]
A4I0N4	A4I0N4	unreviewed	A4I0N4_LEIIN	Hypothetical predicted transmembrane protein	LINJ_24_0440	Leishmania infantum	1375	transferase activity [GO:0016740]
A4I3F9	A4I3F9	unreviewed	A4I3F9_LEIIN	Uncharacterized protein	LINJ_28_0910	Leishmania infantum	532	
E9AGN3	E9AGN3	unreviewed	E9AGN3_LEIIN	Trypanosoma Tc-38 (p38) protein domain-containing protein	LINJ_16_0670	Leishmania infantum	674	
A4HTT2	A4HTT2	unreviewed	A4HTT2_LEIIN	E3 ubiquitin-protein ligase CHFR (EC 2.3.2.27) (Checkpoint with forkhead and RING finger domains protein) (RING-type E3 ubiquitin transferase CHFR)	LINJ_09_0160	Leishmania infantum	524	PML body [GO:0016605]; metal ion binding [GO:0046872]; protein ubiquitination [GO:0016567]
A4HVN7	A4HVN7	unreviewed	A4HVN7_LEIIN	Putative proteasome regulatory ATPase subunit 2	LINJ_13_0990	Leishmania infantum	438	proteasome complex [GO:0000502]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
A4HZ43	A4HZ43	unreviewed	A4HZ43_LEIIN	Ubiquitin-conjugating enzyme-like protein	LINJ_21_0500	Leishmania infantum	270	membrane [GO:0016020]; fatty acid metabolic process [GO:0006631]
A4I261	A4I261	unreviewed	A4I261_LEIIN	Uncharacterized protein	LINJ_26_1300	Leishmania infantum	278	
A4HVR2	A4HVR2	unreviewed	A4HVR2_LEIIN	Uncharacterized protein	LINJ_13_1240	Leishmania infantum	1392	
A4I660	A4I660	unreviewed	A4I660_LEIIN	Tetratricopeptide_repeat_-_putative	LINJ_30_3750	Leishmania infantum	581	membrane [GO:0016020]
A4HYI8	A4HYI8	unreviewed	A4HYI8_LEIIN	Putative ATP-dependent zinc metallopeptidase	LINJ_19_1620	Leishmania infantum	598	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent peptidase activity [GO:0004176]; metalloendopeptidase activity [GO:0004222]; proteolysis [GO:0006508]
A4I9R9	A4I9R9	unreviewed	A4I9R9_LEIIN	Dihydroxyacetonephosphate acyltransferase (EC 2.3.1.42)	DAT LINJ_34_1170	Leishmania infantum	1431	membrane [GO:0016020]; glycerone-phosphate O-acyltransferase activity [GO:0016287]; cellular lipid metabolic process [GO:0044255]
A4HW56	A4HW56	unreviewed	A4HW56_LEIIN	Kinesin K39, putative	LinJ_14_1600	Leishmania infantum	859	
A4IAU7	A4IAU7	unreviewed	A4IAU7_LEIIN	Protein_kinase_-_putative	LINJ_35_0480	Leishmania infantum	1681	ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; protein kinase activity [GO:0004672]
A4IA79	A4IA79	unreviewed	A4IA79_LEIIN	Cilia- and flagella-associated protein 418	LINJ_34_2860	Leishmania infantum	350	cytoplasm [GO:0005737]; photoreceptor inner segment [GO:0001917]
A4IBW9	A4IBW9	unreviewed	A4IBW9_LEIIN	Uncharacterized protein	LINJ_35_4360	Leishmania infantum	325	
A4I7S9	A4I7S9	unreviewed	A4I7S9_LEIIN	Mitochondrial carrier protein-like protein	LINJ_32_1180	Leishmania infantum	337	membrane [GO:0016020]; nucleotide transport [GO:0006862]; transmembrane transport [GO:0055085]
A4HYH5	A4HYH5	unreviewed	A4HYH5_LEIIN	Nitric oxide synthase (EC 1.14.13.39) (Oxidoreductase-like protein)	NOS LINJ_19_1490	Leishmania infantum	584	nitric-oxide synthase activity [GO:0004517]
E9AG72	E9AG72	unreviewed	E9AG72_LEIIN	Putative pteridine transporter	LINJ_06_1320	Leishmania infantum	653	membrane [GO:0016020]
A4HY30	A4HY30	unreviewed	A4HY30_LEIIN	Putative kinesin (EC 3.6.4.4)	LINJ_18_1590	Leishmania infantum	796	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; microtubule-based movement [GO:0007018]
A4I604	A4I604	unreviewed	A4I604_LEIIN	Uncharacterized protein	LINJ_30_3250	Leishmania infantum	883	
A4HSJ3	A4HSJ3	unreviewed	A4HSJ3_LEIIN	Putative CYC2-like cyclin	LINJ_05_0710	Leishmania infantum	1400	protein kinase binding [GO:0019901]
A4I8N5	A4I8N5	unreviewed	A4I8N5_LEIIN	Uncharacterized protein	LINJ_33_0200	Leishmania infantum	554	
A4HX40	A4HX40	unreviewed	A4HX40_LEIIN	Paraflagellar rod protein 2C	LINJ_16_1520	Leishmania infantum	444	motile cilium [GO:0031514]; calmodulin binding [GO:0005516]
A4I6X1	A4I6X1	unreviewed	A4I6X1_LEIIN	Tryparedoxin-like protein	LINJ_31_2000	Leishmania infantum	186	
A4HU08	A4HU08	unreviewed	A4HU08_LEIIN	Uncharacterized protein	LINJ_09_0920	Leishmania infantum	523	
A4I8E5	A4I8E5	unreviewed	A4I8E5_LEIIN	Uncharacterized protein	LINJ_32_3400	Leishmania infantum	1306	
A4HZL0	A4HZL0	unreviewed	A4HZL0_LEIIN	Uncharacterized protein	LINJ_21_0130	Leishmania infantum	183	
A4HZJ3	A4HZJ3	unreviewed	A4HZJ3_LEIIN	Tubulin beta chain	LINJ_21_2240	Leishmania infantum	443	microtubule [GO:0005874]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; structural constituent of cytoskeleton [GO:0005200]; microtubule-based process [GO:0007017]
A4I3Z5	A4I3Z5	unreviewed	A4I3Z5_LEIIN	Coatomer subunit gamma	LINJ_28_2820	Leishmania infantum	865	COPI vesicle coat [GO:0030126]; Golgi membrane [GO:0000139]; structural molecule activity [GO:0005198]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]
E8NHC8	E8NHC8	unreviewed	E8NHC8_LEIIN	Uncharacterized protein	LinJ_31_3370	Leishmania infantum	395	
A4HY78	A4HY78	unreviewed	A4HY78_LEIIN	Uncharacterized protein	LINJ_19_0560	Leishmania infantum	518	
A4I1R2	A4I1R2	unreviewed	A4I1R2_LEIIN	Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	LINJ_25_2220 LINJ_25_2230	Leishmania infantum	299	mitochondrion [GO:0005739]; nucleotide binding [GO:0000166]; succinate-CoA ligase (ADP-forming) activity [GO:0004775]; tricarboxylic acid cycle [GO:0006099]
A4I363	A4I363	unreviewed	A4I363_LEIIN	Zinc finger protein 2	LINJ_27_0130	Leishmania infantum	151	metal ion binding [GO:0046872]; molecular adaptor activity [GO:0060090]; hippo signaling [GO:0035329]; regulation of cell population proliferation [GO:0042127]
A4I0L1	A4I0L1	unreviewed	A4I0L1_LEIIN	Uncharacterized protein	LINJ_23_1790	Leishmania infantum	250	cytoplasm [GO:0005737]; membrane [GO:0016020]; protein transport [GO:0015031]
A4I830	A4I830	unreviewed	A4I830_LEIIN	Uncharacterized protein	LINJ_32_2210	Leishmania infantum	542	catalytic activity [GO:0003824]
A4HTQ4	A4HTQ4	unreviewed	A4HTQ4_LEIIN	Uncharacterized protein	LINJ_08_1120	Leishmania infantum	394	
A4I8Y1	A4I8Y1	unreviewed	A4I8Y1_LEIIN	Uncharacterized protein	LINJ_33_1220	Leishmania infantum	147	
A4I1Q1	A4I1Q1	unreviewed	A4I1Q1_LEIIN	Uncharacterized protein	LINJ_25_2110	Leishmania infantum	366	phosphatase activity [GO:0016791]
A4I8N3	A4I8N3	unreviewed	A4I8N3_LEIIN	Uncharacterized protein	LINJ_33_0180	Leishmania infantum	307	membrane [GO:0016020]
A4I3R9	A4I3R9	unreviewed	A4I3R9_LEIIN	Putative zinc transporter	LINJ_28_2050 LINJ_28_2060	Leishmania infantum	462	membrane [GO:0016020]; metal ion transmembrane transporter activity [GO:0046873]
A4HXD4	A4HXD4	unreviewed	A4HXD4_LEIIN	Putative P-type ATPase	LINJ_17_0660	Leishmania infantum	1134	membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
A4HSI0	A4HSI0	unreviewed	A4HSI0_LEIIN	Uncharacterized protein	LINJ_05_0580	Leishmania infantum	779	
A4HYU8	A4HYU8	unreviewed	A4HYU8_LEIIN	Uncharacterized protein	LINJ_20_1080	Leishmania infantum	1343	
A4IDY0	A4IDY0	unreviewed	A4IDY0_LEIIN	FAD dependent oxidoreductase domain-containing protein	LINJ_36_5910	Leishmania infantum	717	oxidoreductase activity [GO:0016491]
A4HTJ1	A4HTJ1	unreviewed	A4HTJ1_LEIIN	Uncharacterized protein	LINJ_08_0430	Leishmania infantum	1984	
A4HWD5	A4HWD5	unreviewed	A4HWD5_LEIIN	Uncharacterized protein	LINJ_15_0380	Leishmania infantum	1020	
A4HVR0	A4HVR0	unreviewed	A4HVR0_LEIIN	Uncharacterized protein	LINJ_13_1220	Leishmania infantum	465	
A4I7C4	A4I7C4	unreviewed	A4I7C4_LEIIN	Uncharacterized protein	LINJ_31_3300	Leishmania infantum	429	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
A4I3H5	A4I3H5	unreviewed	A4I3H5_LEIIN	P27 protein	P27 LINJ_28_1070	Leishmania infantum	240	
A4I6G9	A4I6G9	unreviewed	A4I6G9_LEIIN	Uncharacterized protein	LINJ_31_0780	Leishmania infantum	297	
A4I0V0	A4I0V0	unreviewed	A4I0V0_LEIIN	Uncharacterized protein	LINJ_24_1150	Leishmania infantum	802	
A4HZ61	A4HZ61	unreviewed	A4HZ61_LEIIN	Putative DNA polymerase eta	LINJ_21_0680	Leishmania infantum	786	damaged DNA binding [GO:0003684]; DNA repair [GO:0006281]
A4HZC1	A4HZC1	unreviewed	A4HZC1_LEIIN	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-like protein)	LINJ_21_1480	Leishmania infantum	1262	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]
A4I7Z1	A4I7Z1	unreviewed	A4I7Z1_LEIIN	Uncharacterized protein	LINJ_32_1840	Leishmania infantum	499	
A4HZY6	A4HZY6	unreviewed	A4HZY6_LEIIN	Uncharacterized protein	LINJ_22_0970	Leishmania infantum	1053	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
A4I5V4	A4I5V4	unreviewed	A4I5V4_LEIIN	Uncharacterized protein	LINJ_30_2770	Leishmania infantum	109	
A4HXU0	A4HXU0	unreviewed	A4HXU0_LEIIN	Putative serine/threonine kinase-like protein	LINJ_18_0650	Leishmania infantum	271	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]; phosphorylation [GO:0016310]
E9AHV7	E9AHV7	unreviewed	E9AHV7_LEIIN	Adenine aminohydrolase (EC 3.5.4.2)	AAH adenine deaminase LINJ_35_2200	Leishmania infantum	362	adenine deaminase activity [GO:0000034]; adenine catabolic process [GO:0006146]
A4I9S0	A4I9S0	unreviewed	A4I9S0_LEIIN	Uncharacterized protein	LINJ_34_1180	Leishmania infantum	556	
A4HSR4	A4HSR4	unreviewed	A4HSR4_LEIIN	Uncharacterized protein	LINJ_06_0230	Leishmania infantum	213	
A4I3Z4	A4I3Z4	unreviewed	A4I3Z4_LEIIN	Uncharacterized protein	LINJ_28_2810	Leishmania infantum	1754	
