From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A077YY31	A0A077YY31	unreviewed	A0A077YY31_TRITR	Uncharacterized protein	TTRE_0000062201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	195	membrane [GO:0016020]
A0A077Z812	A0A077Z812	unreviewed	A0A077Z812_TRITR	Uncharacterized protein	TTRE_0000310001	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	107	
A0A077ZG50	A0A077ZG50	unreviewed	A0A077ZG50_TRITR	Transmembrane protein 41B	TTRE_0000591201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	275	membrane [GO:0016020]
A0A077YUT0	A0A077YUT0	unreviewed	A0A077YUT0_TRITR	Renin r domain containing protein	TTRE_0000010601	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	129	bounding membrane of organelle [GO:0098588]; endoplasmic reticulum membrane [GO:0005789]; plasma membrane [GO:0005886]; signaling receptor activity [GO:0038023]
A0A077ZLP0	A0A077ZLP0	unreviewed	A0A077ZLP0_TRITR	Uncharacterized protein	TTRE_0000968201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	81	mitochondrion [GO:0005739]; structural constituent of ribosome [GO:0003735]
A0A077YYL6	A0A077YYL6	unreviewed	A0A077YYL6_TRITR	Uncharacterized protein	TTRE_0000117801	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	185	
A0A077ZH16	A0A077ZH16	unreviewed	A0A077ZH16_TRITR	EB domain containing protein	TTRE_0000729201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	934	extracellular region [GO:0005576]; chitin binding [GO:0008061]
A0A077ZMB7	A0A077ZMB7	unreviewed	A0A077ZMB7_TRITR	Uncharacterized protein	TTRE_0000928701	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	468	
A0A077YZ76	A0A077YZ76	unreviewed	A0A077YZ76_TRITR	Zf-C2H2 and zf-H2C2 2 domain containing protein	TTRE_0000102001	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	297	
A0A077ZGI4	A0A077ZGI4	unreviewed	A0A077ZGI4_TRITR	Adenylyltransferase and sulfurtransferase	TTRE_0000600801	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	380	nucleotidyltransferase activity [GO:0016779]; ubiquitin-like modifier activating enzyme activity [GO:0008641]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]
A0A077ZFS9	A0A077ZFS9	unreviewed	A0A077ZFS9_TRITR	Mediator of RNA polymerase II transcription subunit 18 (Mediator complex subunit 18)	MED18 TTRE_0000581201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	179	mediator complex [GO:0016592]; transcription coregulator activity [GO:0003712]; regulation of transcription by RNA polymerase II [GO:0006357]
A0A077Z2B7	A0A077Z2B7	unreviewed	A0A077Z2B7_TRITR	Uncharacterized protein	TTRE_0000242601	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	527	membrane [GO:0016020]
A0A077ZNR2	A0A077ZNR2	unreviewed	A0A077ZNR2_TRITR	BTB 2 and zf-CCHC domain containing protein	TTRE_0000869801	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	593	enzyme binding [GO:0019899]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; protein homooligomerization [GO:0051260]
A0A077ZEU9	A0A077ZEU9	unreviewed	A0A077ZEU9_TRITR	Glutamate synthase [NADH], amyloplastic	TTRE_0000721201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	1110	glutamate synthase activity [GO:0015930]; glutamate biosynthetic process [GO:0006537]
A0A077ZLJ8	A0A077ZLJ8	unreviewed	A0A077ZLJ8_TRITR	Uncharacterized protein	TTRE_0000965201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	342	
A0A077Z6V4	A0A077Z6V4	unreviewed	A0A077Z6V4_TRITR	Uncharacterized protein	TTRE_0000363001	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	137	
A0A077Z2A6	A0A077Z2A6	unreviewed	A0A077Z2A6_TRITR	Peptidase M3 domain containing protein	TTRE_0000241501	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	624	mitochondrion [GO:0005739]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; proteolysis [GO:0006508]
A0A077YWT6	A0A077YWT6	unreviewed	A0A077YWT6_TRITR	Large ribosomal subunit protein mL46	TTRE_0000051001	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	227	mitochondrion [GO:0005739]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]
A0A077ZLP2	A0A077ZLP2	unreviewed	A0A077ZLP2_TRITR	WD repeat protein	TTRE_0000901401	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	302	nucleus [GO:0005634]; DNA-templated transcription termination [GO:0006353]
A0A077Z2P1	A0A077Z2P1	unreviewed	A0A077Z2P1_TRITR	MD-2-related lipid-recognition domain-containing protein	TTRE_0000225201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	171	
A0A077ZCD0	A0A077ZCD0	unreviewed	A0A077ZCD0_TRITR	Uncharacterized protein	TTRE_0000545801	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	1222	
A0A077ZDK2	A0A077ZDK2	unreviewed	A0A077ZDK2_TRITR	Aldo ket red domain containing protein	TTRE_0000501201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	2356	oxidoreductase activity [GO:0016491]
A0A077Z4Y3	A0A077Z4Y3	unreviewed	A0A077Z4Y3_TRITR	Uncharacterized protein	TTRE_0000318401	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	120	
A0A077Z1X2	A0A077Z1X2	unreviewed	A0A077Z1X2_TRITR	alpha-mannosidase (EC 3.2.1.24)	TTRE_0000192801	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	1104	alpha-mannosidase activity [GO:0004559]; carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]; mannose metabolic process [GO:0006013]
A0A077Z2K9	A0A077Z2K9	unreviewed	A0A077Z2K9_TRITR	Semaphorin-1A	TTRE_0000119701	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	706	membrane [GO:0016020]; semaphorin receptor binding [GO:0030215]; nervous system development [GO:0007399]
A0A077YYX4	A0A077YYX4	unreviewed	A0A077YYX4_TRITR	Uncharacterized protein	TTRE_0000151101	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	351	
A0A077Z462	A0A077Z462	unreviewed	A0A077Z462_TRITR	PDZ domain containing protein	TTRE_0000272801	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	272	
A0A077ZGN4	A0A077ZGN4	unreviewed	A0A077ZGN4_TRITR	Proteasome activator complex subunit 3	TTRE_0000607001	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	461	proteasome activator complex [GO:0008537]
A0A077ZG52	A0A077ZG52	unreviewed	A0A077ZG52_TRITR	RhoGEF domain containing protein	TTRE_0000769401	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	1219	guanyl-nucleotide exchange factor activity [GO:0005085]; metal ion binding [GO:0046872]
A0A077Z9D8	A0A077Z9D8	unreviewed	A0A077Z9D8_TRITR	rRNA 2' O methyltransferase fibrillarin	TTRE_0000355201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	309	RNA binding [GO:0003723]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; methylation [GO:0032259]; rRNA processing [GO:0006364]
A0A077ZAU3	A0A077ZAU3	unreviewed	A0A077ZAU3_TRITR	Guanine nucleotide binding protein G(O) subunit	TTRE_0000406301	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	354	cellular anatomical entity [GO:0110165]; G-protein beta/gamma-subunit complex binding [GO:0031683]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; adenylate cyclase-modulating G protein-coupled receptor signaling pathway [GO:0007188]
A0A077ZFE7	A0A077ZFE7	unreviewed	A0A077ZFE7_TRITR	Autophagy-related protein 101	TTRE_0000565101	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	219	autophagy [GO:0006914]
A0A077ZEV8	A0A077ZEV8	unreviewed	A0A077ZEV8_TRITR	protein-tyrosine-phosphatase (EC 3.1.3.48)	TTRE_0000670401	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	374	MAP kinase tyrosine/serine/threonine phosphatase activity [GO:0017017]; myosin phosphatase activity [GO:0017018]; dephosphorylation [GO:0016311]
A0A077Z9E2	A0A077Z9E2	unreviewed	A0A077Z9E2_TRITR	Transcription initiation factor IIB (General transcription factor TFIIB)	TTRE_0000467201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	304	TBP-class protein binding [GO:0017025]; translation initiation factor activity [GO:0003743]; transcription preinitiation complex assembly [GO:0070897]
A0A077Z9M6	A0A077Z9M6	unreviewed	A0A077Z9M6_TRITR	GTP binding ADP ribosylation factor	TTRE_0000464001	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	421	
A0A077ZCT6	A0A077ZCT6	unreviewed	A0A077ZCT6_TRITR	Signal recognition particle subunit SRP72	TTRE_0000471001	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	615	endoplasmic reticulum [GO:0005783]; signal recognition particle, endoplasmic reticulum targeting [GO:0005786]; 7S RNA binding [GO:0008312]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]
A0A077ZBV4	A0A077ZBV4	unreviewed	A0A077ZBV4_TRITR	EST1 DNA bind and PIN 4 domain containing protein	TTRE_0000616301	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	747	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]
A0A077Z725	A0A077Z725	unreviewed	A0A077Z725_TRITR	DSPc domain containing protein	TTRE_0000370501	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	164	protein tyrosine/serine/threonine phosphatase activity [GO:0008138]; dephosphorylation [GO:0016311]
A0A077ZKF7	A0A077ZKF7	unreviewed	A0A077ZKF7_TRITR	Prok-JAB and NLPC P60 and Lambda tail I and Phage tail L and Phage min tail domain containing protein	TTRE_0000850401	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	698	host cell cytoplasm [GO:0030430]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]; viral entry into host cell [GO:0046718]
A0A077ZDY6	A0A077ZDY6	unreviewed	A0A077ZDY6_TRITR	DUF5641 domain-containing protein	TTRE_0000691001	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	202	
A0A077ZCI5	A0A077ZCI5	unreviewed	A0A077ZCI5_TRITR	Acyl-CoA:lysophosphatidylglycerol acyltransferase 1	TTRE_0000585101	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	363	membrane [GO:0016020]; acyltransferase activity [GO:0016746]
A0A077Z580	A0A077Z580	unreviewed	A0A077Z580_TRITR	Stress-activated protein kinase JNK (EC 2.7.11.24)	TTRE_0000353801	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	383	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; MAP kinase activity [GO:0004707]; protein serine kinase activity [GO:0106310]; phosphorylation [GO:0016310]
A0A077ZC24	A0A077ZC24	unreviewed	A0A077ZC24_TRITR	Uncharacterized protein	TTRE_0000624601	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	1302	
A0A077ZPM6	A0A077ZPM6	unreviewed	A0A077ZPM6_TRITR	Gammaproteobacterial periplasmic sensor domain-containing protein	TTRE_0000908101	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	177	membrane [GO:0016020]
A0A077YVY5	A0A077YVY5	unreviewed	A0A077YVY5_TRITR	Neur chan LBD and Neur chan memb domain containin g protein	TTRE_0000022001	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	481	plasma membrane [GO:0005886]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]
A0A077Z4P6	A0A077Z4P6	unreviewed	A0A077Z4P6_TRITR	MAU2 chromatid cohesion factor homolog (Cohesin loading complex subunit SCC4 homolog)	TTRE_0000334201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	586	nucleoplasm [GO:0005654]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; mitotic sister chromatid cohesion [GO:0007064]
A0A077YZZ2	A0A077YZZ2	unreviewed	A0A077YZZ2_TRITR	Leishmanolysin-like peptidase (EC 3.4.24.-)	TTRE_0000156301	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	530	membrane [GO:0016020]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; cell adhesion [GO:0007155]; proteolysis [GO:0006508]
A0A077ZBQ9	A0A077ZBQ9	unreviewed	A0A077ZBQ9_TRITR	Bromodomain domain containing protein	TTRE_0000610701	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	814	
A0A077ZK50	A0A077ZK50	unreviewed	A0A077ZK50_TRITR	RRM 1 domain containing protein	TTRE_0000909201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	211	RNA binding [GO:0003723]
A0A077Z0F5	A0A077Z0F5	unreviewed	A0A077Z0F5_TRITR	Regulator of G protein signaling 20	TTRE_0000174901	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	304	
A0A077ZHT4	A0A077ZHT4	unreviewed	A0A077ZHT4_TRITR	Major sperm protein	TTRE_0000827301	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	191	cytoskeleton [GO:0005856]
A0A077Z5U3	A0A077Z5U3	unreviewed	A0A077Z5U3_TRITR	ATP-synt B domain containing protein	TTRE_0000343101	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	141	proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; proton transmembrane transporter activity [GO:0015078]; proton motive force-driven ATP synthesis [GO:0015986]
A0A077ZJV5	A0A077ZJV5	unreviewed	A0A077ZJV5_TRITR	ATP synthase subunit O, mitochondrial (Oligomycin sensitivity conferral protein)	TTRE_0000721601	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	148	mitochondrial inner membrane [GO:0005743]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
A0A077Z9E3	A0A077Z9E3	unreviewed	A0A077Z9E3_TRITR	RNA binding protein squid	TTRE_0000355701	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	319	RNA binding [GO:0003723]
A0A077Z442	A0A077Z442	unreviewed	A0A077Z442_TRITR	Uncharacterized protein	TTRE_0000175501	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	307	
A0A077Z7N0	A0A077Z7N0	unreviewed	A0A077Z7N0_TRITR	Y box-binding protein y box binding protein csd a protein	TTRE_0000405201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	196	nucleic acid binding [GO:0003676]
A0A077YXA2	A0A077YXA2	unreviewed	A0A077YXA2_TRITR	Uncharacterized protein	TTRE_0000089401	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	418	early endosome [GO:0005769]; WASH complex [GO:0071203]; alpha-tubulin binding [GO:0043014]; Arp2/3 complex-mediated actin nucleation [GO:0034314]
A0A077Z071	A0A077Z071	unreviewed	A0A077Z071_TRITR	Uncharacterized protein	TTRE_0000170101	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	285	membrane [GO:0016020]
A0A077Z6Q5	A0A077Z6Q5	unreviewed	A0A077Z6Q5_TRITR	dihydrofolate reductase (EC 1.5.1.3)	TTRE_0000357501	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	175	membrane [GO:0016020]; dihydrofolate reductase activity [GO:0004146]; NADP binding [GO:0050661]; glycine biosynthetic process [GO:0006545]; tetrahydrofolate biosynthetic process [GO:0046654]
A0A077ZNW0	A0A077ZNW0	unreviewed	A0A077ZNW0_TRITR	Ank 2 domain containing protein	TTRE_0000876201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	155	
A0A077Z1V8	A0A077Z1V8	unreviewed	A0A077Z1V8_TRITR	Uncharacterized protein	TTRE_0000190801	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	575	
A0A077YWI1	A0A077YWI1	unreviewed	A0A077YWI1_TRITR	Tetratricopeptide repeat protein 17	TTRE_0000039001	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	1024	
A0A077YZW8	A0A077YZW8	unreviewed	A0A077YZW8_TRITR	E3 ubiquitin protein ligase RNF13	TTRE_0000193701	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	346	membrane [GO:0016020]; metal ion binding [GO:0046872]
A0A077ZEN4	A0A077ZEN4	unreviewed	A0A077ZEN4_TRITR	Uncharacterized protein	TTRE_0000713101	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	466	
A0A077YVK8	A0A077YVK8	unreviewed	A0A077YVK8_TRITR	Putative conserved plasma membrane protein	TTRE_0000002801	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	537	membrane [GO:0016020]
A0A077ZA69	A0A077ZA69	unreviewed	A0A077ZA69_TRITR	RasGEF N and DEP and cNMP binding domain containi ng protein	TTRE_0000493101	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	385	guanyl-nucleotide exchange factor activity [GO:0005085]; intracellular signal transduction [GO:0035556]
A0A077Z0Q3	A0A077Z0Q3	unreviewed	A0A077Z0Q3_TRITR	Uncharacterized protein	TTRE_0000041901	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	444	
A0A077ZH97	A0A077ZH97	unreviewed	A0A077ZH97_TRITR	isopentenyl-diphosphate Delta-isomerase (EC 5.3.3.2)	TTRE_0000633101	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	221	isopentenyl-diphosphate delta-isomerase activity [GO:0004452]; dimethylallyl diphosphate biosynthetic process [GO:0050992]; isoprenoid biosynthetic process [GO:0008299]
A0A077Z9Y6	A0A077Z9Y6	unreviewed	A0A077Z9Y6_TRITR	StAR-related lipid transfer protein 9	TTRE_0000486401	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	186	
A0A077ZBR6	A0A077ZBR6	unreviewed	A0A077ZBR6_TRITR	formate C-acetyltransferase (EC 2.3.1.54)	TTRE_0000613301	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	763	cytoplasm [GO:0005737]; formate C-acetyltransferase activity [GO:0008861]; carbohydrate metabolic process [GO:0005975]
A0A077Z8S1	A0A077Z8S1	unreviewed	A0A077Z8S1_TRITR	Uncharacterized protein	TTRE_0000335601	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	238	membrane [GO:0016020]
A0A077YX55	A0A077YX55	unreviewed	A0A077YX55_TRITR	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	TTRE_0000085901	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	145	mitochondrial inner membrane [GO:0005743]; respirasome [GO:0070469]; mitochondrial respiratory chain complex I assembly [GO:0032981]
A0A077Z960	A0A077Z960	unreviewed	A0A077Z960_TRITR	Succinate dehydrogenase assembly factor 4, mitochondrial	TTRE_0000503301	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	105	
A0A077ZIS7	A0A077ZIS7	unreviewed	A0A077ZIS7_TRITR	Integrator complex subunit 9	TTRE_0000867701	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	467	integrator complex [GO:0032039]; snRNA processing [GO:0016180]
A0A077ZCP0	A0A077ZCP0	unreviewed	A0A077ZCP0_TRITR	Cubitus interruptus	TTRE_0000644501	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	361	nucleus [GO:0005634]; RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0000977]; regulation of transcription by RNA polymerase II [GO:0006357]
A0A077Z4E3	A0A077Z4E3	unreviewed	A0A077Z4E3_TRITR	Uncharacterized protein	TTRE_0000294901	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	92	
A0A077Z3X8	A0A077Z3X8	unreviewed	A0A077Z3X8_TRITR	tRNA modification GTPase GTPBP3	TTRE_0000344901	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	454	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; tRNA modification [GO:0006400]
A0A077ZPI6	A0A077ZPI6	unreviewed	A0A077ZPI6_TRITR	Uncharacterized protein	TTRE_0000902001	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	481	
A0A077YZ59	A0A077YZ59	unreviewed	A0A077YZ59_TRITR	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	TTRE_0000162601	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	344	membrane [GO:0016020]; phosphatidate cytidylyltransferase activity [GO:0004605]; CDP-diacylglycerol biosynthetic process [GO:0016024]
A0A077Z1F1	A0A077Z1F1	unreviewed	A0A077Z1F1_TRITR	Eukaryotic initiation factor 4F subunit p150 (EIF 4F p150) (EIF-4F p150) (MRNA cap-binding protein complex su bunit p150)	TTRE_0000257201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	502	translation initiation factor activity [GO:0003743]
A0A077Z9D1	A0A077Z9D1	unreviewed	A0A077Z9D1_TRITR	Krueppel factor 5	TTRE_0000510801	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	264	
A0A077YX60	A0A077YX60	unreviewed	A0A077YX60_TRITR	Cell division control protein 2-like protein	TTRE_0000086401	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	600	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; cell division [GO:0051301]
A0A077ZJ11	A0A077ZJ11	unreviewed	A0A077ZJ11_TRITR	Uncharacterized protein	TTRE_0000805901	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	260	
A0A077Z961	A0A077Z961	unreviewed	A0A077Z961_TRITR	Serine:threonine protein kinase mos	TTRE_0000459601	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	416	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; phosphorylation [GO:0016310]
A0A077ZR22	A0A077ZR22	unreviewed	A0A077ZR22_TRITR	Gastric triacylglycerol lipase	TTRE_0000972901	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	342	lipid metabolic process [GO:0006629]
A0A077YVS9	A0A077YVS9	unreviewed	A0A077YVS9_TRITR	Uncharacterized protein	TTRE_0000012301	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	893	
A0A077Z486	A0A077Z486	unreviewed	A0A077Z486_TRITR	Methyltransf 31 domain containing protein	TTRE_0000355901	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	160	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]
A0A077ZG48	A0A077ZG48	unreviewed	A0A077ZG48_TRITR	EGF CA and EGF domain containing protein	TTRE_0000765301	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	446	calcium ion binding [GO:0005509]
A0A077ZI64	A0A077ZI64	unreviewed	A0A077ZI64_TRITR	histidine--tRNA ligase (EC 6.1.1.21)	TTRE_0000783401	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	435	cytoplasm [GO:0005737]; histidine-tRNA ligase activity [GO:0004821]
A0A077ZAL9	A0A077ZAL9	unreviewed	A0A077ZAL9_TRITR	EF-hand 3 and Spectrin and ZZ and WW and EF-hand 2 domain containing protein	TTRE_0000492501	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	1831	dystrophin-associated glycoprotein complex [GO:0016010]; sarcolemma [GO:0042383]; synapse [GO:0045202]; zinc ion binding [GO:0008270]; chemical synaptic transmission [GO:0007268]; modulation of chemical synaptic transmission [GO:0050804]; muscle cell cellular homeostasis [GO:0046716]
A0A077ZIX8	A0A077ZIX8	unreviewed	A0A077ZIX8_TRITR	Glucose-6-phosphate isomerase (EC 5.3.1.9)	TTRE_0000802201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	553	carbohydrate derivative binding [GO:0097367]; glucose-6-phosphate isomerase activity [GO:0004347]; carbohydrate derivative metabolic process [GO:1901135]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]
A0A077Z4Y2	A0A077Z4Y2	unreviewed	A0A077Z4Y2_TRITR	DSPc domain containing protein	TTRE_0000340201	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	191	protein tyrosine/serine/threonine phosphatase activity [GO:0008138]; dephosphorylation [GO:0016311]
A0A077ZA64	A0A077ZA64	unreviewed	A0A077ZA64_TRITR	Kinesin protein KIF26A	TTRE_0000483301	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	1193	ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]; microtubule-based movement [GO:0007018]
A0A077YWX8	A0A077YWX8	unreviewed	A0A077YWX8_TRITR	ATP-dependent RNA helicase (EC 3.6.4.13)	TTRE_0000079901	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	528	P granule [GO:0043186]; ATP binding [GO:0005524]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; RNA binding [GO:0003723]
A0A077Z256	A0A077Z256	unreviewed	A0A077Z256_TRITR	Conserved oligomeric Golgi complex subunit 2 (Component of oligomeric Golgi complex 2)	TTRE_0000225301	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	794	Golgi apparatus [GO:0005794]; membrane [GO:0016020]; Golgi organization [GO:0007030]; protein transport [GO:0015031]
A0A077Z160	A0A077Z160	unreviewed	A0A077Z160_TRITR	PX domain containing protein	TTRE_0000059901	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	276	phosphatidylinositol binding [GO:0035091]; intracellular protein transport [GO:0006886]
A0A077Z0Y1	A0A077Z0Y1	unreviewed	A0A077Z0Y1_TRITR	glucuronosyltransferase (EC 2.4.1.17)	TTRE_0000236601	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	408	membrane [GO:0016020]; glucuronosyltransferase activity [GO:0015020]
A0A077ZDQ6	A0A077ZDQ6	unreviewed	A0A077ZDQ6_TRITR	Thioredoxin and ATP-synt ab and Rho N and Rho RNA bind domain containing protein	TTRE_0000682001	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	532	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on RNA [GO:0008186]; helicase activity [GO:0004386]; protein-disulfide reductase activity [GO:0015035]; RNA binding [GO:0003723]; DNA-templated transcription termination [GO:0006353]
A0A077ZCI8	A0A077ZCI8	unreviewed	A0A077ZCI8_TRITR	I-set domain containing protein	TTRE_0000552901	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	104	
A0A077ZIT9	A0A077ZIT9	unreviewed	A0A077ZIT9_TRITR	Very long chain specific acyl coenzyme A dehydrog enase	TTRE_0000867901	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	576	acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]
A0A077ZPP3	A0A077ZPP3	unreviewed	A0A077ZPP3_TRITR	Asparagine synthetase [glutamine-hydrolyzing] (Glutamine-dependent asparagine synthetase)	TTRE_0000910101	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	554	asparagine synthase (glutamine-hydrolyzing) activity [GO:0004066]; ATP binding [GO:0005524]; glutamine metabolic process [GO:0006541]; L-asparagine biosynthetic process [GO:0070981]
A0A077Z9I6	A0A077Z9I6	unreviewed	A0A077Z9I6_TRITR	Uncharacterized protein	TTRE_0000457901	Trichuris trichiura (Whipworm) (Trichocephalus trichiurus)	93	
