From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
C1GT92	C1GT92	unreviewed	C1GT92_PARBA	Wax synthase domain-containing protein	PAAG_01737	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	374	membrane [GO:0016020]; O-acyltransferase activity [GO:0008374]; lipid metabolic process [GO:0006629]
C1H5N6	C1H5N6	unreviewed	C1H5N6_PARBA	MARVEL domain-containing protein	PAAG_06231	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	721	membrane [GO:0016020]
C1H9W2	C1H9W2	unreviewed	C1H9W2_PARBA	General alpha-glucoside permease	PAAG_07553	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	563	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
C1GSQ2	C1GSQ2	unreviewed	C1GSQ2_PARBA	NAD dependent epimerase/dehydratase	PAAG_01547	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	263	
C1GTD3	C1GTD3	unreviewed	C1GTD3_PARBA	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)	PAAG_01778	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	180	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding [GO:0006457]
C1GRP0	C1GRP0	unreviewed	C1GRP0_PARBA	Oxidoreductase	PAAG_01185	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	354	dioxygenase activity [GO:0051213]; DNA repair [GO:0006281]
C1H1R1	C1H1R1	unreviewed	C1H1R1_PARBA	Protein phosphatase PP2A regulatory subunit B	PAAG_04847	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	476	protein phosphatase type 2A complex [GO:0000159]; protein phosphatase regulator activity [GO:0019888]
C1GXV9	C1GXV9	unreviewed	C1GXV9_PARBA	ATPase involved in DNA replication initiation	PAAG_03242	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	148	catalytic activity [GO:0003824]; DNA repair [GO:0006281]
C1H5T8	C1H5T8	unreviewed	C1H5T8_PARBA	Uncharacterized protein	PAAG_06283	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	78	
C1H003	C1H003	unreviewed	C1H003_PARBA	Uncharacterized protein	PAAG_04097	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	75	
C1GQS4	C1GQS4	unreviewed	C1GQS4_PARBA	Fumarylacetoacetate hydrolase domain-containing protein	PAAG_00869	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	289	hydrolase activity [GO:0016787]
C1H0B3	C1H0B3	unreviewed	C1H0B3_PARBA	Uncharacterized protein	PAAG_04207	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	43	
C1GW96	C1GW96	unreviewed	C1GW96_PARBA	Uncharacterized protein	PAAG_02791	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	133	
A0A0A2V6R3	A0A0A2V6R3	unreviewed	A0A0A2V6R3_PARBA	Epoxide hydrolase N-terminal domain-containing protein	PAAG_11371	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	299	ether hydrolase activity [GO:0016803]
C1HB17	C1HB17	unreviewed	C1HB17_PARBA	Fimbrin	PAAG_07958	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	645	actin filament binding [GO:0051015]; actin filament bundle assembly [GO:0051017]
C1H080	C1H080	unreviewed	C1H080_PARBA	Uncharacterized protein	PAAG_04174	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	159	
C1H6F1	C1H6F1	unreviewed	C1H6F1_PARBA	General negative regulator of transcription subunit 2	PAAG_06342	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	563	CCR4-NOT core complex [GO:0030015]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; regulation of DNA-templated transcription [GO:0006355]
C1H0W2	C1H0W2	unreviewed	C1H0W2_PARBA	Low-affinity glucose transporter HXT1	PAAG_04406	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	558	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]; carbohydrate transport [GO:0008643]
C1HAV6	C1HAV6	unreviewed	C1HAV6_PARBA	Amino acid permease	PAAG_07935	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	556	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]
A0A0A2VM16	A0A0A2VM16	unreviewed	A0A0A2VM16_PARBA	Uncharacterized protein	PAAG_11299	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	580	
A0A0A2V5A1	A0A0A2V5A1	unreviewed	A0A0A2V5A1_PARBA	Uncharacterized protein	PAAG_12006	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	47	
C1H252	C1H252	unreviewed	C1H252_PARBA	Uncharacterized protein	PAAG_04682	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	85	
C1GWL4	C1GWL4	unreviewed	C1GWL4_PARBA	Origin recognition complex subunit 1	PAAG_02909	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	838	nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA replication [GO:0006260]
C1GPG5	C1GPG5	unreviewed	C1GPG5_PARBA	Protein FAF1	PAAG_00410	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	306	
C1H1J2	C1H1J2	unreviewed	C1H1J2_PARBA	Deubiquitination-protection protein dph1	PAAG_04636	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	482	
C1H0B6	C1H0B6	unreviewed	C1H0B6_PARBA	non-specific serine/threonine protein kinase (EC 2.7.11.1)	PAAG_04210	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	391	protein serine/threonine kinase activity [GO:0004674]
C1GP54	C1GP54	unreviewed	C1GP54_PARBA	Delta-aminolevulinic acid dehydratase (EC 4.2.1.24)	PAAG_00299	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	378	metal ion binding [GO:0046872]; porphobilinogen synthase activity [GO:0004655]; protoporphyrinogen IX biosynthetic process [GO:0006782]
C1H7P6	C1H7P6	unreviewed	C1H7P6_PARBA	Uncharacterized protein	PAAG_06787	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	122	
A0A0A2V162	A0A0A2V162	unreviewed	A0A0A2V162_PARBA	Uncharacterized protein	PAAG_12066	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	160	
C1H3K0	C1H3K0	unreviewed	C1H3K0_PARBA	BTB domain-containing protein	PAAG_05343	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	232	
C1GPN6	C1GPN6	unreviewed	C1GPN6_PARBA	Protein YOP1	PAAG_00481	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	205	membrane [GO:0016020]
A0A0A2V2B8	A0A0A2V2B8	unreviewed	A0A0A2V2B8_PARBA	AGC protein kinase	PAAG_11342	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	2223	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]; phosphorelay signal transduction system [GO:0000160]; phosphorylation [GO:0016310]
C1GSD2	C1GSD2	unreviewed	C1GSD2_PARBA	Uncharacterized protein	PAAG_01427	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	60	
C1HAK7	C1HAK7	unreviewed	C1HAK7_PARBA	Galactose oxidase	PAAG_07661	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	994	membrane [GO:0016020]
A0A0A2V0E5	A0A0A2V0E5	unreviewed	A0A0A2V0E5_PARBA	Major facilitator superfamily (MFS) profile domain-containing protein	PAAG_12356	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	358	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
C1GZF3	C1GZF3	unreviewed	C1GZF3_PARBA	DDHD domain-containing protein	PAAG_03897	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	1069	metal ion binding [GO:0046872]
C1GNL8	C1GNL8	unreviewed	C1GNL8_PARBA	Mitotic checkpoint regulator, MAD2B-interacting-domain-containing protein	PAAG_00113	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	441	
A0A0A2V1N9	A0A0A2V1N9	unreviewed	A0A0A2V1N9_PARBA	Uncharacterized protein	PAAG_11895	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	59	
C1HBB0	C1HBB0	unreviewed	C1HBB0_PARBA	ER membrane protein complex subunit 7 beta-sandwich domain-containing protein	PAAG_08051	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	278	membrane [GO:0016020]
C1GUK4	C1GUK4	unreviewed	C1GUK4_PARBA	H/ACA ribonucleoprotein complex non-core subunit NAF1	PAAG_02199	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	700	nucleus [GO:0005634]; sno(s)RNA-containing ribonucleoprotein complex [GO:0005732]; RNA binding [GO:0003723]; box H/ACA snoRNP assembly [GO:0000493]; pseudouridine synthesis [GO:0001522]; ribosome biogenesis [GO:0042254]
C1GR85	C1GR85	reviewed	ACUK_PARBA	Transcription activator of gluconeogenesis PAAG_01030	PAAG_01030	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	808	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; gluconeogenesis [GO:0006094]
C1HDJ6	C1HDJ6	unreviewed	C1HDJ6_PARBA	Protein-L-isoaspartate O-methyltransferase (EC 2.1.1.77)	PAAG_08837	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	246	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity [GO:0004719]; methylation [GO:0032259]; protein modification process [GO:0036211]
C1GYJ3	C1GYJ3	unreviewed	C1GYJ3_PARBA	Palmitoyltransferase PFA4 (EC 2.3.1.225) (Protein S-acyltransferase) (PAT) (Protein fatty acyltransferase 4)	PFA4 PAAG_03147	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	434	endoplasmic reticulum membrane [GO:0005789]; protein-cysteine S-palmitoyltransferase activity [GO:0019706]
C1H2J7	C1H2J7	unreviewed	C1H2J7_PARBA	Uncharacterized protein	PAAG_04990	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	1088	
C1HBE5	C1HBE5	unreviewed	C1HBE5_PARBA	Mitochondrial DNA replication protein YHM2	PAAG_08086	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	316	mitochondrial inner membrane [GO:0005743]
C1HBK3	C1HBK3	unreviewed	C1HBK3_PARBA	Uncharacterized protein	PAAG_08144	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	187	
C1GR35	C1GR35	unreviewed	C1GR35_PARBA	Cyclin N-terminal domain-containing protein	PAAG_00980	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	397	protein kinase binding [GO:0019901]
A0A0A2V347	A0A0A2V347	unreviewed	A0A0A2V347_PARBA	Chlorophyll synthesis pathway protein BchC	PAAG_12525	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	342	oxidoreductase activity [GO:0016491]
C1HCF6	C1HCF6	unreviewed	C1HCF6_PARBA	MIZ zinc finger protein	PAAG_08447	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	531	intracellular organelle [GO:0043229]; SUMO transferase activity [GO:0019789]; zinc ion binding [GO:0008270]; protein sumoylation [GO:0016925]
C1HDA9	C1HDA9	unreviewed	C1HDA9_PARBA	Uncharacterized protein	PAAG_08750	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	209	
C1GTY2	C1GTY2	unreviewed	C1GTY2_PARBA	FHA domain-containing protein	PAAG_01977	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	375	
C1H3U1	C1H3U1	unreviewed	C1H3U1_PARBA	Ochratoxin A non-ribosomal peptide synthetase	PAAG_05434	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	1039	secondary metabolite biosynthetic process [GO:0044550]
C1HCZ3	C1HCZ3	unreviewed	C1HCZ3_PARBA	40S ribosomal protein S12	PAAG_08634	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	156	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
C1GZ48	C1GZ48	unreviewed	C1GZ48_PARBA	BHLH domain-containing protein	PAAG_03792	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	1067	protein dimerization activity [GO:0046983]; positive regulation of transcription by RNA polymerase II [GO:0045944]; SREBP signaling pathway [GO:0032933]
A0A0A2V4B2	A0A0A2V4B2	unreviewed	A0A0A2V4B2_PARBA	Uncharacterized protein	PAAG_12195	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	93	
C1GQD0	C1GQD0	unreviewed	C1GQD0_PARBA	Uncharacterized protein	PAAG_00725	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	188	
C1H8R4	C1H8R4	unreviewed	C1H8R4_PARBA	Crossover junction endonuclease MUS81 (EC 3.1.22.-)	PAAG_07155	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	668	Holliday junction resolvase complex [GO:0048476]; nucleus [GO:0005634]; crossover junction DNA endonuclease activity [GO:0008821]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; DNA catabolic process [GO:0006308]; double-strand break repair via break-induced replication [GO:0000727]; meiotic cell cycle [GO:0051321]
C1H9B0	C1H9B0	unreviewed	C1H9B0_PARBA	non-specific serine/threonine protein kinase (EC 2.7.11.1)	PAAG_07351	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	855	ATP binding [GO:0005524]; glycosyltransferase activity [GO:0016757]; protein serine/threonine kinase activity [GO:0004674]; phosphorylation [GO:0016310]; response to pheromone [GO:0019236]
C1GVU5	C1GVU5	unreviewed	C1GVU5_PARBA	Aldehyde oxidoreductase	PAAG_02640	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	1350	2 iron, 2 sulfur cluster binding [GO:0051537]; FAD binding [GO:0071949]; iron ion binding [GO:0005506]; molybdopterin cofactor binding [GO:0043546]; oxidoreductase activity [GO:0016491]
C1GXE9	C1GXE9	unreviewed	C1GXE9_PARBA	Uncharacterized protein	PAAG_03523	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	60	
C1GY62	C1GY62	unreviewed	C1GY62_PARBA	Myb-like domain-containing protein	PAAG_03016	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	377	
C1GZ41	C1GZ41	unreviewed	C1GZ41_PARBA	ATP NAD kinase	PAAG_03785	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	659	NAD+ kinase activity [GO:0003951]; NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]; phosphorylation [GO:0016310]
C1GVP6	C1GVP6	unreviewed	C1GVP6_PARBA	Pyridoxamine 5'-phosphate oxidase Alr4036 family FMN-binding domain-containing protein	PAAG_02323	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	296	FMN binding [GO:0010181]
C1GPI9	C1GPI9	unreviewed	C1GPI9_PARBA	Telomerase activating protein Est1	PAAG_00434	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	846	
A0A0A2VIX6	A0A0A2VIX6	unreviewed	A0A0A2VIX6_PARBA	Uncharacterized protein	PAAG_12457	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	51	
C1H7W6	C1H7W6	unreviewed	C1H7W6_PARBA	Initiation-specific alpha-1,6-mannosyltransferase	PAAG_06857	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	387	alpha-1,6-mannosyltransferase activity [GO:0000009]; anatomical structure development [GO:0048856]; carbohydrate derivative metabolic process [GO:1901135]; sporulation [GO:0043934]
C1GU69	C1GU69	unreviewed	C1GU69_PARBA	Peroxin 19	PAAG_02064	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	423	peroxisome [GO:0005777]
C1H9E2	C1H9E2	unreviewed	C1H9E2_PARBA	Vacuolar amino acid transporter 1	PAAG_07383	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	648	membrane [GO:0016020]
A0A0A2V308	A0A0A2V308	unreviewed	A0A0A2V308_PARBA	Uncharacterized protein	PAAG_12585	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	78	
C1GTH9	C1GTH9	unreviewed	C1GTH9_PARBA	Trans-sialidase	PAAG_01824	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	669	membrane [GO:0016020]; Swr1 complex [GO:0000812]; ATP-dependent H2AZ histone chaperone activity [GO:0140849]
C1H9V6	C1H9V6	unreviewed	C1H9V6_PARBA	Flotillin domain-containing protein	PAAG_07547	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	485	membrane [GO:0016020]
C1HC79	C1HC79	unreviewed	C1HC79_PARBA	rRNA adenine N(6)-methyltransferase	PAAG_08370	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	650	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; methylation [GO:0032259]
C1H8C3	C1H8C3	unreviewed	C1H8C3_PARBA	NADPH-dependent methylglyoxal reductase GRE2	PAAG_06919	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	341	
C1GZQ0	C1GZQ0	unreviewed	C1GZQ0_PARBA	Uncharacterized protein	PAAG_03994	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	332	ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]
C1H9Z3	C1H9Z3	unreviewed	C1H9Z3_PARBA	Phosphoinositide phospholipase C (EC 3.1.4.11)	PAAG_07722	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	1161	calcium ion binding [GO:0005509]; glycosyltransferase activity [GO:0016757]; phosphatidylinositol phospholipase C activity [GO:0004435]; intracellular signal transduction [GO:0035556]; lipid catabolic process [GO:0016042]
C1GSJ3	C1GSJ3	unreviewed	C1GSJ3_PARBA	Cytochrome c oxidase assembly protein COX16, mitochondrial (Cytochrome c oxidase assembly protein cox16, mitochondrial)	PAAG_01488	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	135	mitochondrial inner membrane [GO:0005743]
A0A0A2V4K6	A0A0A2V4K6	unreviewed	A0A0A2V4K6_PARBA	Uncharacterized protein	PAAG_12058	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	46	
C1H452	C1H452	unreviewed	C1H452_PARBA	Uncharacterized protein	PAAG_05545	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	168	
C1GYN7	C1GYN7	unreviewed	C1GYN7_PARBA	26S proteasome regulatory subunit RPN2	PAAG_03191	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	1140	proteasome regulatory particle, base subcomplex [GO:0008540]; enzyme regulator activity [GO:0030234]; regulation of protein catabolic process [GO:0042176]
C1H159	C1H159	unreviewed	C1H159_PARBA	C2H2-type domain-containing protein	PAAG_04503	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	344	
C1GX87	C1GX87	unreviewed	C1GX87_PARBA	Retrotransposon gag domain-containing protein	PAAG_03461	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	753	
A0A0A2V1M1	A0A0A2V1M1	unreviewed	A0A0A2V1M1_PARBA	C6 finger domain transcription factor nscR (Neosartiricin B biosynthesis protein R)	PAAG_11872	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	831	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]
A0A0A2UZ45	A0A0A2UZ45	unreviewed	A0A0A2UZ45_PARBA	Uncharacterized protein	PAAG_12473	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	166	
C1H7M5	C1H7M5	unreviewed	C1H7M5_PARBA	EKC/KEOPS complex subunit CGI121 (EKC/KEOPS complex subunit cgi121)	PAAG_06766	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	208	nucleus [GO:0005634]
C1GTL6	C1GTL6	unreviewed	C1GTL6_PARBA	Membrane-associated progesterone receptor component 1	PAAG_01861	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	168	membrane [GO:0016020]
C1H5A0	C1H5A0	unreviewed	C1H5A0_PARBA	Uncharacterized protein	PAAG_05941	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	125	membrane [GO:0016020]
A0A0A2V341	A0A0A2V341	unreviewed	A0A0A2V341_PARBA	Uncharacterized protein	PAAG_11308	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	76	
C1GPQ3	C1GPQ3	unreviewed	C1GPQ3_PARBA	RING-type domain-containing protein	PAAG_00498	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	622	
C1H0V1	C1H0V1	unreviewed	C1H0V1_PARBA	C6 finger domain transcription factor nscR (Neosartiricin B biosynthesis protein R)	PAAG_04395	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	757	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]
A0A0A2V3N8	A0A0A2V3N8	unreviewed	A0A0A2V3N8_PARBA	Uncharacterized protein	PAAG_12299	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	120	
C1GVG7	C1GVG7	unreviewed	C1GVG7_PARBA	RRM domain-containing protein	PAAG_02244	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	823	RNA binding [GO:0003723]
C1HBD1	C1HBD1	unreviewed	C1HBD1_PARBA	Uncharacterized protein	PAAG_08072	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	462	
C1GWE8	C1GWE8	unreviewed	C1GWE8_PARBA	Uncharacterized protein	PAAG_02843	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	221	
C1GZ76	C1GZ76	unreviewed	C1GZ76_PARBA	Sorting nexin-3	PAAG_03820	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	142	Golgi membrane [GO:0000139]; phosphatidylinositol-3-phosphate binding [GO:0032266]
A0A0A2V1B0	A0A0A2V1B0	unreviewed	A0A0A2V1B0_PARBA	Uncharacterized protein	PAAG_12044	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	92	
C1H137	C1H137	unreviewed	C1H137_PARBA	C2H2-type domain-containing protein	PAAG_04481	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	449	
C1GNI3	C1GNI3	unreviewed	C1GNI3_PARBA	Uncharacterized protein	PAAG_00078	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	388	membrane [GO:0016020]
C1HCV2	C1HCV2	unreviewed	C1HCV2_PARBA	Serine/threonine-protein phosphatase (EC 3.1.3.16)	PAAG_08593	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	655	myosin phosphatase activity [GO:0017018]
C1GX54	C1GX54	unreviewed	C1GX54_PARBA	Uncharacterized protein	PAAG_03428	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	85	
C1H4L1	C1H4L1	unreviewed	C1H4L1_PARBA	40S ribosomal protein S13-1	PAAG_05704	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	151	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
C1H7K5	C1H7K5	unreviewed	C1H7K5_PARBA	Uncharacterized protein	PAAG_06746	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	122	
A0A0A2VKB6	A0A0A2VKB6	unreviewed	A0A0A2VKB6_PARBA	Cytochrome P450	PAAG_11911	Paracoccidioides lutzii (strain ATCC MYA-826 / Pb01) (Paracoccidioides brasiliensis)	83	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
