From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A3P7DNN1	A0A3P7DNN1	unreviewed	A0A3P7DNN1_WUCBA	Thioredoxin domain-containing protein	WBA_LOCUS4419	Wuchereria bancrofti	577	membrane [GO:0016020]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A3P7FT87	A0A3P7FT87	unreviewed	A0A3P7FT87_WUCBA	Uncharacterized protein	WBA_LOCUS7324	Wuchereria bancrofti	78	membrane [GO:0016020]
A0A3P7EGX8	A0A3P7EGX8	unreviewed	A0A3P7EGX8_WUCBA	Uncharacterized protein	WBA_LOCUS8825	Wuchereria bancrofti	141	
A0A3P7DUR2	A0A3P7DUR2	unreviewed	A0A3P7DUR2_WUCBA	RRM domain-containing protein	WBA_LOCUS1713	Wuchereria bancrofti	155	RNA binding [GO:0003723]
A0A3P7DC94	A0A3P7DC94	unreviewed	A0A3P7DC94_WUCBA	RPA-interacting protein C-terminal domain-containing protein	WBA_LOCUS219	Wuchereria bancrofti	203	metal ion binding [GO:0046872]
A0A3P7EA98	A0A3P7EA98	unreviewed	A0A3P7EA98_WUCBA	Aminoacyl-transfer RNA synthetases class-II family profile domain-containing protein	WBA_LOCUS10756	Wuchereria bancrofti	421	
A0A3P7FF43	A0A3P7FF43	unreviewed	A0A3P7FF43_WUCBA	Uncharacterized protein	WBA_LOCUS1471	Wuchereria bancrofti	369	membrane [GO:0016020]
A0A3P7FY13	A0A3P7FY13	unreviewed	A0A3P7FY13_WUCBA	Uncharacterized protein	WBA_LOCUS8638	Wuchereria bancrofti	99	membrane [GO:0016020]
J9FJR3	J9FJR3	unreviewed	J9FJR3_WUCBA	Uncharacterized protein	WBA_LOCUS1272 WUBG_01531	Wuchereria bancrofti	209	
A0A3P7FIV1	A0A3P7FIV1	unreviewed	A0A3P7FIV1_WUCBA	CNH domain-containing protein	WBA_LOCUS2671	Wuchereria bancrofti	883	cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]
A0A3P7FRD6	A0A3P7FRD6	unreviewed	A0A3P7FRD6_WUCBA	ZP domain-containing protein	WBA_LOCUS6518	Wuchereria bancrofti	341	membrane [GO:0016020]
A0A3P7EEM0	A0A3P7EEM0	unreviewed	A0A3P7EEM0_WUCBA	Secreted protein	WBA_LOCUS11911	Wuchereria bancrofti	92	
J9FBE4	J9FBE4	unreviewed	J9FBE4_WUCBA	Importin subunit alpha	WBA_LOCUS1545 WUBG_02183	Wuchereria bancrofti	569	cytoplasm [GO:0005737]; nuclear import signal receptor activity [GO:0061608]; protein import into nucleus [GO:0006606]
A0A3P7EE03	A0A3P7EE03	unreviewed	A0A3P7EE03_WUCBA	Dynactin subunit 4	WBA_LOCUS10620	Wuchereria bancrofti	1372	cell cortex [GO:0005938]; dynactin complex [GO:0005869]; microtubule organizing center [GO:0005815]; sarcomere [GO:0030017]
A0A3P7GK24	A0A3P7GK24	unreviewed	A0A3P7GK24_WUCBA	Uncharacterized protein	WBA_LOCUS12295	Wuchereria bancrofti	226	
A0A3P7EE97	A0A3P7EE97	unreviewed	A0A3P7EE97_WUCBA	Uncharacterized protein	WBA_LOCUS7845	Wuchereria bancrofti	234	
A0A3P7G475	A0A3P7G475	unreviewed	A0A3P7G475_WUCBA	Uncharacterized protein	WBA_LOCUS9687	Wuchereria bancrofti	95	
A0A3P7FPI0	A0A3P7FPI0	unreviewed	A0A3P7FPI0_WUCBA	Uncharacterized protein	WBA_LOCUS4571	Wuchereria bancrofti	549	
A0A3P7EW81	A0A3P7EW81	unreviewed	A0A3P7EW81_WUCBA	Uncharacterized protein	WBA_LOCUS11382	Wuchereria bancrofti	148	
J9E9C2	J9E9C2	unreviewed	J9E9C2_WUCBA	G-protein alpha subunit	WBA_LOCUS9166 WUBG_15546	Wuchereria bancrofti	114	G-protein beta/gamma-subunit complex binding [GO:0031683]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; G protein-coupled receptor signaling pathway [GO:0007186]
A0A3P7EG42	A0A3P7EG42	unreviewed	A0A3P7EG42_WUCBA	Uncharacterized protein	WBA_LOCUS8753	Wuchereria bancrofti	68	membrane [GO:0016020]
A0A3P7DZT3	A0A3P7DZT3	unreviewed	A0A3P7DZT3_WUCBA	Hydroxymethylglutaryl-CoA synthase (HMG-CoA synthase) (EC 2.3.3.10) (3-hydroxy-3-methylglutaryl coenzyme A synthase)	WBA_LOCUS3303	Wuchereria bancrofti	447	hydroxymethylglutaryl-CoA synthase activity [GO:0004421]; acetyl-CoA metabolic process [GO:0006084]; farnesyl diphosphate biosynthetic process, mevalonate pathway [GO:0010142]; sterol biosynthetic process [GO:0016126]
A0A3P7GCY4	A0A3P7GCY4	unreviewed	A0A3P7GCY4_WUCBA	Apple domain-containing protein	WBA_LOCUS10535	Wuchereria bancrofti	221	
J9EL72	J9EL72	unreviewed	J9EL72_WUCBA	thiamine diphosphokinase (EC 2.7.6.2)	WBA_LOCUS10200 WUBG_06142	Wuchereria bancrofti	248	ATP binding [GO:0005524]; kinase activity [GO:0016301]; thiamine binding [GO:0030975]; thiamine diphosphokinase activity [GO:0004788]; phosphorylation [GO:0016310]; thiamine diphosphate biosynthetic process [GO:0009229]; thiamine metabolic process [GO:0006772]
A0A3P7DAI5	A0A3P7DAI5	unreviewed	A0A3P7DAI5_WUCBA	Uncharacterized protein	WBA_LOCUS296	Wuchereria bancrofti	254	membrane [GO:0016020]
J9DTS2	J9DTS2	unreviewed	J9DTS2_WUCBA	Cation efflux protein cytoplasmic domain-containing protein	WBA_LOCUS8357 WUBG_16053	Wuchereria bancrofti	99	
A0A3P7GFS5	A0A3P7GFS5	unreviewed	A0A3P7GFS5_WUCBA	BPI2 domain-containing protein	WBA_LOCUS11322	Wuchereria bancrofti	598	lipid binding [GO:0008289]
J9F291	J9F291	unreviewed	J9F291_WUCBA	Secreted protein	WBA_LOCUS224 WUBG_00483	Wuchereria bancrofti	84	
A0A3P7FPX6	A0A3P7FPX6	unreviewed	A0A3P7FPX6_WUCBA	Uncharacterized protein	WBA_LOCUS5988	Wuchereria bancrofti	193	
A0A3P7DG60	A0A3P7DG60	unreviewed	A0A3P7DG60_WUCBA	Uncharacterized protein	WBA_LOCUS1639	Wuchereria bancrofti	202	regulation of apoptotic process [GO:0042981]
A0A3P7E5D2	A0A3P7E5D2	unreviewed	A0A3P7E5D2_WUCBA	Glycosyltransferase 2-like domain-containing protein	WBA_LOCUS7962	Wuchereria bancrofti	288	
A0A3P7F137	A0A3P7F137	unreviewed	A0A3P7F137_WUCBA	Uncharacterized protein	WBA_LOCUS12545	Wuchereria bancrofti	210	heme binding [GO:0020037]; oxygen binding [GO:0019825]
J9EUR5	J9EUR5	unreviewed	J9EUR5_WUCBA	T-box domain-containing protein	WBA_LOCUS4877 WUBG_08214	Wuchereria bancrofti	125	nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; positive regulation of DNA-templated transcription [GO:0045893]
A0A3P7DZK2	A0A3P7DZK2	unreviewed	A0A3P7DZK2_WUCBA	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)	WBA_LOCUS3233	Wuchereria bancrofti	226	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding [GO:0006457]
A0A183Y1W6	A0A183Y1W6	unreviewed	A0A183Y1W6_WUCBA	Eukaryotic translation initiation factor 6 (eIF-6)	EIF6 WBA_LOCUS6303	Wuchereria bancrofti	245	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; ribosomal large subunit binding [GO:0043023]; translation initiation factor activity [GO:0003743]; cytosolic ribosome assembly [GO:0042256]; ribosomal large subunit biogenesis [GO:0042273]
A0A3P7E0Z0	A0A3P7E0Z0	unreviewed	A0A3P7E0Z0_WUCBA	uridine/cytidine kinase (EC 2.7.1.48)	WBA_LOCUS6422	Wuchereria bancrofti	252	membrane [GO:0016020]; ATP binding [GO:0005524]; uridine kinase activity [GO:0004849]; CTP salvage [GO:0044211]; phosphorylation [GO:0016310]; UMP salvage [GO:0044206]
A0A3P7DG29	A0A3P7DG29	unreviewed	A0A3P7DG29_WUCBA	RRM domain-containing protein	WBA_LOCUS1599	Wuchereria bancrofti	944	RNA binding [GO:0003723]
A0A3P7FFM6	A0A3P7FFM6	unreviewed	A0A3P7FFM6_WUCBA	Uncharacterized protein	WBA_LOCUS1661	Wuchereria bancrofti	248	
A0A3P7ELC5	A0A3P7ELC5	unreviewed	A0A3P7ELC5_WUCBA	Beta-lactamase-related domain-containing protein	WBA_LOCUS9654	Wuchereria bancrofti	229	
A0A3P7DTE0	A0A3P7DTE0	unreviewed	A0A3P7DTE0_WUCBA	Uncharacterized protein	WBA_LOCUS75	Wuchereria bancrofti	276	
A0A3P7F0F6	A0A3P7F0F6	unreviewed	A0A3P7F0F6_WUCBA	HDAg domain-containing protein	WBA_LOCUS12426	Wuchereria bancrofti	401	
A0A3P7DM96	A0A3P7DM96	unreviewed	A0A3P7DM96_WUCBA	Uncharacterized protein	WBA_LOCUS4397	Wuchereria bancrofti	67	mitochondrion [GO:0005739]; structural constituent of ribosome [GO:0003735]
A0A3P7DVT0	A0A3P7DVT0	unreviewed	A0A3P7DVT0_WUCBA	Uncharacterized protein	WBA_LOCUS6999	Wuchereria bancrofti	66	membrane [GO:0016020]
A0A3P7DYZ8	A0A3P7DYZ8	unreviewed	A0A3P7DYZ8_WUCBA	Sidoreflexin	WBA_LOCUS2380	Wuchereria bancrofti	329	mitochondrial membrane [GO:0031966]; monoatomic ion transmembrane transporter activity [GO:0015075]; amino acid transport [GO:0006865]
A0A3P7GDB2	A0A3P7GDB2	unreviewed	A0A3P7GDB2_WUCBA	ZP domain-containing protein	WBA_LOCUS10628	Wuchereria bancrofti	413	
J9EN93	J9EN93	unreviewed	J9EN93_WUCBA	Uncharacterized protein	WBA_LOCUS10309 WUBG_05104	Wuchereria bancrofti	171	membrane [GO:0016020]
J9EXG3	J9EXG3	unreviewed	J9EXG3_WUCBA	OTU domain-containing protein	WBA_LOCUS11423 WUBG_02200	Wuchereria bancrofti	288	
A0A3P7FS18	A0A3P7FS18	unreviewed	A0A3P7FS18_WUCBA	Transcriptional activator protein Pur-alpha	WBA_LOCUS6768	Wuchereria bancrofti	333	nucleus [GO:0005634]; purine-rich negative regulatory element binding [GO:0032422]; RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0000977]
A0A3P7DFB3	A0A3P7DFB3	unreviewed	A0A3P7DFB3_WUCBA	ZP domain-containing protein	WBA_LOCUS1817	Wuchereria bancrofti	740	
J9F9N6	J9F9N6	unreviewed	J9F9N6_WUCBA	Flavodoxin family protein	WBA_LOCUS12121 WUBG_05045	Wuchereria bancrofti	579	FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]
J9F1L2	J9F1L2	unreviewed	J9F1L2_WUCBA	Uncharacterized protein	WBA_LOCUS1752 WUBG_00314	Wuchereria bancrofti	221	
A0A3P7EAG4	A0A3P7EAG4	unreviewed	A0A3P7EAG4_WUCBA	Neurotransmitter-gated ion-channel transmembrane domain-containing protein	WBA_LOCUS10069	Wuchereria bancrofti	119	membrane [GO:0016020]; monoatomic ion transport [GO:0006811]
A0A3P7FYY4	A0A3P7FYY4	unreviewed	A0A3P7FYY4_WUCBA	Cation-transporting P-type ATPase C-terminal domain-containing protein	WBA_LOCUS7721	Wuchereria bancrofti	129	membrane [GO:0016020]; P-type transmembrane transporter activity [GO:0140358]
A0A3P7FC97	A0A3P7FC97	unreviewed	A0A3P7FC97_WUCBA	Tetratricopeptide SHNi-TPR domain-containing protein	WBA_LOCUS461	Wuchereria bancrofti	520	
J9EC03	J9EC03	unreviewed	J9EC03_WUCBA	CX domain-containing protein	WBA_LOCUS10498 WUBG_09136	Wuchereria bancrofti	129	membrane [GO:0016020]
A0A3P7GM64	A0A3P7GM64	unreviewed	A0A3P7GM64_WUCBA	Glutamate receptor 1	WBA_LOCUS12697	Wuchereria bancrofti	687	plasma membrane [GO:0005886]; ionotropic glutamate receptor activity [GO:0004970]
A0A3P7ELF9	A0A3P7ELF9	unreviewed	A0A3P7ELF9_WUCBA	receptor protein serine/threonine kinase (EC 2.7.11.30)	WBA_LOCUS12266	Wuchereria bancrofti	682	membrane [GO:0016020]; ATP binding [GO:0005524]; transmembrane receptor protein serine/threonine kinase activity [GO:0004675]
A0A3P7EGC8	A0A3P7EGC8	unreviewed	A0A3P7EGC8_WUCBA	Uncharacterized protein	WBA_LOCUS8843	Wuchereria bancrofti	128	
A0A3P7F8U4	A0A3P7F8U4	unreviewed	A0A3P7F8U4_WUCBA	Uncharacterized protein	WBA_LOCUS674	Wuchereria bancrofti	1257	negative regulation of actin filament polymerization [GO:0030837]
A0A3P7DUI3	A0A3P7DUI3	unreviewed	A0A3P7DUI3_WUCBA	Uncharacterized protein	WBA_LOCUS6579	Wuchereria bancrofti	923	
A0A3P7EMB9	A0A3P7EMB9	unreviewed	A0A3P7EMB9_WUCBA	Adenosine deaminase (EC 3.5.4.4)	WBA_LOCUS11577	Wuchereria bancrofti	368	anchoring junction [GO:0070161]; cytoplasmic vesicle lumen [GO:0060205]; plasma membrane [GO:0005886]; 2'-deoxyadenosine deaminase activity [GO:0046936]; adenosine deaminase activity [GO:0004000]; purine ribonucleoside monophosphate biosynthetic process [GO:0009168]
A0A3P7DXN4	A0A3P7DXN4	unreviewed	A0A3P7DXN4_WUCBA	Uncharacterized protein	WBA_LOCUS2583	Wuchereria bancrofti	144	
A0A3P7DAW9	A0A3P7DAW9	unreviewed	A0A3P7DAW9_WUCBA	GTP-ase activating protein for Arf containing protein	WBA_LOCUS97	Wuchereria bancrofti	781	cytoplasm [GO:0005737]; GTPase activator activity [GO:0005096]; metal ion binding [GO:0046872]
A0A3P7G308	A0A3P7G308	unreviewed	A0A3P7G308_WUCBA	Protein kinase domain-containing protein	WBA_LOCUS9083	Wuchereria bancrofti	133	membrane [GO:0016020]; ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
A0A3P7DQ29	A0A3P7DQ29	unreviewed	A0A3P7DQ29_WUCBA	RNA-binding protein 42 (RNA-binding motif protein 42)	WBA_LOCUS5436	Wuchereria bancrofti	232	RNA binding [GO:0003723]
A0A3P7DUV8	A0A3P7DUV8	unreviewed	A0A3P7DUV8_WUCBA	Uncharacterized protein	WBA_LOCUS6699	Wuchereria bancrofti	47	membrane [GO:0016020]
A0A3P7E4D4	A0A3P7E4D4	unreviewed	A0A3P7E4D4_WUCBA	Major facilitator superfamily (MFS) profile domain-containing protein	WBA_LOCUS7592	Wuchereria bancrofti	119	membrane [GO:0016020]; transmembrane transport [GO:0055085]
J9FCH6	J9FCH6	unreviewed	J9FCH6_WUCBA	Uncharacterized protein	WBA_LOCUS1099 WUBG_01773	Wuchereria bancrofti	274	
A0A3P7FWB0	A0A3P7FWB0	unreviewed	A0A3P7FWB0_WUCBA	Uncharacterized protein	WBA_LOCUS8058	Wuchereria bancrofti	89	membrane [GO:0016020]
A0A3P7E073	A0A3P7E073	unreviewed	A0A3P7E073_WUCBA	Uncharacterized protein	WBA_LOCUS9156	Wuchereria bancrofti	52	
A0A3P7EAK7	A0A3P7EAK7	unreviewed	A0A3P7EAK7_WUCBA	Protein kinase domain-containing protein	WBA_LOCUS6973	Wuchereria bancrofti	252	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
A0A3P7ECT5	A0A3P7ECT5	unreviewed	A0A3P7ECT5_WUCBA	Uncharacterized protein	WBA_LOCUS7723	Wuchereria bancrofti	227	
A0A3P7DU44	A0A3P7DU44	unreviewed	A0A3P7DU44_WUCBA	MHD domain-containing protein	WBA_LOCUS6937	Wuchereria bancrofti	268	clathrin adaptor complex [GO:0030131]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]
A0A3P7EEB2	A0A3P7EEB2	unreviewed	A0A3P7EEB2_WUCBA	Cadherin domain-containing protein	WBA_LOCUS11702	Wuchereria bancrofti	980	plasma membrane [GO:0005886]; calcium ion binding [GO:0005509]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A0A3P7G4I1	A0A3P7G4I1	unreviewed	A0A3P7G4I1_WUCBA	Protein kinase domain-containing protein	WBA_LOCUS9814	Wuchereria bancrofti	207	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]; protein serine/threonine/tyrosine kinase activity [GO:0004712]
J9EPP7	J9EPP7	unreviewed	J9EPP7_WUCBA	Uncharacterized protein	WBA_LOCUS10420 WUBG_11826	Wuchereria bancrofti	104	
A0A3P7EIA4	A0A3P7EIA4	unreviewed	A0A3P7EIA4_WUCBA	Large ribosomal subunit protein eL32 (60S ribosomal protein L32)	WBA_LOCUS11603	Wuchereria bancrofti	136	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A3P7E3G8	A0A3P7E3G8	unreviewed	A0A3P7E3G8_WUCBA	MAM domain-containing protein	WBA_LOCUS4633	Wuchereria bancrofti	301	
A0A3P7FYJ8	A0A3P7FYJ8	unreviewed	A0A3P7FYJ8_WUCBA	DH domain-containing protein	WBA_LOCUS7581	Wuchereria bancrofti	300	guanyl-nucleotide exchange factor activity [GO:0005085]
A0A3P7E0F8	A0A3P7E0F8	unreviewed	A0A3P7E0F8_WUCBA	Glyceraldehyde 3-phosphate dehydrogenase catalytic domain-containing protein	WBA_LOCUS9197	Wuchereria bancrofti	80	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]
A0A3P7EWY7	A0A3P7EWY7	unreviewed	A0A3P7EWY7_WUCBA	Uncharacterized protein	WBA_LOCUS11505	Wuchereria bancrofti	265	
A0A3P7DB46	A0A3P7DB46	unreviewed	A0A3P7DB46_WUCBA	Anaphase-promoting complex subunit 4-like WD40 domain-containing protein	WBA_LOCUS516	Wuchereria bancrofti	337	
A0A3P7DSS8	A0A3P7DSS8	unreviewed	A0A3P7DSS8_WUCBA	Follistatin-like domain-containing protein	WBA_LOCUS3422	Wuchereria bancrofti	127	
A0A3P7DRR6	A0A3P7DRR6	unreviewed	A0A3P7DRR6_WUCBA	Thioredoxin domain-containing protein	WBA_LOCUS6057	Wuchereria bancrofti	120	
A0A3P7DES6	A0A3P7DES6	unreviewed	A0A3P7DES6_WUCBA	Pyruvate kinase (EC 2.7.1.40)	WBA_LOCUS1597	Wuchereria bancrofti	589	membrane [GO:0016020]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; magnesium ion binding [GO:0000287]; potassium ion binding [GO:0030955]; pyruvate kinase activity [GO:0004743]; phosphorylation [GO:0016310]
A0A3P7F881	A0A3P7F881	unreviewed	A0A3P7F881_WUCBA	Oxidoreductase	WBA_LOCUS118	Wuchereria bancrofti	332	
A0A3P7EIU3	A0A3P7EIU3	unreviewed	A0A3P7EIU3_WUCBA	ATPase ASNA1 homolog (EC 3.6.-.-) (Arsenical pump-driving ATPase homolog) (Arsenite-stimulated ATPase)	WBA_LOCUS10658	Wuchereria bancrofti	344	endoplasmic reticulum [GO:0005783]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; metal ion binding [GO:0046872]; protein insertion into ER membrane [GO:0045048]
A0A3P7E9W9	A0A3P7E9W9	unreviewed	A0A3P7E9W9_WUCBA	GATOR complex protein MIO zinc-ribbon like domain-containing protein	WBA_LOCUS6743	Wuchereria bancrofti	600	
J9AGY7	J9AGY7	unreviewed	J9AGY7_WUCBA	RING-type E3 ubiquitin transferase	WBA_LOCUS8780 WUBG_15706	Wuchereria bancrofti	74	
A0A3P7DH36	A0A3P7DH36	unreviewed	A0A3P7DH36_WUCBA	Aldose 1-epimerase (EC 5.1.3.3)	WBA_LOCUS2487	Wuchereria bancrofti	335	aldose 1-epimerase activity [GO:0004034]; carbohydrate binding [GO:0030246]; galactose metabolic process [GO:0006012]
A0A3P7DUX8	A0A3P7DUX8	unreviewed	A0A3P7DUX8_WUCBA	Uncharacterized protein	WBA_LOCUS4172	Wuchereria bancrofti	169	
J9FNF0	J9FNF0	unreviewed	J9FNF0_WUCBA	Leishmanolysin-like peptidase (EC 3.4.24.-)	WBA_LOCUS10921 WUBG_00167	Wuchereria bancrofti	266	membrane [GO:0016020]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; cell adhesion [GO:0007155]; proteolysis [GO:0006508]
A0A183Y0Q5	A0A183Y0Q5	unreviewed	A0A183Y0Q5_WUCBA	Uncharacterized protein	WBA_LOCUS5952	Wuchereria bancrofti	379	
J9FMG6	J9FMG6	unreviewed	J9FMG6_WUCBA	BAH domain-containing protein	WBA_LOCUS938 WUBG_00539	Wuchereria bancrofti	113	
A0A3P7FKF5	A0A3P7FKF5	unreviewed	A0A3P7FKF5_WUCBA	Apple domain-containing protein	WBA_LOCUS4624	Wuchereria bancrofti	361	
A0A3P7FI92	A0A3P7FI92	unreviewed	A0A3P7FI92_WUCBA	Uncharacterized protein	WBA_LOCUS3628	Wuchereria bancrofti	261	
A0A3P7EHB9	A0A3P7EHB9	unreviewed	A0A3P7EHB9_WUCBA	Uncharacterized protein	WBA_LOCUS9150	Wuchereria bancrofti	103	
A0A3P7FMS1	A0A3P7FMS1	unreviewed	A0A3P7FMS1_WUCBA	Uncharacterized protein	WBA_LOCUS5434	Wuchereria bancrofti	81	
A0A3P7EYW3	A0A3P7EYW3	unreviewed	A0A3P7EYW3_WUCBA	Uncharacterized protein	WBA_LOCUS11972	Wuchereria bancrofti	203	
A0A3P7DXN6	A0A3P7DXN6	unreviewed	A0A3P7DXN6_WUCBA	Ground-like domain-containing protein	WBA_LOCUS1900	Wuchereria bancrofti	167	
A0A3P7E3T7	A0A3P7E3T7	unreviewed	A0A3P7E3T7_WUCBA	MADF domain-containing protein	WBA_LOCUS9652	Wuchereria bancrofti	204	
A0A3P7FK61	A0A3P7FK61	unreviewed	A0A3P7FK61_WUCBA	Uncharacterized protein	WBA_LOCUS4338	Wuchereria bancrofti	64	
A0A3P7DJZ6	A0A3P7DJZ6	unreviewed	A0A3P7DJZ6_WUCBA	Protein kinase domain-containing protein	WBA_LOCUS302	Wuchereria bancrofti	446	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
A0A3P7GGE9	A0A3P7GGE9	unreviewed	A0A3P7GGE9_WUCBA	Histone deacetylase complex subunit SAP18	WBA_LOCUS12171	Wuchereria bancrofti	172	
A0A3P7DZZ6	A0A3P7DZZ6	unreviewed	A0A3P7DZZ6_WUCBA	Uncharacterized protein	WBA_LOCUS8329	Wuchereria bancrofti	165	
A0A3P7ENB9	A0A3P7ENB9	unreviewed	A0A3P7ENB9_WUCBA	Uncharacterized protein	WBA_LOCUS9991	Wuchereria bancrofti	109	neurogenesis [GO:0022008]
A0A183XKQ7	A0A183XKQ7	unreviewed	A0A183XKQ7_WUCBA	Glutathione S-transferase	WBA_LOCUS1807	Wuchereria bancrofti	227	
A0A3P7FHW6	A0A3P7FHW6	unreviewed	A0A3P7FHW6_WUCBA	CSN12-like protein	WBA_LOCUS3814	Wuchereria bancrofti	224	poly(A)+ mRNA export from nucleus [GO:0016973]
A0A3P7E7Z1	A0A3P7E7Z1	unreviewed	A0A3P7E7Z1_WUCBA	MBOAT family protein	WBA_LOCUS6093	Wuchereria bancrofti	217	membrane [GO:0016020]
A0A3P7DVP5	A0A3P7DVP5	unreviewed	A0A3P7DVP5_WUCBA	Ras family protein	WBA_LOCUS7546	Wuchereria bancrofti	216	GTP binding [GO:0005525]; GTPase activity [GO:0003924]
A0A3P7GFX6	A0A3P7GFX6	unreviewed	A0A3P7GFX6_WUCBA	Uncharacterized protein	WBA_LOCUS11360	Wuchereria bancrofti	715	
A0A183XKW3	A0A183XKW3	unreviewed	A0A183XKW3_WUCBA	DNA-directed RNA polymerase subunit	WBA_LOCUS11714	Wuchereria bancrofti	109	DNA-directed RNA polymerase complex [GO:0000428]; nucleolus [GO:0005730]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]
A0A3P7EWD2	A0A3P7EWD2	unreviewed	A0A3P7EWD2_WUCBA	Apple domain-containing protein	WBA_LOCUS11612	Wuchereria bancrofti	129	extracellular region [GO:0005576]; proteolysis [GO:0006508]
A0A183XEK3	A0A183XEK3	unreviewed	A0A183XEK3_WUCBA	BHLH domain-containing protein	WBA_LOCUS10937	Wuchereria bancrofti	249	nucleus [GO:0005634]; DNA binding [GO:0003677]; protein dimerization activity [GO:0046983]; nervous system development [GO:0007399]
A0A3P7DC76	A0A3P7DC76	unreviewed	A0A3P7DC76_WUCBA	Protein kinase domain-containing protein	WBA_LOCUS199	Wuchereria bancrofti	351	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
J9EK52	J9EK52	unreviewed	J9EK52_WUCBA	Uncharacterized protein	WBA_LOCUS10352 WUBG_06556	Wuchereria bancrofti	111	
A0A3P7DSC2	A0A3P7DSC2	unreviewed	A0A3P7DSC2_WUCBA	Uncharacterized protein	WBA_LOCUS5789	Wuchereria bancrofti	313	membrane [GO:0016020]
A0A3P7DHQ0	A0A3P7DHQ0	unreviewed	A0A3P7DHQ0_WUCBA	Protein quiver	WBA_LOCUS2696	Wuchereria bancrofti	155	membrane [GO:0016020]; regulation of synaptic transmission, cholinergic [GO:0032222]; sleep [GO:0030431]
A0A3P7ET37	A0A3P7ET37	unreviewed	A0A3P7ET37_WUCBA	SSD domain-containing protein	WBA_LOCUS10750	Wuchereria bancrofti	885	membrane [GO:0016020]
A0A3P7FRL1	A0A3P7FRL1	unreviewed	A0A3P7FRL1_WUCBA	Leucine Rich Repeat family protein	WBA_LOCUS6598	Wuchereria bancrofti	144	
A0A3P7FI82	A0A3P7FI82	unreviewed	A0A3P7FI82_WUCBA	Non-specific serine/threonine protein kinase	WBA_LOCUS3618	Wuchereria bancrofti	1218	
J9FN21	J9FN21	unreviewed	J9FN21_WUCBA	Reactive oxygen species modulator 1 (Protein MGR2 homolog)	WBA_LOCUS5141 WUBG_00300	Wuchereria bancrofti	81	membrane [GO:0016020]
A0A3P7F7P6	A0A3P7F7P6	unreviewed	A0A3P7F7P6_WUCBA	Uncharacterized protein	WBA_LOCUS264	Wuchereria bancrofti	106	
A0A3P7ECH1	A0A3P7ECH1	unreviewed	A0A3P7ECH1_WUCBA	Uncharacterized protein	WBA_LOCUS11341	Wuchereria bancrofti	690	
A0A183XN97	A0A183XN97	unreviewed	A0A183XN97_WUCBA	LisH domain-containing protein	WBA_LOCUS2458	Wuchereria bancrofti	1112	
A0A3P7FV16	A0A3P7FV16	unreviewed	A0A3P7FV16_WUCBA	Uncharacterized protein	WBA_LOCUS7864	Wuchereria bancrofti	173	
A0A3P7E7N9	A0A3P7E7N9	unreviewed	A0A3P7E7N9_WUCBA	PNPLA domain-containing protein	WBA_LOCUS5305	Wuchereria bancrofti	315	hydrolase activity [GO:0016787]; lipid catabolic process [GO:0016042]
A0A3P7DQK8	A0A3P7DQK8	unreviewed	A0A3P7DQK8_WUCBA	Uncharacterized protein	WBA_LOCUS5149	Wuchereria bancrofti	536	
A0A3P7DHP6	A0A3P7DHP6	unreviewed	A0A3P7DHP6_WUCBA	Peroxin-19	WBA_LOCUS2199	Wuchereria bancrofti	269	peroxisome [GO:0005777]
A0A3P7FYU9	A0A3P7FYU9	unreviewed	A0A3P7FYU9_WUCBA	CASP-like protein	WBA_LOCUS8918	Wuchereria bancrofti	113	membrane [GO:0016020]
