From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A0K0EP66	A0A0K0EP66	unreviewed	A0A0K0EP66_STRER	DUF1794 domain-containing protein		Strongyloides stercoralis (Threadworm)	192	
A0A0K0E846	A0A0K0E846	unreviewed	A0A0K0E846_STRER	C2H2-type domain-containing protein		Strongyloides stercoralis (Threadworm)	354	
A0A0K0EI53	A0A0K0EI53	unreviewed	A0A0K0EI53_STRER	Pyroglutamyl-peptidase I		Strongyloides stercoralis (Threadworm)	213	cytosol [GO:0005829]; pyroglutamyl-peptidase activity [GO:0016920]; proteolysis [GO:0006508]
A0A0K0ER86	A0A0K0ER86	unreviewed	A0A0K0ER86_STRER	Protein phosphatase 1 regulatory subunit 35 C-terminal domain-containing protein		Strongyloides stercoralis (Threadworm)	255	
A0A0K0EG23	A0A0K0EG23	unreviewed	A0A0K0EG23_STRER	CCHC-type domain-containing protein		Strongyloides stercoralis (Threadworm)	527	enzyme binding [GO:0019899]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]
A0A0K0EQV8	A0A0K0EQV8	unreviewed	A0A0K0EQV8_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	115	
A0A0K0EI59	A0A0K0EI59	unreviewed	A0A0K0EI59_STRER	Major facilitator superfamily (MFS) profile domain-containing protein		Strongyloides stercoralis (Threadworm)	546	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A0K0ELP3	A0A0K0ELP3	unreviewed	A0A0K0ELP3_STRER	Reverse transcriptase domain-containing protein		Strongyloides stercoralis (Threadworm)	1327	
A0A0K0EFW6	A0A0K0EFW6	unreviewed	A0A0K0EFW6_STRER	7TM GPCR serpentine receptor class x (Srx) domain-containing protein		Strongyloides stercoralis (Threadworm)	139	membrane [GO:0016020]
A0A0K0E718	A0A0K0E718	unreviewed	A0A0K0E718_STRER	Lipid-binding serum glycoprotein C-terminal domain-containing protein		Strongyloides stercoralis (Threadworm)	565	lipid binding [GO:0008289]
A0A0K0EKB9	A0A0K0EKB9	unreviewed	A0A0K0EKB9_STRER	proteasome endopeptidase complex (EC 3.4.25.1)		Strongyloides stercoralis (Threadworm)	272	nucleus [GO:0005634]; proteasome core complex [GO:0005839]; threonine-type endopeptidase activity [GO:0004298]; proteolysis involved in protein catabolic process [GO:0051603]
A0A0K0ERX7	A0A0K0ERX7	unreviewed	A0A0K0ERX7_STRER	MMS19 nucleotide excision repair protein		Strongyloides stercoralis (Threadworm)	659	
A0A0K0EIV0	A0A0K0EIV0	unreviewed	A0A0K0EIV0_STRER	Proteasome subunit beta		Strongyloides stercoralis (Threadworm)	249	cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome core complex [GO:0005839]; threonine-type endopeptidase activity [GO:0004298]; proteolysis involved in protein catabolic process [GO:0051603]
A0A0K0ELU4	A0A0K0ELU4	unreviewed	A0A0K0ELU4_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	147	membrane [GO:0016020]
A0A0K0DZ17	A0A0K0DZ17	unreviewed	A0A0K0DZ17_STRER	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7 homolog)		Strongyloides stercoralis (Threadworm)	358	cytoplasm [GO:0005737]; tRNA (cytidine 32-2'-O)-methyltransferase activity [GO:0106339]; cytoplasmic translation [GO:0002181]; tRNA nucleoside ribose methylation [GO:0002128]
A0A0K0EEB9	A0A0K0EEB9	unreviewed	A0A0K0EEB9_STRER	CNH domain-containing protein		Strongyloides stercoralis (Threadworm)	877	vesicle-mediated transport [GO:0016192]
A0A0K0EFU4	A0A0K0EFU4	unreviewed	A0A0K0EFU4_STRER	non-specific serine/threonine protein kinase (EC 2.7.11.1)		Strongyloides stercoralis (Threadworm)	1267	nucleotide binding [GO:0000166]; protein serine/threonine kinase activity [GO:0004674]; phosphorylation [GO:0016310]; regulation of response to stimulus [GO:0048583]; response to external stimulus [GO:0009605]; signal transduction [GO:0007165]
A0A0K0EA32	A0A0K0EA32	unreviewed	A0A0K0EA32_STRER	Retrotransposon gag domain-containing protein		Strongyloides stercoralis (Threadworm)	196	
A0A0K0EHK0	A0A0K0EHK0	unreviewed	A0A0K0EHK0_STRER	beta-ketoacyl-[acyl-carrier-protein] synthase I (EC 2.3.1.41)		Strongyloides stercoralis (Threadworm)	405	3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]
A0A0K0EST9	A0A0K0EST9	unreviewed	A0A0K0EST9_STRER	E3 ubiquitin-protein ligase CBL (EC 2.3.2.27)		Strongyloides stercoralis (Threadworm)	528	calcium ion binding [GO:0005509]; phosphotyrosine residue binding [GO:0001784]; ubiquitin-protein transferase activity [GO:0004842]; cell surface receptor signaling pathway [GO:0007166]; protein ubiquitination [GO:0016567]; regulation of signaling [GO:0023051]
A0A0K0E240	A0A0K0E240	unreviewed	A0A0K0E240_STRER	SCP domain-containing protein		Strongyloides stercoralis (Threadworm)	303	
A0A0K0EL70	A0A0K0EL70	unreviewed	A0A0K0EL70_STRER	Phosphatidate cytidylyltransferase (EC 2.7.7.41)		Strongyloides stercoralis (Threadworm)	450	membrane [GO:0016020]; phosphatidate cytidylyltransferase activity [GO:0004605]; CDP-diacylglycerol biosynthetic process [GO:0016024]
A0A0K0E7X0	A0A0K0E7X0	unreviewed	A0A0K0E7X0_STRER	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)		Strongyloides stercoralis (Threadworm)	504	UTP:glucose-1-phosphate uridylyltransferase activity [GO:0003983]; glycogen biosynthetic process [GO:0005978]; UDP-glucose metabolic process [GO:0006011]
A0A0K0E2L6	A0A0K0E2L6	unreviewed	A0A0K0E2L6_STRER	RING-type domain-containing protein		Strongyloides stercoralis (Threadworm)	652	metal ion binding [GO:0046872]
A0A0K0E1L3	A0A0K0E1L3	unreviewed	A0A0K0E1L3_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	317	membrane [GO:0016020]
A0A0K0DWX7	A0A0K0DWX7	unreviewed	A0A0K0DWX7_STRER	Secretory carrier-associated membrane protein (Secretory carrier membrane protein)		Strongyloides stercoralis (Threadworm)	323	membrane [GO:0016020]; protein transport [GO:0015031]
A0A0K0EHM3	A0A0K0EHM3	unreviewed	A0A0K0EHM3_STRER	RRM domain-containing protein		Strongyloides stercoralis (Threadworm)	248	RNA binding [GO:0003723]
A0A0K0EI46	A0A0K0EI46	unreviewed	A0A0K0EI46_STRER	Rab-GAP TBC domain-containing protein		Strongyloides stercoralis (Threadworm)	1047	
A0A0K0EKT8	A0A0K0EKT8	unreviewed	A0A0K0EKT8_STRER	DAGKc domain-containing protein		Strongyloides stercoralis (Threadworm)	623	kinase activity [GO:0016301]
A0A0K0EG10	A0A0K0EG10	unreviewed	A0A0K0EG10_STRER	Integrase catalytic domain-containing protein		Strongyloides stercoralis (Threadworm)	307	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]
A0A0K0E9I6	A0A0K0E9I6	unreviewed	A0A0K0E9I6_STRER	Adenosine deaminase (EC 3.5.4.4)		Strongyloides stercoralis (Threadworm)	403	anchoring junction [GO:0070161]; cytoplasmic vesicle lumen [GO:0060205]; plasma membrane [GO:0005886]; 2'-deoxyadenosine deaminase activity [GO:0046936]; adenosine deaminase activity [GO:0004000]; purine ribonucleoside monophosphate biosynthetic process [GO:0009168]
A0A0K0EHU7	A0A0K0EHU7	unreviewed	A0A0K0EHU7_STRER	Sodium/hydrogen exchanger		Strongyloides stercoralis (Threadworm)	791	membrane [GO:0016020]; sodium:proton antiporter activity [GO:0015385]; regulation of pH [GO:0006885]
A0A0K0EHD6	A0A0K0EHD6	unreviewed	A0A0K0EHD6_STRER	ATP synthase subunit e, mitochondrial		Strongyloides stercoralis (Threadworm)	75	
A0A0K0E0V6	A0A0K0E0V6	unreviewed	A0A0K0E0V6_STRER	G_PROTEIN_RECEP_F1_2 domain-containing protein		Strongyloides stercoralis (Threadworm)	417	membrane [GO:0016020]
A0A0K0EB04	A0A0K0EB04	unreviewed	A0A0K0EB04_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	348	
A0A0K0DTE2	A0A0K0DTE2	unreviewed	A0A0K0DTE2_STRER	GPI ethanolamine phosphate transferase 2		Strongyloides stercoralis (Threadworm)	305	transferase activity, transferring phosphorus-containing groups [GO:0016772]
A0A0K0EEP0	A0A0K0EEP0	unreviewed	A0A0K0EEP0_STRER	Zf-CHCC domain-containing protein		Strongyloides stercoralis (Threadworm)	157	
A0A0K0E3K1	A0A0K0E3K1	unreviewed	A0A0K0E3K1_STRER	Ribosome biogenesis regulatory protein		Strongyloides stercoralis (Threadworm)	191	nucleus [GO:0005634]; ribosome biogenesis [GO:0042254]
A0A0K0EJM8	A0A0K0EJM8	unreviewed	A0A0K0EJM8_STRER	Metalloendopeptidase (EC 3.4.24.-)		Strongyloides stercoralis (Threadworm)	387	metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]
A0A0K0EF68	A0A0K0EF68	unreviewed	A0A0K0EF68_STRER	Transmembrane protein 126A		Strongyloides stercoralis (Threadworm)	286	membrane [GO:0016020]
A0A0K0E1S3	A0A0K0E1S3	unreviewed	A0A0K0E1S3_STRER	Large ribosomal subunit protein eL32 (60S ribosomal protein L32)		Strongyloides stercoralis (Threadworm)	134	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A0K0E540	A0A0K0E540	unreviewed	A0A0K0E540_STRER	Bax inhibitor 1		Strongyloides stercoralis (Threadworm)	241	membrane [GO:0016020]
A0A0K0EM67	A0A0K0EM67	unreviewed	A0A0K0EM67_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	665	membrane [GO:0016020]
A0A0K0EJB0	A0A0K0EJB0	unreviewed	A0A0K0EJB0_STRER	Metalloendopeptidase (EC 3.4.24.-)		Strongyloides stercoralis (Threadworm)	381	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; proteolysis [GO:0006508]
A0A0K0ER43	A0A0K0ER43	unreviewed	A0A0K0ER43_STRER	MG2 domain-containing protein		Strongyloides stercoralis (Threadworm)	296	membrane [GO:0016020]; endopeptidase inhibitor activity [GO:0004866]
A0A0K0EC50	A0A0K0EC50	unreviewed	A0A0K0EC50_STRER	RNA helicase		Strongyloides stercoralis (Threadworm)	1230	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; RNA binding [GO:0003723]; RNA helicase activity [GO:0003724]
A0A0K0EDJ9	A0A0K0EDJ9	unreviewed	A0A0K0EDJ9_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	426	Golgi membrane [GO:0000139]; glycosyltransferase activity [GO:0016757]
A0A0K0DZW3	A0A0K0DZW3	unreviewed	A0A0K0DZW3_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	144	
A0A0K0DVM9	A0A0K0DVM9	unreviewed	A0A0K0DVM9_STRER	LIM interaction domain (LID) domain-containing protein		Strongyloides stercoralis (Threadworm)	470	LIM domain binding [GO:0030274]
A0A0K0DY35	A0A0K0DY35	unreviewed	A0A0K0DY35_STRER	EGF-like domain-containing protein		Strongyloides stercoralis (Threadworm)	425	extracellular region [GO:0005576]; serine-type endopeptidase inhibitor activity [GO:0004867]
A0A0K0EDM1	A0A0K0EDM1	unreviewed	A0A0K0EDM1_STRER	Major facilitator superfamily (MFS) profile domain-containing protein		Strongyloides stercoralis (Threadworm)	644	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A0K0DYM4	A0A0K0DYM4	unreviewed	A0A0K0DYM4_STRER	Lebercilin domain-containing protein		Strongyloides stercoralis (Threadworm)	659	
A0A0K0DSY1	A0A0K0DSY1	unreviewed	A0A0K0DSY1_STRER	PKS_KS domain-containing protein		Strongyloides stercoralis (Threadworm)	1005	acyltransferase activity [GO:0016746]
A0A0K0DZY8	A0A0K0DZY8		A0A0K0DZY8_STRER	deleted				
A0A0K0EM32	A0A0K0EM32	unreviewed	A0A0K0EM32_STRER	ShKT domain-containing protein		Strongyloides stercoralis (Threadworm)	435	membrane [GO:0016020]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]
A0A0K0E1C9	A0A0K0E1C9	unreviewed	A0A0K0E1C9_STRER	Cation efflux protein cytoplasmic domain-containing protein		Strongyloides stercoralis (Threadworm)	369	membrane [GO:0016020]; monoatomic cation transmembrane transporter activity [GO:0008324]
A0A0K0EEV1	A0A0K0EEV1	unreviewed	A0A0K0EEV1_STRER	Ribonuclease (EC 3.1.26.4)		Strongyloides stercoralis (Threadworm)	290	metal ion binding [GO:0046872]; RNA binding [GO:0003723]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; RNA catabolic process [GO:0006401]
A0A0K0E7G5	A0A0K0E7G5	unreviewed	A0A0K0E7G5_STRER	Cytochrome c oxidase assembly factor 3		Strongyloides stercoralis (Threadworm)	144	mitochondrial inner membrane [GO:0005743]; mitochondrial cytochrome c oxidase assembly [GO:0033617]
A0A0K0E9E5	A0A0K0E9E5	unreviewed	A0A0K0E9E5_STRER	ATPase inhibitor, mitochondrial		Strongyloides stercoralis (Threadworm)	95	mitochondrion [GO:0005739]; ATPase inhibitor activity [GO:0042030]
A0A0K0E592	A0A0K0E592	unreviewed	A0A0K0E592_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	208	
A0A0K0EHV4	A0A0K0EHV4		A0A0K0EHV4_STRER	deleted				
A0A0K0E6P6	A0A0K0E6P6	unreviewed	A0A0K0E6P6_STRER	Tyrosine specific protein phosphatases domain-containing protein		Strongyloides stercoralis (Threadworm)	140	protein tyrosine phosphatase activity [GO:0004725]; dephosphorylation [GO:0016311]
A0A0K0ELW2	A0A0K0ELW2	unreviewed	A0A0K0ELW2_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	273	membrane [GO:0016020]
A0A0K0ECN2	A0A0K0ECN2	unreviewed	A0A0K0ECN2_STRER	Crossover junction endonuclease MUS81 (EC 3.1.22.-)		Strongyloides stercoralis (Threadworm)	460	Holliday junction resolvase complex [GO:0048476]; nucleus [GO:0005634]; crossover junction DNA endonuclease activity [GO:0008821]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; DNA catabolic process [GO:0006308]; double-strand break repair via break-induced replication [GO:0000727]
A0A0K0EJX0	A0A0K0EJX0	unreviewed	A0A0K0EJX0_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	412	
A0A0K0EM57	A0A0K0EM57	unreviewed	A0A0K0EM57_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	306	
A0A0K0E9B5	A0A0K0E9B5	unreviewed	A0A0K0E9B5_STRER	RING-type domain-containing protein		Strongyloides stercoralis (Threadworm)	387	metal ion binding [GO:0046872]
A0A0K0EMR9	A0A0K0EMR9	unreviewed	A0A0K0EMR9_STRER	F-box domain-containing protein		Strongyloides stercoralis (Threadworm)	514	
A0A0K0ED98	A0A0K0ED98	unreviewed	A0A0K0ED98_STRER	Mitochondrial pyruvate carrier		Strongyloides stercoralis (Threadworm)	127	mitochondrial inner membrane [GO:0005743]; mitochondrial pyruvate transmembrane transport [GO:0006850]
A0A0K0EJL1	A0A0K0EJL1	unreviewed	A0A0K0EJL1_STRER	Metalloendopeptidase (EC 3.4.24.-)		Strongyloides stercoralis (Threadworm)	403	metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]
A0A0K0E2U3	A0A0K0E2U3	unreviewed	A0A0K0E2U3_STRER	Peptidase C1A papain C-terminal domain-containing protein		Strongyloides stercoralis (Threadworm)	357	cysteine-type peptidase activity [GO:0008234]; proteolysis [GO:0006508]
A0A0K0E983	A0A0K0E983	unreviewed	A0A0K0E983_STRER	PCI domain-containing protein		Strongyloides stercoralis (Threadworm)	508	proteasome complex [GO:0000502]; enzyme regulator activity [GO:0030234]; regulation of protein catabolic process [GO:0042176]
A0A0K0E9U4	A0A0K0E9U4	unreviewed	A0A0K0E9U4_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	338	
A0A0K0E452	A0A0K0E452	unreviewed	A0A0K0E452_STRER	Globin family profile domain-containing protein		Strongyloides stercoralis (Threadworm)	201	membrane [GO:0016020]; heme binding [GO:0020037]; oxygen binding [GO:0019825]; oxygen carrier activity [GO:0005344]
A0A0K0E1V8	A0A0K0E1V8	unreviewed	A0A0K0E1V8_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	212	
A0A0K0E647	A0A0K0E647	unreviewed	A0A0K0E647_STRER	G_PROTEIN_RECEP_F1_2 domain-containing protein		Strongyloides stercoralis (Threadworm)	651	membrane [GO:0016020]; G protein-coupled receptor activity [GO:0004930]
A0A0K0ETR6	A0A0K0ETR6	unreviewed	A0A0K0ETR6_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	98	
A0A0K0E5V2	A0A0K0E5V2	unreviewed	A0A0K0E5V2_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	203	
A0A0K0EBU5	A0A0K0EBU5	unreviewed	A0A0K0EBU5_STRER	Ground-like domain-containing protein		Strongyloides stercoralis (Threadworm)	141	
A0A0K0DZJ2	A0A0K0DZJ2		A0A0K0DZJ2_STRER	deleted				
A0A0K0DXP2	A0A0K0DXP2		A0A0K0DXP2_STRER	deleted				
A0A0K0E821	A0A0K0E821	unreviewed	A0A0K0E821_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	135	
A0A0K0EQ57	A0A0K0EQ57	unreviewed	A0A0K0EQ57_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	147	
A0A0K0EBG6	A0A0K0EBG6	unreviewed	A0A0K0EBG6_STRER	Activin types I and II receptor domain-containing protein		Strongyloides stercoralis (Threadworm)	140	membrane [GO:0016020]; regulation of synaptic transmission, cholinergic [GO:0032222]; sleep [GO:0030431]
A0A0K0EQA3	A0A0K0EQA3	unreviewed	A0A0K0EQA3_STRER	IgGFc-binding protein N-terminal domain-containing protein		Strongyloides stercoralis (Threadworm)	534	membrane [GO:0016020]
A0A0K0DSN5	A0A0K0DSN5	unreviewed	A0A0K0DSN5_STRER	HYPK_UBA domain-containing protein		Strongyloides stercoralis (Threadworm)	107	
A0A0K0EIZ9	A0A0K0EIZ9	unreviewed	A0A0K0EIZ9_STRER	GLOBIN domain-containing protein		Strongyloides stercoralis (Threadworm)	238	heme binding [GO:0020037]; metal ion binding [GO:0046872]; oxygen binding [GO:0019825]; oxygen carrier activity [GO:0005344]
A0A0K0ECU6	A0A0K0ECU6	unreviewed	A0A0K0ECU6_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	783	
A0A0K0ECC0	A0A0K0ECC0	unreviewed	A0A0K0ECC0_STRER	Glycerol-3-phosphate dehydrogenase [NAD(+)] (EC 1.1.1.8)		Strongyloides stercoralis (Threadworm)	353	glycerol-3-phosphate dehydrogenase complex [GO:0009331]; glycerol-3-phosphate dehydrogenase [NAD(P)+] activity [GO:0047952]; NAD binding [GO:0051287]; protein homodimerization activity [GO:0042803]; carbohydrate metabolic process [GO:0005975]; glycerol-3-phosphate catabolic process [GO:0046168]
A0A0K0E1K3	A0A0K0E1K3	unreviewed	A0A0K0E1K3_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	678	
A0A0K0EGT1	A0A0K0EGT1	unreviewed	A0A0K0EGT1_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	165	membrane [GO:0016020]
A0A0K0ERW5	A0A0K0ERW5	unreviewed	A0A0K0ERW5_STRER	UBR-type domain-containing protein		Strongyloides stercoralis (Threadworm)	360	ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]
A0A0K0DS35	A0A0K0DS35	unreviewed	A0A0K0DS35_STRER	HTH_48 domain-containing protein		Strongyloides stercoralis (Threadworm)	340	nucleic acid binding [GO:0003676]
A0A0K0ED29	A0A0K0ED29	unreviewed	A0A0K0ED29_STRER	AGC-kinase C-terminal domain-containing protein		Strongyloides stercoralis (Threadworm)	219	
A0A0K0DXU1	A0A0K0DXU1	unreviewed	A0A0K0DXU1_STRER	GAR domain-containing protein		Strongyloides stercoralis (Threadworm)	249	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; microtubule binding [GO:0008017]
A0A0K0DWT6	A0A0K0DWT6	unreviewed	A0A0K0DWT6_STRER	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase (EC 2.4.1.135)		Strongyloides stercoralis (Threadworm)	324	Golgi membrane [GO:0000139]; galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity [GO:0015018]; metal ion binding [GO:0046872]
A0A0K0DX45	A0A0K0DX45	unreviewed	A0A0K0DX45_STRER	Macoilin		Strongyloides stercoralis (Threadworm)	785	nuclear membrane [GO:0031965]; rough endoplasmic reticulum membrane [GO:0030867]; neuronal signal transduction [GO:0023041]
A0A0K0DZ73	A0A0K0DZ73	unreviewed	A0A0K0DZ73_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	27	
A0A0K0E1I3	A0A0K0E1I3	unreviewed	A0A0K0E1I3_STRER	CaMBD domain-containing protein		Strongyloides stercoralis (Threadworm)	712	membrane [GO:0016020]; calmodulin binding [GO:0005516]; small conductance calcium-activated potassium channel activity [GO:0016286]
A0A0K0E5U0	A0A0K0E5U0	unreviewed	A0A0K0E5U0_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	105	
A0A0K0ES58	A0A0K0ES58	unreviewed	A0A0K0ES58_STRER	EF-hand domain-containing protein		Strongyloides stercoralis (Threadworm)	196	calcium ion binding [GO:0005509]
A0A0K0DYP4	A0A0K0DYP4	unreviewed	A0A0K0DYP4_STRER	Peptidase_M3 domain-containing protein		Strongyloides stercoralis (Threadworm)	633	mitochondrion [GO:0005739]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; proteolysis [GO:0006508]
A0A0K0E4M9	A0A0K0E4M9	unreviewed	A0A0K0E4M9_STRER	Protein kinase domain-containing protein		Strongyloides stercoralis (Threadworm)	673	membrane [GO:0016020]; ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
A0A0K0E517	A0A0K0E517	unreviewed	A0A0K0E517_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	88	
A0A0K0ELW3	A0A0K0ELW3	unreviewed	A0A0K0ELW3_STRER	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)		Strongyloides stercoralis (Threadworm)	290	nucleus [GO:0005634]; tRNA (guanine-N7-)-methyltransferase activity [GO:0008176]; tRNA binding [GO:0000049]
A0A0K0E5J3	A0A0K0E5J3	unreviewed	A0A0K0E5J3_STRER	Col_cuticle_N domain-containing protein		Strongyloides stercoralis (Threadworm)	330	membrane [GO:0016020]; structural constituent of cuticle [GO:0042302]; anatomical structure development [GO:0048856]
A0A0K0ECJ0	A0A0K0ECJ0	unreviewed	A0A0K0ECJ0_STRER	HMG box domain-containing protein		Strongyloides stercoralis (Threadworm)	361	nucleus [GO:0005634]; DNA binding [GO:0003677]
A0A0K0ESI6	A0A0K0ESI6	unreviewed	A0A0K0ESI6_STRER	Chondroitin proteoglycan 4 domain-containing protein		Strongyloides stercoralis (Threadworm)	219	
A0A0K0E8Q3	A0A0K0E8Q3	unreviewed	A0A0K0E8Q3_STRER	G-protein coupled receptors family 1 profile domain-containing protein		Strongyloides stercoralis (Threadworm)	398	membrane [GO:0016020]
A0A0K0E9U1	A0A0K0E9U1	unreviewed	A0A0K0E9U1_STRER	Ribosomal protein S11		Strongyloides stercoralis (Threadworm)	203	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A0K0EJ83	A0A0K0EJ83	unreviewed	A0A0K0EJ83_STRER	Homeobox domain-containing protein		Strongyloides stercoralis (Threadworm)	349	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]
A0A0K0E206	A0A0K0E206	unreviewed	A0A0K0E206_STRER	UDP-glucuronate decarboxylase (EC 4.1.1.35)		Strongyloides stercoralis (Threadworm)	413	membrane [GO:0016020]; NAD+ binding [GO:0070403]; UDP-glucuronate decarboxylase activity [GO:0048040]; D-xylose metabolic process [GO:0042732]; UDP-D-xylose biosynthetic process [GO:0033320]
A0A0K0EQM3	A0A0K0EQM3	unreviewed	A0A0K0EQM3_STRER	Major facilitator superfamily (MFS) profile domain-containing protein		Strongyloides stercoralis (Threadworm)	585	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A0K0EQM5	A0A0K0EQM5	unreviewed	A0A0K0EQM5_STRER	Sister chromatid cohesion protein DCC1		Strongyloides stercoralis (Threadworm)	473	Ctf18 RFC-like complex [GO:0031390]; DNA replication [GO:0006260]; mitotic sister chromatid cohesion [GO:0007064]
A0A0K0EJX4	A0A0K0EJX4	unreviewed	A0A0K0EJX4_STRER	Protein-tyrosine-phosphatase		Strongyloides stercoralis (Threadworm)	1163	membrane [GO:0016020]; protein tyrosine phosphatase activity [GO:0004725]; dephosphorylation [GO:0016311]
A0A0K0EB29	A0A0K0EB29	unreviewed	A0A0K0EB29_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	104	
A0A0K0ENA6	A0A0K0ENA6	unreviewed	A0A0K0ENA6_STRER	Cytoplasmic FMR1-interacting protein		Strongyloides stercoralis (Threadworm)	1285	cytoplasm [GO:0005737]; small GTPase binding [GO:0031267]; regulation of actin filament polymerization [GO:0030833]
A0A0K0DW54	A0A0K0DW54	unreviewed	A0A0K0DW54_STRER	Uncharacterized protein		Strongyloides stercoralis (Threadworm)	971	
A0A0K0EKU3	A0A0K0EKU3	unreviewed	A0A0K0EKU3_STRER	SCP domain-containing protein		Strongyloides stercoralis (Threadworm)	344	extracellular region [GO:0005576]
A0A0K0E1M2	A0A0K0E1M2	unreviewed	A0A0K0E1M2_STRER	Nucleoporin NUP35 (35 kDa nucleoporin) (Nucleoporin NUP53)		Strongyloides stercoralis (Threadworm)	255	nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]; nucleic acid binding [GO:0003676]; structural constituent of nuclear pore [GO:0017056]; mRNA transport [GO:0051028]; protein transport [GO:0015031]
A0A0K0EH88	A0A0K0EH88	unreviewed	A0A0K0EH88_STRER	Aldo_ket_red domain-containing protein		Strongyloides stercoralis (Threadworm)	313	oxidoreductase activity [GO:0016491]
A0A0K0EQW2	A0A0K0EQW2	unreviewed	A0A0K0EQW2_STRER	CPSF_A domain-containing protein		Strongyloides stercoralis (Threadworm)	249	nucleus [GO:0005634]; nucleic acid binding [GO:0003676]
A0A0K0EGD8	A0A0K0EGD8	unreviewed	A0A0K0EGD8_STRER	Phorbol-ester/DAG-type domain-containing protein		Strongyloides stercoralis (Threadworm)	885	membrane [GO:0016020]; metal ion binding [GO:0046872]
A0A0K0EBD9	A0A0K0EBD9	unreviewed	A0A0K0EBD9_STRER	CHK kinase-like domain-containing protein		Strongyloides stercoralis (Threadworm)	370	
A0A0K0DU08	A0A0K0DU08	unreviewed	A0A0K0DU08_STRER	RRM domain-containing protein		Strongyloides stercoralis (Threadworm)	391	RNA binding [GO:0003723]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]
