From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A5K4EBT6	A0A5K4EBT6	unreviewed	A0A5K4EBT6_SCHMA	ER membrane protein complex subunit 3		Schistosoma mansoni (Blood fluke)	244	membrane [GO:0016020]
A0A3Q0KET6	A0A3Q0KET6	unreviewed	A0A3Q0KET6_SCHMA	Methionine--tRNA ligase, cytoplasmic (EC 6.1.1.10) (Methionyl-tRNA synthetase)		Schistosoma mansoni (Blood fluke)	627	ATP binding [GO:0005524]; methionine-tRNA ligase activity [GO:0004825]; methionyl-tRNA aminoacylation [GO:0006431]
A0A5K4F153	A0A5K4F153	unreviewed	A0A5K4F153_SCHMA	DUF4206 domain-containing protein		Schistosoma mansoni (Blood fluke)	806	
A0A5K4F4D0	A0A5K4F4D0	unreviewed	A0A5K4F4D0_SCHMA	FERM domain-containing protein		Schistosoma mansoni (Blood fluke)	2151	
G4VDK0	G4VDK0	unreviewed	G4VDK0_SCHMA	RING-type E3 ubiquitin transferase (EC 2.3.2.27)		Schistosoma mansoni (Blood fluke)	547	nucleus [GO:0005634]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; ubiquitin-protein transferase activity [GO:0004842]; protein folding [GO:0006457]; protein ubiquitination [GO:0016567]
A0A5K4EAA0	A0A3Q0KCM9	unreviewed	A0A3Q0KCM9_SCHMA	XPG_I_2 domain-containing protein		Schistosoma mansoni (Blood fluke)	722	
A0A5K4FB17	A0A5K4FB17	unreviewed	A0A5K4FB17_SCHMA	RRM domain-containing protein		Schistosoma mansoni (Blood fluke)	825	ribonucleoprotein complex [GO:1990904]; RNA binding [GO:0003723]
A0A5K4F900	A0A5K4F900	unreviewed	A0A5K4F900_SCHMA	Serine/threonine kinase		Schistosoma mansoni (Blood fluke)	972	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein serine/threonine kinase activity [GO:0004674]; signal transduction [GO:0007165]
A0A5K4F7C4	A0A5K4F7C4	unreviewed	A0A5K4F7C4_SCHMA	Mitochondrial fission 1 protein		Schistosoma mansoni (Blood fluke)	132	mitochondrial fission [GO:0000266]
A0A5K4FBM0	A0A5K4FBM0	unreviewed	A0A5K4FBM0_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	308	
A0A5K4F9Z3	A0A5K4F9Z3	unreviewed	A0A5K4F9Z3_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	161	membrane [GO:0016020]
B8Y6H4	B8Y6H4	unreviewed	B8Y6H4_SCHMA	DIF_6 (DIF_6; DIF_6; Putative cystatin; Putative cystatin)		Schistosoma mansoni (Blood fluke)	148	cysteine-type endopeptidase inhibitor activity [GO:0004869]
A0A5K4ESU4	A0A3Q0KQ34	unreviewed	A0A3Q0KQ34_SCHMA	Putative cation chloride cotransporter		Schistosoma mansoni (Blood fluke)	998	membrane [GO:0016020]; chloride:monoatomic cation symporter activity [GO:0015377]
A0A3Q0KEI5	A0A3Q0KEI5	unreviewed	A0A3Q0KEI5_SCHMA	Putative nadh-ubiquinone oxidoreductase ashi subunit		Schistosoma mansoni (Blood fluke)	154	membrane [GO:0016020]; mitochondrion [GO:0005739]
A0A3Q0KVK8	A0A3Q0KVK8	unreviewed	A0A3Q0KVK8_SCHMA	F5/8 type C domain-containing protein		Schistosoma mansoni (Blood fluke)	703	membrane [GO:0016020]
A0A5K4FE15	A0A5K4FE15	unreviewed	A0A5K4FE15_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	192	
A0A5K4ETC0	A0A5K4ETC0	unreviewed	A0A5K4ETC0_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	589	
G4VCH5	G4VCH5	unreviewed	G4VCH5_SCHMA	Putative sno and ski oncogene family		Schistosoma mansoni (Blood fluke)	1388	cellular anatomical entity [GO:0110165]; SMAD binding [GO:0046332]
A0A3Q0KBZ7	A0A3Q0KBZ7	unreviewed	A0A3Q0KBZ7_SCHMA	Putative rab6 gtpase activating protein, gapcena (Rabgap1 protein)		Schistosoma mansoni (Blood fluke)	1010	
A0A5K4ESD5	A0A5K4ESD5	unreviewed	A0A5K4ESD5_SCHMA	Putative histone-lysine n-methyltransferase, setb1		Schistosoma mansoni (Blood fluke)	355	
A0A5K4FAL2	A0A5K4FAL2	unreviewed	A0A5K4FAL2_SCHMA	Cyclic nucleotide-binding domain-containing protein		Schistosoma mansoni (Blood fluke)	1204	membrane [GO:0016020]; monoatomic ion channel activity [GO:0005216]
A0A3Q0KJZ9	A0A3Q0KJZ9	unreviewed	A0A3Q0KJZ9_SCHMA	WD-repeat protein, putative		Schistosoma mansoni (Blood fluke)	442	mRNA splicing, via spliceosome [GO:0000398]
A0A3Q0KN77	A0A3Q0KN77	unreviewed	A0A3Q0KN77_SCHMA	YTH domain-containing protein		Schistosoma mansoni (Blood fluke)	1096	RNA binding [GO:0003723]
G4VMP1	G4VMP1	unreviewed	G4VMP1_SCHMA	Arp2/3 complex 34 kDa subunit		Schistosoma mansoni (Blood fluke)	329	Arp2/3 protein complex [GO:0005885]; cytoplasm [GO:0005737]; actin binding [GO:0003779]; actin filament polymerization [GO:0030041]; Arp2/3 complex-mediated actin nucleation [GO:0034314]
A0A5K4FCB0	A0A5K4FCB0	unreviewed	A0A5K4FCB0_SCHMA	AAA domain-containing protein		Schistosoma mansoni (Blood fluke)	2023	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
A0A5K4EL83	A0A5K4EL83	unreviewed	A0A5K4EL83_SCHMA	VWFA domain-containing protein		Schistosoma mansoni (Blood fluke)	243	
A0A5K4F0K3	A0A5K4F0K3	unreviewed	A0A5K4F0K3_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	148	
A0A5K4EZS2	A0A3Q0KVF1	unreviewed	A0A3Q0KVF1_SCHMA	RRM domain-containing protein		Schistosoma mansoni (Blood fluke)	372	RNA binding [GO:0003723]
A0A5K4F9A2	A0A5K4F9A2	unreviewed	A0A5K4F9A2_SCHMA	Egg protein CP391S-like protein		Schistosoma mansoni (Blood fluke)	408	
A0A5K4EQN3	A0A5K4EQN3	unreviewed	A0A5K4EQN3_SCHMA	Putative oxalate:formate antiporter		Schistosoma mansoni (Blood fluke)	204	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A3Q0KP64	A0A3Q0KP64	unreviewed	A0A3Q0KP64_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	530	
A0A3Q0KT14	A0A3Q0KT14	unreviewed	A0A3Q0KT14_SCHMA	Cilia- and flagella-associated protein 45		Schistosoma mansoni (Blood fluke)	574	motile cilium [GO:0031514]
A0A5K4ED31	A0A5K4ED31	unreviewed	A0A5K4ED31_SCHMA	Nicotinate phosphoribosyltransferase (EC 6.3.4.21)		Schistosoma mansoni (Blood fluke)	443	nicotinate phosphoribosyltransferase activity [GO:0004516]; transferase activity [GO:0016740]; NAD biosynthetic process [GO:0009435]
A0A5K4F865	A0A5K4F865	unreviewed	A0A5K4F865_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	175	
G4VB00	G4VB00	unreviewed	G4VB00_SCHMA	Small ribosomal subunit protein mS29		Schistosoma mansoni (Blood fluke)	373	mitochondrion [GO:0005739]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]
G4VQB7	G4VQB7	unreviewed	G4VQB7_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	379	
G4M196	G4M196	unreviewed	G4M196_SCHMA	Transducin beta-like		Schistosoma mansoni (Blood fluke)	689	nucleus [GO:0005634]; transcription corepressor activity [GO:0003714]
A6XDL3	A6XDL3	unreviewed	A6XDL3_SCHMA	Forkhead transcription factor	FoxO	Schistosoma mansoni (Blood fluke)	883	nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]
A0A5K4ELM8	A0A5K4ELM8	unreviewed	A0A5K4ELM8_SCHMA	Lon protease homolog, mitochondrial (EC 3.4.21.53)		Schistosoma mansoni (Blood fluke)	1073	mitochondrial matrix [GO:0005759]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent peptidase activity [GO:0004176]; sequence-specific DNA binding [GO:0043565]; serine-type endopeptidase activity [GO:0004252]; cellular response to oxidative stress [GO:0034599]; chaperone-mediated protein complex assembly [GO:0051131]; oxidation-dependent protein catabolic process [GO:0070407]; protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]
A0A5K4FAL8	A0A5K4FAL8	unreviewed	A0A5K4FAL8_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	84	
A0A3Q0KFU7	A0A3Q0KFU7	unreviewed	A0A3Q0KFU7_SCHMA	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase (EC 2.7.8.15) (GlcNAc-1-P transferase) (N-acetylglucosamine-1-phosphate transferase)		Schistosoma mansoni (Blood fluke)	485	endoplasmic reticulum membrane [GO:0005789]; glycosyltransferase activity [GO:0016757]; UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity [GO:0003975]; dolichol-linked oligosaccharide biosynthetic process [GO:0006488]
A0A5K4F459	A0A5K4F459	unreviewed	A0A5K4F459_SCHMA	DNA-directed RNA polymerase I subunit RPA49		Schistosoma mansoni (Blood fluke)	395	DNA-directed RNA polymerase complex [GO:0000428]; nucleolus [GO:0005730]; DNA binding [GO:0003677]; DNA-templated transcription [GO:0006351]
A0A3Q0KD81	A0A3Q0KD81	unreviewed	A0A3Q0KD81_SCHMA	Glutamine synthetase bacteria, putative		Schistosoma mansoni (Blood fluke)	513	glutamine synthetase activity [GO:0004356]; glutamine biosynthetic process [GO:0006542]
A0A3Q0KD48	A0A3Q0KD48	unreviewed	A0A3Q0KD48_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	406	
A0A5K4EQE6	A0A5K4EQE6	unreviewed	A0A5K4EQE6_SCHMA	Guanylate kinase/L-type calcium channel beta subunit domain-containing protein		Schistosoma mansoni (Blood fluke)	593	voltage-gated calcium channel complex [GO:0005891]; voltage-gated calcium channel activity [GO:0005245]
A0A3Q0KFS0	A0A3Q0KFS0	unreviewed	A0A3Q0KFS0_SCHMA	Elongator complex protein 2		Schistosoma mansoni (Blood fluke)	958	cytoplasm [GO:0005737]; elongator holoenzyme complex [GO:0033588]; nucleus [GO:0005634]; tRNA wobble uridine modification [GO:0002098]
A0A3Q0KM05	A0A3Q0KM05	unreviewed	A0A3Q0KM05_SCHMA	Subfamily A1A unassigned peptidase (A01 family)		Schistosoma mansoni (Blood fluke)	393	aspartic-type endopeptidase activity [GO:0004190]; proteolysis [GO:0006508]
A0A5K4F1P1	A0A5K4F1P1	unreviewed	A0A5K4F1P1_SCHMA	SAM domain-containing protein		Schistosoma mansoni (Blood fluke)	1639	
A0A5K4F9P9	A0A5K4F9P9	unreviewed	A0A5K4F9P9_SCHMA	Acetyl-coenzyme A transporter 1		Schistosoma mansoni (Blood fluke)	606	membrane [GO:0016020]; acetyl-CoA transmembrane transporter activity [GO:0008521]
A0A3Q0KM01	A0A3Q0KM01	unreviewed	A0A3Q0KM01_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	1607	
A0A5K4EU08	A0A5K4EU08	unreviewed	A0A5K4EU08_SCHMA	Putative pten		Schistosoma mansoni (Blood fluke)	270	phosphatase activity [GO:0016791]; dephosphorylation [GO:0016311]
A0A5K4F4Q4	A0A5K4F4Q4	unreviewed	A0A5K4F4Q4_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	65	
G4VEP8	G4VEP8	unreviewed	G4VEP8_SCHMA	Caprin-1 dimerization domain-containing protein		Schistosoma mansoni (Blood fluke)	517	
A0A5K4EYZ4	A0A5K4EYZ4	unreviewed	A0A5K4EYZ4_SCHMA	Calmodulin-lysine N-methyltransferase (EC 2.1.1.60)		Schistosoma mansoni (Blood fluke)	260	cytoplasm [GO:0005737]; nucleus [GO:0005634]; calmodulin-lysine N-methyltransferase activity [GO:0018025]
A0A5K4EEB3	A0A5K4EEB3	unreviewed	A0A5K4EEB3_SCHMA	Adiponectin receptor, putative		Schistosoma mansoni (Blood fluke)	193	membrane [GO:0016020]
A0A3Q0KUW2	A0A3Q0KUW2	unreviewed	A0A3Q0KUW2_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	115	axonemal microtubule [GO:0005879]; axoneme assembly [GO:0035082]
A0A5K4EQ47	A0A5K4EQ47	unreviewed	A0A5K4EQ47_SCHMA	Pyroglutamyl-peptidase I (C15 family)		Schistosoma mansoni (Blood fluke)	127	cysteine-type peptidase activity [GO:0008234]; proteolysis [GO:0006508]
C4PZQ3	C4PZQ3	reviewed	LIAS_SCHMA	Lipoyl synthase, mitochondrial (EC 2.8.1.8) (Lipoate synthase) (LS) (Lip-syn) (Lipoic acid synthase)	Smp_010100	Schistosoma mansoni (Blood fluke)	410	mitochondrion [GO:0005739]; 4 iron, 4 sulfur cluster binding [GO:0051539]; lipoate synthase activity [GO:0016992]; metal ion binding [GO:0046872]
A0A5K4ER43	A0A5K4ER43	unreviewed	A0A5K4ER43_SCHMA	protein-histidine N-methyltransferase (EC 2.1.1.85)		Schistosoma mansoni (Blood fluke)	319	cytoplasm [GO:0005737]; actin binding [GO:0003779]; protein-L-histidine N-tele-methyltransferase activity [GO:0018064]; cellular component organization [GO:0016043]; macromolecule metabolic process [GO:0043170]; methylation [GO:0032259]
A0A3Q0KJ79	A0A3Q0KJ79	unreviewed	A0A3Q0KJ79_SCHMA	Putative gyf domain		Schistosoma mansoni (Blood fluke)	1120	
A0A5K4FH52	A0A5K4FH52	unreviewed	A0A5K4FH52_SCHMA	DEP domain-containing protein		Schistosoma mansoni (Blood fluke)	1167	membrane [GO:0016020]; GTPase activator activity [GO:0005096]; intracellular signal transduction [GO:0035556]
A0A5K4FCU6	A0A5K4FCU6	unreviewed	A0A5K4FCU6_SCHMA	Minor histocompatibility antigen H13		Schistosoma mansoni (Blood fluke)	368	membrane [GO:0016020]; aspartic endopeptidase activity, intramembrane cleaving [GO:0042500]
A0A3Q0KE41	A0A3Q0KE41	unreviewed	A0A3Q0KE41_SCHMA	thiamine diphosphokinase (EC 2.7.6.2)		Schistosoma mansoni (Blood fluke)	244	ATP binding [GO:0005524]; kinase activity [GO:0016301]; thiamine binding [GO:0030975]; thiamine diphosphokinase activity [GO:0004788]; phosphorylation [GO:0016310]; thiamine diphosphate biosynthetic process [GO:0009229]; thiamine metabolic process [GO:0006772]
G4VKM6	G4VKM6	unreviewed	G4VKM6_SCHMA	Putative gtp binding protein		Schistosoma mansoni (Blood fluke)	730	GTP binding [GO:0005525]; GTPase activity [GO:0003924]
A0A5K4ER61	A0A5K4ER61	unreviewed	A0A5K4ER61_SCHMA	Protein kinase		Schistosoma mansoni (Blood fluke)	570	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]; autophagy [GO:0006914]
A0A5K4EDW4	A0A5K4EDW4	unreviewed	A0A5K4EDW4_SCHMA	WD repeat-containing protein SL1-17		Schistosoma mansoni (Blood fluke)	171	
A0A5K4F8K9	A0A5K4F8K9	unreviewed	A0A5K4F8K9_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	69	
G4VHT8	G4VHT8	unreviewed	G4VHT8_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	390	
G4LY35	G4LY35	unreviewed	G4LY35_SCHMA	LisH domain-containing protein		Schistosoma mansoni (Blood fluke)	234	microtubule organizing center [GO:0005815]; cell projection organization [GO:0030030]; microtubule anchoring [GO:0034453]
A0A5K4EN90	A0A5K4EN90	unreviewed	A0A5K4EN90_SCHMA	Putative steroidogenic acute regulatory protein		Schistosoma mansoni (Blood fluke)	222	membrane [GO:0016020]
A0A3Q0KI04	A0A3Q0KI04	unreviewed	A0A3Q0KI04_SCHMA	cGMP-dependent protein kinase (EC 2.7.11.12)		Schistosoma mansoni (Blood fluke)	715	ATP binding [GO:0005524]; cGMP binding [GO:0030553]; cGMP-dependent protein kinase activity [GO:0004692]; protein serine kinase activity [GO:0106310]; phosphorylation [GO:0016310]
A0A3Q0KP25	A0A3Q0KP25	unreviewed	A0A3Q0KP25_SCHMA	Putative homeobox protein knotted-1		Schistosoma mansoni (Blood fluke)	1849	nucleus [GO:0005634]; DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]
A0A5K4F597	A0A5K4F597	unreviewed	A0A5K4F597_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	79	
A0A5K4F8G5	A0A5K4F8G5	unreviewed	A0A5K4F8G5_SCHMA	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 (EC 2.1.1.57) (Cap1 2'O-ribose methyltransferase 1)		Schistosoma mansoni (Blood fluke)	75	nucleus [GO:0005634]; mRNA (nucleoside-2'-O-)-methyltransferase activity [GO:0004483]; nucleic acid binding [GO:0003676]; 7-methylguanosine mRNA capping [GO:0006370]; cap1 mRNA methylation [GO:0097309]
A0A3Q0KUJ9	A0A3Q0KUJ9	unreviewed	A0A3Q0KUJ9_SCHMA	Cation-dependent mannose-6-phosphate receptor		Schistosoma mansoni (Blood fluke)	275	membrane [GO:0016020]
C4QMW5	C4QMW5	unreviewed	C4QMW5_SCHMA	Secreted protein		Schistosoma mansoni (Blood fluke)	92	
G4VNK1	G4VNK1	unreviewed	G4VNK1_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	318	
A0A5K4F1J1	A0A5K4F1J1	unreviewed	A0A5K4F1J1_SCHMA	Calpain catalytic domain-containing protein		Schistosoma mansoni (Blood fluke)	1817	calcium-dependent cysteine-type endopeptidase activity [GO:0004198]; proteolysis [GO:0006508]
G4VKL7	G4VKL7	unreviewed	G4VKL7_SCHMA	Protein MIX23 (Coiled-coil domain-containing protein 58)		Schistosoma mansoni (Blood fluke)	151	mitochondrial intermembrane space [GO:0005758]
A0A5K4EL22	A0A5K4EL22	unreviewed	A0A5K4EL22_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	93	nucleus [GO:0005634]; DNA repair [GO:0006281]
A0A3Q0KGX2	A0A3Q0KGX2	unreviewed	A0A3Q0KGX2_SCHMA	Putative clathrin coat assembly protein ap-1		Schistosoma mansoni (Blood fluke)	423	clathrin adaptor complex [GO:0030131]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]
G4V5N3	G4V5N3	unreviewed	G4V5N3_SCHMA	Putative neuronal calcium sensor		Schistosoma mansoni (Blood fluke)	190	calcium ion binding [GO:0005509]
G4LWS5	G4LWS5	unreviewed	G4LWS5_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	117	
A0A3Q0KP41	A0A3Q0KP41	unreviewed	A0A3Q0KP41_SCHMA	Cell division control protein		Schistosoma mansoni (Blood fluke)	524	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA replication [GO:0006260]
A0A5K4EBV4	A0A5K4EBV4	unreviewed	A0A5K4EBV4_SCHMA	Egg protein C122-like		Schistosoma mansoni (Blood fluke)	167	
A0A5K4EL47	A0A5K4EL47	unreviewed	A0A5K4EL47_SCHMA	C2H2-type domain-containing protein		Schistosoma mansoni (Blood fluke)	673	
A0A3Q0KQ32	A0A3Q0KQ32	unreviewed	A0A3Q0KQ32_SCHMA	CTF/NF-I domain-containing protein		Schistosoma mansoni (Blood fluke)	1538	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA replication [GO:0006260]; DNA-templated transcription [GO:0006351]
A0A3Q0KHH6	G4V9J2	unreviewed	G4V9J2_SCHMA	Transcription initiation factor IIB (B-related factor 1) (General transcription factor TFIIB)		Schistosoma mansoni (Blood fluke)	770	TBP-class protein binding [GO:0017025]; transcription preinitiation complex assembly [GO:0070897]
A0A5K4EXB0	A0A5K4EXB0	unreviewed	A0A5K4EXB0_SCHMA	Putative rna (Guanine-9-) methyltransferase domain containing		Schistosoma mansoni (Blood fluke)	148	methyltransferase activity [GO:0008168]; methylation [GO:0032259]
A0A3Q0KEJ5	A0A3Q0KEJ5	unreviewed	A0A3Q0KEJ5_SCHMA	Aldehyde dehydrogenase domain-containing protein		Schistosoma mansoni (Blood fluke)	655	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]
A0A5K4F127	A0A5K4F127	unreviewed	A0A5K4F127_SCHMA	Polymorphic mucin variant C-r2/2; Polymorphic mucin variant IC-r2/2		Schistosoma mansoni (Blood fluke)	327	membrane [GO:0016020]
A0A3Q0KG89	A0A3Q0KG89	unreviewed	A0A3Q0KG89_SCHMA	PBPe domain-containing protein		Schistosoma mansoni (Blood fluke)	480	membrane [GO:0016020]; ligand-gated monoatomic ion channel activity [GO:0015276]
A0A5K4FCC9	A0A5K4FCC9	unreviewed	A0A5K4FCC9_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	2398	cytoplasm [GO:0005737]; presynapse [GO:0098793]
A0A3Q0KMG9	A0A3Q0KMG9	unreviewed	A0A3Q0KMG9_SCHMA	Putative forkhead protein/ forkhead protein domain		Schistosoma mansoni (Blood fluke)	976	nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of transcription by RNA polymerase II [GO:0006357]
A0A5K4F4N8	A0A5K4F4N8	unreviewed	A0A5K4F4N8_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	127	
A0A3Q0KBE7	A0A3Q0KBE7	unreviewed	A0A3Q0KBE7_SCHMA	FYVE, RhoGEF and PH domain-containing protein 4		Schistosoma mansoni (Blood fluke)	888	metal ion binding [GO:0046872]
A0A5K4FG17	A0A5K4FG17	unreviewed	A0A5K4FG17_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	371	
G4LWX4	G4LWX4	unreviewed	G4LWX4_SCHMA	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 (Ribophorin-2)		Schistosoma mansoni (Blood fluke)	721	oligosaccharyltransferase complex [GO:0008250]
A0A3Q0KL25	A0A3Q0KL25	unreviewed	A0A3Q0KL25_SCHMA	Serine/threonine-protein phosphatase (EC 3.1.3.16)		Schistosoma mansoni (Blood fluke)	599	calmodulin binding [GO:0005516]; calmodulin-dependent protein phosphatase activity [GO:0033192]; myosin phosphatase activity [GO:0017018]; calcineurin-mediated signaling [GO:0097720]
A0A5K4F2I2	A0A5K4F2I2	unreviewed	A0A5K4F2I2_SCHMA	Retinol dehydrogenase 12		Schistosoma mansoni (Blood fluke)	540	
A0A5K4F965	A0A5K4F965	unreviewed	A0A5K4F965_SCHMA	Neurotransmitter-gated ion-channel ligand-binding domain-containing protein		Schistosoma mansoni (Blood fluke)	723	membrane [GO:0016020]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]; transmembrane signaling receptor activity [GO:0004888]
G4VG37	G4VG37	unreviewed	G4VG37_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	74	
G4VL13	G4VL13	unreviewed	G4VL13_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	1058	
A0A5K4EQ73	A0A5K4EQ73	unreviewed	A0A5K4EQ73_SCHMA	T-complex-associated-testis-expressed 1-related		Schistosoma mansoni (Blood fluke)	44	
A0A5K4FE06	A0A5K4FE06	unreviewed	A0A5K4FE06_SCHMA	Protein kinase domain-containing protein		Schistosoma mansoni (Blood fluke)	660	
A0A5K4F3Z5	A0A5K4F3Z5	unreviewed	A0A5K4F3Z5_SCHMA	JmjC domain-containing protein		Schistosoma mansoni (Blood fluke)	397	
A0A5K4F3G0	A0A5K4F3G0	unreviewed	A0A5K4F3G0_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	418	
A0A5K4ENM4	A0A5K4ENM4	unreviewed	A0A5K4ENM4_SCHMA	Receptor protein-tyrosine kinase		Schistosoma mansoni (Blood fluke)	257	ATP binding [GO:0005524]; protein tyrosine kinase activity [GO:0004713]
A0A5K4FE25	A0A5K4FE25	unreviewed	A0A5K4FE25_SCHMA	Ig-like domain-containing protein		Schistosoma mansoni (Blood fluke)	2181	
A0A3Q0KK43	A0A3Q0KK43	unreviewed	A0A3Q0KK43_SCHMA	Notch		Schistosoma mansoni (Blood fluke)	1215	membrane [GO:0016020]; calcium ion binding [GO:0005509]
A0A3Q0KPU8	A0A3Q0KPU8	unreviewed	A0A3Q0KPU8_SCHMA	Centriolin		Schistosoma mansoni (Blood fluke)	2608	
A0A5K4F5C8	A0A5K4F5C8		A0A5K4F5C8_SCHMA	deleted				
A0A5K4EEE6	A0A5K4EEE6	unreviewed	A0A5K4EEE6_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	372	
A0A3Q0KU18	A0A3Q0KU18	unreviewed	A0A3Q0KU18_SCHMA	MYCBP-associated protein		Schistosoma mansoni (Blood fluke)	908	
Q8IT61	Q8IT61	unreviewed	Q8IT61_SCHMA	Guanine nucleotide-binding protein subunit gamma; Trimeric G-protein gamma subunit (Trimeric G-protein gamma subunit)		Schistosoma mansoni (Blood fluke)	66	heterotrimeric G-protein complex [GO:0005834]; G-protein beta-subunit binding [GO:0031681]; G protein-coupled receptor signaling pathway [GO:0007186]
A0A5K4F201	A0A5K4F201	unreviewed	A0A5K4F201_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	99	
A0A5K4F943	A0A5K4F943	unreviewed	A0A5K4F943_SCHMA	Uncharacterized protein		Schistosoma mansoni (Blood fluke)	116	
G4VRL9	G4VRL9	unreviewed	G4VRL9_SCHMA	Putative apoptosis regulator bax		Schistosoma mansoni (Blood fluke)	199	membrane [GO:0016020]; apoptotic process [GO:0006915]; regulation of apoptotic process [GO:0042981]
G4VGQ0	G4VGQ0	unreviewed	G4VGQ0_SCHMA	rRNA-processing protein FYV7		Schistosoma mansoni (Blood fluke)	100	
A0A5K4F7F2	A0A5K4F7F2	unreviewed	A0A5K4F7F2_SCHMA	Dynein light chain		Schistosoma mansoni (Blood fluke)	93	cytoplasm [GO:0005737]; dynein complex [GO:0030286]; microtubule [GO:0005874]; microtubule-based process [GO:0007017]
A0A3Q0KLB1	A0A3Q0KLB1	unreviewed	A0A3Q0KLB1_SCHMA	C2H2-type domain-containing protein		Schistosoma mansoni (Blood fluke)	1086	
A0A3Q0KUI2	A0A3Q0KUI2	unreviewed	A0A3Q0KUI2_SCHMA	Putative gelsolin		Schistosoma mansoni (Blood fluke)	373	actin filament binding [GO:0051015]
A0A5K4FAI4	A0A5K4FAI4	unreviewed	A0A5K4FAI4_SCHMA	MFS domain-containing protein		Schistosoma mansoni (Blood fluke)	447	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A3Q0KFD4	A0A3Q0KFD4	unreviewed	A0A3Q0KFD4_SCHMA	U6 snRNA-associated Sm-like protein LSm1	LSM1	Schistosoma mansoni (Blood fluke)	138	P-body [GO:0000932]; ribonucleoprotein complex [GO:1990904]; RNA cap binding [GO:0000339]; mRNA processing [GO:0006397]; nuclear-transcribed mRNA catabolic process [GO:0000956]
A0A3Q0KR22	A0A3Q0KR22	unreviewed	A0A3Q0KR22_SCHMA	Condensin complex subunit 2		Schistosoma mansoni (Blood fluke)	911	condensin complex [GO:0000796]; cytoplasm [GO:0005737]; cell division [GO:0051301]; mitotic chromosome condensation [GO:0007076]
