From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A0N4UA75	A0A0N4UA75	unreviewed	A0A0N4UA75_DRAME	G_PROTEIN_RECEP_F1_2 domain-containing protein	DME_LOCUS396	Dracunculus medinensis (Guinea worm)	379	plasma membrane [GO:0005886]; tachykinin receptor activity [GO:0004995]
A0A0N4UB11	A0A0N4UB11	unreviewed	A0A0N4UB11_DRAME	MFS domain-containing protein	DME_LOCUS8253	Dracunculus medinensis (Guinea worm)	616	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A0N4UBF2	A0A0N4UBF2	unreviewed	A0A0N4UBF2_DRAME	CaMBD domain-containing protein	DME_LOCUS8411	Dracunculus medinensis (Guinea worm)	413	membrane [GO:0016020]; calmodulin binding [GO:0005516]; small conductance calcium-activated potassium channel activity [GO:0016286]
A0A0N4UPF1	A0A0N4UPF1	unreviewed	A0A0N4UPF1_DRAME	Uncharacterized protein	DME_LOCUS3417	Dracunculus medinensis (Guinea worm)	526	membrane [GO:0016020]; sodium channel activity [GO:0005272]
A0A158Q6E8	A0A158Q6E8	unreviewed	A0A158Q6E8_DRAME	CBFD_NFYB_HMF domain-containing protein	DME_LOCUS10798	Dracunculus medinensis (Guinea worm)	286	protein heterodimerization activity [GO:0046982]
A0A0N4UCZ4	A0A0N4UCZ4	unreviewed	A0A0N4UCZ4_DRAME	WD_REPEATS_REGION domain-containing protein	DME_LOCUS8962	Dracunculus medinensis (Guinea worm)	410	
A0A0N4U5W5	A0A0N4U5W5	unreviewed	A0A0N4U5W5_DRAME	C-type lectin domain-containing protein	DME_LOCUS6632	Dracunculus medinensis (Guinea worm)	224	
A0A0N4U310	A0A0N4U310	unreviewed	A0A0N4U310_DRAME	Elongation of very long chain fatty acids protein (EC 2.3.1.199) (Very-long-chain 3-oxoacyl-CoA synthase)	DME_LOCUS5454	Dracunculus medinensis (Guinea worm)	290	membrane [GO:0016020]; fatty acid elongase activity [GO:0009922]; fatty acid biosynthetic process [GO:0006633]
A0A0N4U3J6	A0A0N4U3J6	unreviewed	A0A0N4U3J6_DRAME	J domain-containing protein	DME_LOCUS5662	Dracunculus medinensis (Guinea worm)	175	membrane [GO:0016020]
A0A3P7QCG3	A0A3P7QCG3	unreviewed	A0A3P7QCG3_DRAME	AMP-binding domain-containing protein	DME_LOCUS10231	Dracunculus medinensis (Guinea worm)	680	
A0A0N4UG65	A0A0N4UG65	unreviewed	A0A0N4UG65_DRAME	Secreted protein	DME_LOCUS9577	Dracunculus medinensis (Guinea worm)	163	
A0A0N4UAA8	A0A0N4UAA8	unreviewed	A0A0N4UAA8_DRAME	t-SNARE coiled-coil homology domain-containing protein	DME_LOCUS435	Dracunculus medinensis (Guinea worm)	157	membrane [GO:0016020]
A0A3P7Q9A6	A0A3P7Q9A6	unreviewed	A0A3P7Q9A6_DRAME	Cytochrome b561 domain-containing protein	DME_LOCUS1720	Dracunculus medinensis (Guinea worm)	409	membrane [GO:0016020]
A0A0N4UA40	A0A0N4UA40	unreviewed	A0A0N4UA40_DRAME	Alpha-carbonic anhydrase domain-containing protein	DME_LOCUS356	Dracunculus medinensis (Guinea worm)	279	carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]
A0A0N4UEX5	A0A0N4UEX5	unreviewed	A0A0N4UEX5_DRAME	BTB domain-containing protein	DME_LOCUS893	Dracunculus medinensis (Guinea worm)	174	
A0A0N4UKF6	A0A0N4UKF6	unreviewed	A0A0N4UKF6_DRAME	Tubulin--tyrosine ligase-like protein 9	DME_LOCUS2271	Dracunculus medinensis (Guinea worm)	270	protein modification process [GO:0036211]; reproductive behavior [GO:0019098]
A0A0N4UH69	A0A0N4UH69	unreviewed	A0A0N4UH69_DRAME	Transcription initiation factor TFIID subunit 8	DME_LOCUS1488	Dracunculus medinensis (Guinea worm)	347	transcription factor TFIID complex [GO:0005669]; protein heterodimerization activity [GO:0046982]
A0A0N4U369	A0A0N4U369	unreviewed	A0A0N4U369_DRAME	BTB domain-containing protein	DME_LOCUS5522	Dracunculus medinensis (Guinea worm)	415	
A0A0N4UQ77	A0A0N4UQ77	unreviewed	A0A0N4UQ77_DRAME	MICOS complex subunit MIC13	DME_LOCUS3667	Dracunculus medinensis (Guinea worm)	61	
A0A158Q2U0	A0A158Q2U0	unreviewed	A0A158Q2U0_DRAME	Mediator complex subunit 1	DME_LOCUS5185	Dracunculus medinensis (Guinea worm)	1420	
A0A0N4U691	A0A0N4U691	unreviewed	A0A0N4U691_DRAME	Uncharacterized protein	DME_LOCUS6783	Dracunculus medinensis (Guinea worm)	898	
A0A3P7SM39	A0A3P7SM39	unreviewed	A0A3P7SM39_DRAME	Uncharacterized protein	DME_LOCUS6059	Dracunculus medinensis (Guinea worm)	358	
A0A0N4UC12	A0A0N4UC12	unreviewed	A0A0N4UC12_DRAME	Tubulin beta chain	DME_LOCUS8661	Dracunculus medinensis (Guinea worm)	449	microtubule [GO:0005874]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; structural constituent of cytoskeleton [GO:0005200]; microtubule-based process [GO:0007017]
A0A0N4UF01	A0A0N4UF01	unreviewed	A0A0N4UF01_DRAME	Protein phosphatase 1 regulatory subunit 11	DME_LOCUS924	Dracunculus medinensis (Guinea worm)	122	protein serine/threonine phosphatase inhibitor activity [GO:0004865]
A0A3P7SQ79	A0A3P7SQ79	unreviewed	A0A3P7SQ79_DRAME	phosphatidylinositol-3-phosphatase (EC 3.1.3.64) (Phosphatidylinositol-3-phosphate phosphatase)	DME_LOCUS2852	Dracunculus medinensis (Guinea worm)	452	phosphatidylinositol-3-phosphate phosphatase activity [GO:0004438]; dephosphorylation [GO:0016311]
A0A0N4UI65	A0A0N4UI65	unreviewed	A0A0N4UI65_DRAME	Uncharacterized protein	DME_LOCUS1700	Dracunculus medinensis (Guinea worm)	101	
A0A3P7SRV3	A0A3P7SRV3	unreviewed	A0A3P7SRV3_DRAME	DUF4139 domain-containing protein	DME_LOCUS7669	Dracunculus medinensis (Guinea worm)	339	
A0A3P7PTU3	A0A3P7PTU3	unreviewed	A0A3P7PTU3_DRAME	Uncharacterized protein	DME_LOCUS10167	Dracunculus medinensis (Guinea worm)	291	
A0A158Q423	A0A158Q423	unreviewed	A0A158Q423_DRAME	RUN and TBC1 domain-containing protein 3	DME_LOCUS7844	Dracunculus medinensis (Guinea worm)	778	membrane [GO:0016020]
A0A0N4UHF9	A0A0N4UHF9	unreviewed	A0A0N4UHF9_DRAME	AMP_N domain-containing protein	DME_LOCUS9786	Dracunculus medinensis (Guinea worm)	379	manganese ion binding [GO:0030145]; metalloaminopeptidase activity [GO:0070006]
A0A0N4UH76	A0A0N4UH76	unreviewed	A0A0N4UH76_DRAME	Uncharacterized protein	DME_LOCUS1497	Dracunculus medinensis (Guinea worm)	106	
A0A3P7PIX6	A0A3P7PIX6	unreviewed	A0A3P7PIX6_DRAME	SCP domain-containing protein	DME_LOCUS4083	Dracunculus medinensis (Guinea worm)	203	
A0A3P7ST88	A0A3P7ST88	unreviewed	A0A3P7ST88_DRAME	VOC domain-containing protein	DME_LOCUS8119	Dracunculus medinensis (Guinea worm)	135	
A0A3P7PMU9	A0A3P7PMU9	unreviewed	A0A3P7PMU9_DRAME	non-specific serine/threonine protein kinase (EC 2.7.11.1)	DME_LOCUS5798	Dracunculus medinensis (Guinea worm)	555	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
A0A0N4UB08	A0A0N4UB08	unreviewed	A0A0N4UB08_DRAME	Uncharacterized protein	DME_LOCUS8250	Dracunculus medinensis (Guinea worm)	224	extracellular region [GO:0005576]
A0A0N4URD3	A0A0N4URD3	unreviewed	A0A0N4URD3_DRAME	Neur_chan_LBD domain-containing protein	DME_LOCUS4033	Dracunculus medinensis (Guinea worm)	159	membrane [GO:0016020]; extracellular ligand-gated monoatomic ion channel activity [GO:0005230]
A0A0N4U867	A0A0N4U867	unreviewed	A0A0N4U867_DRAME	F-actin-capping protein subunit alpha	DME_LOCUS7377	Dracunculus medinensis (Guinea worm)	289	F-actin capping protein complex [GO:0008290]; actin binding [GO:0003779]; barbed-end actin filament capping [GO:0051016]
A0A0N4UDW1	A0A0N4UDW1	unreviewed	A0A0N4UDW1_DRAME	SWIM-type domain-containing protein	DME_LOCUS9278	Dracunculus medinensis (Guinea worm)	770	
A0A0N4U7N4	A0A0N4U7N4	unreviewed	A0A0N4U7N4_DRAME	Hexosyltransferase	DME_LOCUS7163	Dracunculus medinensis (Guinea worm)	308	membrane [GO:0016020]
A0A0N4UFL9	A0A0N4UFL9	unreviewed	A0A0N4UFL9_DRAME	G_PROTEIN_RECEP_F1_2 domain-containing protein	DME_LOCUS1139	Dracunculus medinensis (Guinea worm)	264	membrane [GO:0016020]; G protein-coupled receptor activity [GO:0004930]
A0A0N4UDL1	A0A0N4UDL1	unreviewed	A0A0N4UDL1_DRAME	EF-hand domain-containing protein	DME_LOCUS9225	Dracunculus medinensis (Guinea worm)	149	calcium ion binding [GO:0005509]
A0A0N4U9R7	A0A0N4U9R7	unreviewed	A0A0N4U9R7_DRAME	RING-type domain-containing protein	DME_LOCUS7852	Dracunculus medinensis (Guinea worm)	133	metal ion binding [GO:0046872]
A0A0N4UH83	A0A0N4UH83	unreviewed	A0A0N4UH83_DRAME	Uncharacterized protein	DME_LOCUS1505	Dracunculus medinensis (Guinea worm)	60	
A0A0N4U1N6	A0A0N4U1N6	unreviewed	A0A0N4U1N6_DRAME	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase (EC 2.1.1.205) (2'-O-ribose RNA methyltransferase TRM7 homolog)	DME_LOCUS4888	Dracunculus medinensis (Guinea worm)	317	cytoplasm [GO:0005737]; tRNA (cytidine 32-2'-O)-methyltransferase activity [GO:0106339]; cytoplasmic translation [GO:0002181]; tRNA nucleoside ribose methylation [GO:0002128]
A0A3P7SHN2	A0A3P7SHN2	unreviewed	A0A3P7SHN2_DRAME	Pescadillo homolog	DME_LOCUS962	Dracunculus medinensis (Guinea worm)	449	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; preribosome, large subunit precursor [GO:0030687]; ribonucleoprotein complex binding [GO:0043021]; maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000466]; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]
A0A0N4UPT9	A0A0N4UPT9	unreviewed	A0A0N4UPT9_DRAME	Mediator of RNA polymerase II transcription subunit 24 (Mediator complex subunit 24)	DME_LOCUS3530	Dracunculus medinensis (Guinea worm)	971	mediator complex [GO:0016592]
A0A0N4UCQ4	A0A0N4UCQ4	unreviewed	A0A0N4UCQ4_DRAME	Uncharacterized protein	DME_LOCUS8857	Dracunculus medinensis (Guinea worm)	433	
A0A0N4U3X4	A0A0N4U3X4	unreviewed	A0A0N4U3X4_DRAME	glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase)	DME_LOCUS5807	Dracunculus medinensis (Guinea worm)	775	aminoacyl-tRNA synthetase multienzyme complex [GO:0017101]; cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutamine-tRNA ligase activity [GO:0004819]; glutaminyl-tRNA aminoacylation [GO:0006425]
A0A0N4U271	A0A0N4U271	unreviewed	A0A0N4U271_DRAME	eRF1 domain-containing protein	DME_LOCUS5113	Dracunculus medinensis (Guinea worm)	197	nuclear-transcribed mRNA catabolic process, no-go decay [GO:0070966]; nuclear-transcribed mRNA catabolic process, non-stop decay [GO:0070481]; RNA surveillance [GO:0071025]
A0A0N4UGF2	A0A0N4UGF2	unreviewed	A0A0N4UGF2_DRAME	Uncharacterized protein	DME_LOCUS1300	Dracunculus medinensis (Guinea worm)	468	membrane [GO:0016020]; secretory granule [GO:0030141]
A0A0N4U4L7	A0A0N4U4L7	unreviewed	A0A0N4U4L7_DRAME	Uncharacterized protein	DME_LOCUS6095	Dracunculus medinensis (Guinea worm)	166	membrane [GO:0016020]
A0A0N4ULE0	A0A0N4ULE0	unreviewed	A0A0N4ULE0_DRAME	Uncharacterized protein	DME_LOCUS2527	Dracunculus medinensis (Guinea worm)	130	
A0A0N4U2B0	A0A0N4U2B0	unreviewed	A0A0N4U2B0_DRAME	procollagen-proline 4-dioxygenase (EC 1.14.11.2)	DME_LOCUS5161	Dracunculus medinensis (Guinea worm)	549	endoplasmic reticulum lumen [GO:0005788]; iron ion binding [GO:0005506]; L-ascorbic acid binding [GO:0031418]; procollagen-proline 4-dioxygenase activity [GO:0004656]
A0A0N4UB57	A0A0N4UB57	unreviewed	A0A0N4UB57_DRAME	Uncharacterized protein	DME_LOCUS8301	Dracunculus medinensis (Guinea worm)	126	
A0A3P7QJ41	A0A3P7QJ41	unreviewed	A0A3P7QJ41_DRAME	Rho-GAP domain-containing protein	DME_LOCUS4750	Dracunculus medinensis (Guinea worm)	183	membrane [GO:0016020]; signal transduction [GO:0007165]
A0A0N4U0H3	A0A0N4U0H3	unreviewed	A0A0N4U0H3_DRAME	Protein-L-isoaspartate O-methyltransferase	DME_LOCUS4413	Dracunculus medinensis (Guinea worm)	190	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity [GO:0004719]; protein modification process [GO:0036211]
A0A0N4UF78	A0A0N4UF78	unreviewed	A0A0N4UF78_DRAME	SH3 domain-containing protein	DME_LOCUS1016	Dracunculus medinensis (Guinea worm)	159	
A0A0N4UGD9	A0A0N4UGD9	unreviewed	A0A0N4UGD9_DRAME	Ribosomal_L18_c domain-containing protein	DME_LOCUS9668	Dracunculus medinensis (Guinea worm)	196	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; 5S rRNA binding [GO:0008097]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A0N4UB87	A0A0N4UB87	unreviewed	A0A0N4UB87_DRAME	ShKT domain-containing protein	DME_LOCUS8335	Dracunculus medinensis (Guinea worm)	330	
A0A0N4UFB1	A0A0N4UFB1	unreviewed	A0A0N4UFB1_DRAME	Uncharacterized protein	DME_LOCUS1050	Dracunculus medinensis (Guinea worm)	104	
A0A0N4U9G6	A0A0N4U9G6	unreviewed	A0A0N4U9G6_DRAME	Uncharacterized protein	DME_LOCUS7735	Dracunculus medinensis (Guinea worm)	66	
A0A0N4UKY0	A0A0N4UKY0	unreviewed	A0A0N4UKY0_DRAME	Biogenesis of lysosome-related organelles complex 1 subunit 2	DME_LOCUS10365	Dracunculus medinensis (Guinea worm)	124	
A0A0N4UN42	A0A0N4UN42	unreviewed	A0A0N4UN42_DRAME	NR LBD domain-containing protein	DME_LOCUS3029	Dracunculus medinensis (Guinea worm)	446	nucleus [GO:0005634]; DNA binding [GO:0003677]; nuclear receptor activity [GO:0004879]
A0A0N4UG96	A0A0N4UG96	unreviewed	A0A0N4UG96_DRAME	Lactamase_B domain-containing protein	DME_LOCUS9612	Dracunculus medinensis (Guinea worm)	173	
A0A3P7PMU6	A0A3P7PMU6	unreviewed	A0A3P7PMU6_DRAME	Armadillo repeat-containing domain-containing protein	DME_LOCUS5703	Dracunculus medinensis (Guinea worm)	333	
A0A0N4UGB6	A0A0N4UGB6	unreviewed	A0A0N4UGB6_DRAME	Uncharacterized protein	DME_LOCUS9637	Dracunculus medinensis (Guinea worm)	115	
A0A0N4U9X9	A0A0N4U9X9	unreviewed	A0A0N4U9X9_DRAME	Homeobox domain-containing protein	DME_LOCUS7927	Dracunculus medinensis (Guinea worm)	298	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]
A0A158Q4E5	A0A158Q4E5	unreviewed	A0A158Q4E5_DRAME	Aminotran_1_2 domain-containing protein	DME_LOCUS8546	Dracunculus medinensis (Guinea worm)	475	membrane [GO:0016020]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]
A0A0N4U2G6	A0A0N4U2G6	unreviewed	A0A0N4U2G6_DRAME	Uncharacterized protein	DME_LOCUS5229	Dracunculus medinensis (Guinea worm)	108	
A0A0N4UIK9	A0A0N4UIK9	unreviewed	A0A0N4UIK9_DRAME	Uncharacterized protein	DME_LOCUS10013	Dracunculus medinensis (Guinea worm)	183	
A0A0N4U8Q4	A0A0N4U8Q4	unreviewed	A0A0N4U8Q4_DRAME	Archease domain-containing protein	DME_LOCUS305	Dracunculus medinensis (Guinea worm)	147	metal ion binding [GO:0046872]; tRNA processing [GO:0008033]
A0A0N4UNY9	A0A0N4UNY9	unreviewed	A0A0N4UNY9_DRAME	YTH domain-containing protein	DME_LOCUS3303	Dracunculus medinensis (Guinea worm)	459	membrane [GO:0016020]; RNA binding [GO:0003723]
A0A0N4UAF5	A0A0N4UAF5	unreviewed	A0A0N4UAF5_DRAME	Uncharacterized protein	DME_LOCUS8011	Dracunculus medinensis (Guinea worm)	137	
A0A0N4URT1	A0A0N4URT1	unreviewed	A0A0N4URT1_DRAME	Ion_trans domain-containing protein	DME_LOCUS4166	Dracunculus medinensis (Guinea worm)	181	membrane [GO:0016020]
A0A0N4U5T6	A0A0N4U5T6	unreviewed	A0A0N4U5T6_DRAME	UBA domain-containing protein	DME_LOCUS6595	Dracunculus medinensis (Guinea worm)	296	
A0A0N4U556	A0A0N4U556	unreviewed	A0A0N4U556_DRAME	Transcription initiation factor TFIID subunit 13	DME_LOCUS6321	Dracunculus medinensis (Guinea worm)	118	nucleus [GO:0005634]; protein heterodimerization activity [GO:0046982]; transcription by RNA polymerase II [GO:0006366]
A0A0N4U521	A0A0N4U521	unreviewed	A0A0N4U521_DRAME	Uncharacterized protein	DME_LOCUS6283	Dracunculus medinensis (Guinea worm)	186	
A0A0N4UDY0	A0A0N4UDY0	unreviewed	A0A0N4UDY0_DRAME	Endo/exonuclease/phosphatase domain-containing protein	DME_LOCUS9298	Dracunculus medinensis (Guinea worm)	325	catalytic activity [GO:0003824]
A0A0N4U9K5	A0A0N4U9K5	unreviewed	A0A0N4U9K5_DRAME	EamA domain-containing protein	DME_LOCUS7781	Dracunculus medinensis (Guinea worm)	183	membrane [GO:0016020]
A0A0N4UP88	A0A0N4UP88	unreviewed	A0A0N4UP88_DRAME	Uncharacterized protein	DME_LOCUS3374	Dracunculus medinensis (Guinea worm)	129	
A0A0N4UNF9	A0A0N4UNF9	unreviewed	A0A0N4UNF9_DRAME	tRNA-uridine aminocarboxypropyltransferase (EC 2.5.1.25)	DME_LOCUS10660	Dracunculus medinensis (Guinea worm)	205	tRNA-uridine aminocarboxypropyltransferase activity [GO:0016432]; tRNA processing [GO:0008033]
A0A3P7SZX8	A0A3P7SZX8	unreviewed	A0A3P7SZX8_DRAME	PH domain-containing protein	DME_LOCUS5802	Dracunculus medinensis (Guinea worm)	672	membrane [GO:0016020]; lipid binding [GO:0008289]; lipid transport [GO:0006869]
A0A0N4UJI7	A0A0N4UJI7	unreviewed	A0A0N4UJI7_DRAME	AAA domain-containing protein	DME_LOCUS10196	Dracunculus medinensis (Guinea worm)	670	ATP hydrolysis activity [GO:0016887]; neurogenesis [GO:0022008]
A0A0N4UE64	A0A0N4UE64	unreviewed	A0A0N4UE64_DRAME	BZIP domain-containing protein	DME_LOCUS695	Dracunculus medinensis (Guinea worm)	375	DNA-binding transcription factor activity [GO:0003700]
A0A0N4UR12	A0A0N4UR12	unreviewed	A0A0N4UR12_DRAME	SH3 domain-containing protein	DME_LOCUS3933	Dracunculus medinensis (Guinea worm)	228	actin cortical patch localization [GO:0051666]; endocytosis [GO:0006897]
A0A0N4UQK6	A0A0N4UQK6	unreviewed	A0A0N4UQK6_DRAME	Uncharacterized protein	DME_LOCUS10865	Dracunculus medinensis (Guinea worm)	118	
A0A3P7QUL0	A0A3P7QUL0	unreviewed	A0A3P7QUL0_DRAME	SEC7 domain-containing protein	DME_LOCUS8290	Dracunculus medinensis (Guinea worm)	1407	guanyl-nucleotide exchange factor activity [GO:0005085]; protein transport [GO:0015031]; regulation of ARF protein signal transduction [GO:0032012]
A0A3P7SU86	A0A3P7SU86	unreviewed	A0A3P7SU86_DRAME	Uncharacterized protein	DME_LOCUS7535	Dracunculus medinensis (Guinea worm)	103	
A0A3P7PNQ2	A0A3P7PNQ2	unreviewed	A0A3P7PNQ2_DRAME	separase (EC 3.4.22.49)	DME_LOCUS6108	Dracunculus medinensis (Guinea worm)	223	nucleus [GO:0005634]; cysteine-type endopeptidase activity [GO:0004197]; nuclear chromosome segregation [GO:0098813]; nuclear division [GO:0000280]; proteolysis [GO:0006508]
A0A0N4U6X2	A0A0N4U6X2	unreviewed	A0A0N4U6X2_DRAME	UDP-galactose transporter	DME_LOCUS7064	Dracunculus medinensis (Guinea worm)	378	Golgi membrane [GO:0000139]; pyrimidine nucleotide-sugar transmembrane transporter activity [GO:0015165]; carbohydrate transport [GO:0008643]
A0A0N4UK38	A0A0N4UK38	unreviewed	A0A0N4UK38_DRAME	Rho-GAP domain-containing protein	DME_LOCUS2187	Dracunculus medinensis (Guinea worm)	699	cytoplasm [GO:0005737]; GTPase activator activity [GO:0005096]; signal transduction [GO:0007165]
A0A0N4U764	A0A0N4U764	unreviewed	A0A0N4U764_DRAME	Cir_N domain-containing protein	DME_LOCUS40	Dracunculus medinensis (Guinea worm)	270	transcription corepressor activity [GO:0003714]
A0A158Q3H3	A0A158Q3H3	unreviewed	A0A158Q3H3_DRAME	Ig-like domain-containing protein	DME_LOCUS6764	Dracunculus medinensis (Guinea worm)	1597	
A0A0N4UQV9	A0A0N4UQV9	unreviewed	A0A0N4UQV9_DRAME	LITAF domain-containing protein	DME_LOCUS10902 DME_LOCUS4340	Dracunculus medinensis (Guinea worm)	88	lysosomal membrane [GO:0005765]; metal ion binding [GO:0046872]
A0A0N4U7P9	A0A0N4U7P9	unreviewed	A0A0N4U7P9_DRAME	Uncharacterized protein	DME_LOCUS7179	Dracunculus medinensis (Guinea worm)	318	
A0A0N4U0H4	A0A0N4U0H4	unreviewed	A0A0N4U0H4_DRAME	Uncharacterized protein	DME_LOCUS4414	Dracunculus medinensis (Guinea worm)	121	
A0A158Q6H1	A0A158Q6H1	unreviewed	A0A158Q6H1_DRAME	Uncharacterized protein	DME_LOCUS3615	Dracunculus medinensis (Guinea worm)	222	
A0A0N4UNJ9	A0A0N4UNJ9	unreviewed	A0A0N4UNJ9_DRAME	Ubiquinone biosynthesis O-methyltransferase, mitochondrial (3-demethylubiquinol 3-O-methyltransferase) (EC 2.1.1.64) (Polyprenyldihydroxybenzoate methyltransferase) (EC 2.1.1.114)	DME_LOCUS3159	Dracunculus medinensis (Guinea worm)	371	extrinsic component of mitochondrial inner membrane [GO:0031314]; 2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity [GO:0008425]; 3-demethylubiquinone-9 3-O-methyltransferase activity [GO:0008689]; hexaprenyldihydroxybenzoate methyltransferase activity [GO:0004395]; methylation [GO:0032259]; ubiquinone biosynthetic process [GO:0006744]
A0A0N4U3J5	A0A0N4U3J5	unreviewed	A0A0N4U3J5_DRAME	Nitroreductase domain-containing protein	DME_LOCUS5661	Dracunculus medinensis (Guinea worm)	174	iodotyrosine deiodinase activity [GO:0140616]
A0A0N4U2B1	A0A0N4U2B1	unreviewed	A0A0N4U2B1_DRAME	Acetyl-coenzyme A synthetase (EC 6.2.1.1)	DME_LOCUS5162	Dracunculus medinensis (Guinea worm)	682	acetate-CoA ligase activity [GO:0003987]; AMP binding [GO:0016208]; ATP binding [GO:0005524]; acetyl-CoA biosynthetic process from acetate [GO:0019427]
A0A0N4U5A8	A0A0N4U5A8	unreviewed	A0A0N4U5A8_DRAME	G_PROTEIN_RECEP_F1_2 domain-containing protein	DME_LOCUS6381	Dracunculus medinensis (Guinea worm)	372	membrane [GO:0016020]; G protein-coupled receptor activity [GO:0004930]
A0A0N4UMI5	A0A0N4UMI5	unreviewed	A0A0N4UMI5_DRAME	Uncharacterized protein	DME_LOCUS10584	Dracunculus medinensis (Guinea worm)	357	membrane [GO:0016020]
A0A0N4UEQ6	A0A0N4UEQ6	unreviewed	A0A0N4UEQ6_DRAME	Uncharacterized protein	DME_LOCUS9400	Dracunculus medinensis (Guinea worm)	177	
A0A158Q5Z5	A0A158Q5Z5	unreviewed	A0A158Q5Z5_DRAME	Collagen IV NC1 domain-containing protein	DME_LOCUS2587	Dracunculus medinensis (Guinea worm)	899	basement membrane [GO:0005604]; collagen trimer [GO:0005581]; membrane [GO:0016020]; extracellular matrix structural constituent [GO:0005201]; anatomical structure development [GO:0048856]
A0A0N4UP20	A0A0N4UP20	unreviewed	A0A0N4UP20_DRAME	Uncharacterized protein	DME_LOCUS10732	Dracunculus medinensis (Guinea worm)	197	
A0A0N4UJV6	A0A0N4UJV6	unreviewed	A0A0N4UJV6_DRAME	Uncharacterized protein	DME_LOCUS2090	Dracunculus medinensis (Guinea worm)	97	
A0A0N4U970	A0A0N4U970	unreviewed	A0A0N4U970_DRAME	Uncharacterized protein	DME_LOCUS7621	Dracunculus medinensis (Guinea worm)	387	O-acyltransferase activity [GO:0008374]; lipid metabolic process [GO:0006629]
A0A158Q5T9	A0A158Q5T9	unreviewed	A0A158Q5T9_DRAME	GATOR complex protein WDR24	DME_LOCUS2304	Dracunculus medinensis (Guinea worm)	743	positive regulation of TOR signaling [GO:0032008]
A0A0N4UR76	A0A0N4UR76	unreviewed	A0A0N4UR76_DRAME	Uncharacterized protein	DME_LOCUS10930	Dracunculus medinensis (Guinea worm)	103	
A0A0N4U533	A0A0N4U533	unreviewed	A0A0N4U533_DRAME	Aminotran_1_2 domain-containing protein	DME_LOCUS6297	Dracunculus medinensis (Guinea worm)	415	glycine C-acetyltransferase activity [GO:0008890]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]; threonine catabolic process [GO:0006567]
A0A3P7PSV3	A0A3P7PSV3	unreviewed	A0A3P7PSV3_DRAME	ETS domain-containing protein	DME_LOCUS2481	Dracunculus medinensis (Guinea worm)	113	nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; regulation of transcription by RNA polymerase II [GO:0006357]
A0A158Q4M2	A0A158Q4M2	unreviewed	A0A158Q4M2_DRAME	HMG box domain-containing protein	DME_LOCUS9002	Dracunculus medinensis (Guinea worm)	197	nucleus [GO:0005634]; DNA binding [GO:0003677]
A0A0N4UPQ0	A0A0N4UPQ0	unreviewed	A0A0N4UPQ0_DRAME	Calcium-transporting ATPase (EC 7.2.2.10)	DME_LOCUS3498	Dracunculus medinensis (Guinea worm)	1055	sarcoplasmic reticulum membrane [GO:0033017]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; P-type calcium transporter activity [GO:0005388]
A0A158Q5G5	A0A158Q5G5	unreviewed	A0A158Q5G5_DRAME	Nuclear receptor domain-containing protein	DME_LOCUS9945	Dracunculus medinensis (Guinea worm)	237	nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]
A0A0N4UFM3	A0A0N4UFM3	unreviewed	A0A0N4UFM3_DRAME	Ras-related protein Rap-2c	DME_LOCUS1143	Dracunculus medinensis (Guinea worm)	177	membrane [GO:0016020]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; signal transduction [GO:0007165]
A0A0N4U4A2	A0A0N4U4A2	unreviewed	A0A0N4U4A2_DRAME	Innexin	inx DME_LOCUS5959	Dracunculus medinensis (Guinea worm)	390	gap junction [GO:0005921]; plasma membrane [GO:0005886]; monoatomic ion transport [GO:0006811]
