From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
K0EYR2	K0EYR2	unreviewed	K0EYR2_NOCB7	Monooxygenase FAD-binding protein	O3I_021150	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	465	FAD binding [GO:0071949]; monooxygenase activity [GO:0004497]
K0ER72	K0ER72	unreviewed	K0ER72_NOCB7	DUF2207 domain-containing protein	O3I_001340	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	539	membrane [GO:0016020]
K0F9E0	K0F9E0	unreviewed	K0F9E0_NOCB7	Membrane protein insertase YidC (Foldase YidC) (Membrane integrase YidC) (Membrane protein YidC)	O3I_042145	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	361	membrane [GO:0016020]; membrane insertase activity [GO:0032977]; protein transport [GO:0015031]
K0F0W3	K0F0W3	unreviewed	K0F0W3_NOCB7	Imidazolonepropionase (EC 3.5.2.7) (Imidazolone-5-propionate hydrolase)	hutI O3I_016725	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	385	cytoplasm [GO:0005737]; imidazolonepropionase activity [GO:0050480]; iron ion binding [GO:0005506]; zinc ion binding [GO:0008270]; histidine catabolic process to glutamate and formamide [GO:0019556]; histidine catabolic process to glutamate and formate [GO:0019557]
K0EQG6	K0EQG6	unreviewed	K0EQG6_NOCB7	Sulfur carrier protein FdhD	fdhD O3I_008895	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	278	cytoplasm [GO:0005737]; sulfur carrier activity [GO:0097163]; sulfurtransferase activity [GO:0016783]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]
K0F0R0	K0F0R0	unreviewed	K0F0R0_NOCB7	Secreted protein	O3I_039180	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	72	
K0EGH0	K0EGH0	unreviewed	K0EGH0_NOCB7	Beta-glucosidase	O3I_001625	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	813	beta-glucosidase activity [GO:0008422]; scopolin beta-glucosidase activity [GO:0102483]; carbohydrate metabolic process [GO:0005975]
K0EWS0	K0EWS0	unreviewed	K0EWS0_NOCB7	ATPase AAA-2 domain-containing protein	O3I_010500	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	612	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
K0ENA6	K0ENA6	unreviewed	K0ENA6_NOCB7	Small ribosomal subunit protein uS5	rpsE O3I_004495	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	221	small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
K0F8Y7	K0F8Y7	unreviewed	K0F8Y7_NOCB7	Bacterial transcription activator effector binding domain-containing protein	O3I_041260	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	152	
K0ERZ5	K0ERZ5	unreviewed	K0ERZ5_NOCB7	Protein kinase domain-containing protein	O3I_023165	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	421	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
K0EQK4	K0EQK4	unreviewed	K0EQK4_NOCB7	LysR family transcriptional regulator	O3I_020570	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	283	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-templated transcription [GO:0006351]
K0F0U8	K0F0U8	unreviewed	K0F0U8_NOCB7	DUF222 domain-containing protein	O3I_039555	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	97	
K0ER09	K0ER09	unreviewed	K0ER09_NOCB7	Type 11 methyltransferase	O3I_001090	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	204	membrane [GO:0016020]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; methylation [GO:0032259]
K0F081	K0F081	unreviewed	K0F081_NOCB7	AraC family transcriptional regulator	O3I_023100	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	220	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; DNA-templated transcription [GO:0006351]
K0EQJ4	K0EQJ4	unreviewed	K0EQJ4_NOCB7	Uncharacterized protein	O3I_020470	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	346	
K0EX27	K0EX27	unreviewed	K0EX27_NOCB7	Oxidoreductase	O3I_020390	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	257	
K0F7H9	K0F7H9	unreviewed	K0F7H9_NOCB7	Transglycosylase SLT domain-containing protein	O3I_036865	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	258	
K0F598	K0F598	unreviewed	K0F598_NOCB7	Fe+3/siderophore ABC transporter-binding protein	O3I_034390	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	351	
K0F7J3	K0F7J3	unreviewed	K0F7J3_NOCB7	TerD domain-containing protein	O3I_036915	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	191	
K0F1B4	K0F1B4	unreviewed	K0F1B4_NOCB7	DUF218 domain-containing protein	O3I_040390	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	197	membrane [GO:0016020]
K0F6P6	K0F6P6	unreviewed	K0F6P6_NOCB7	Putative transcriptional regulator	O3I_036960	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	219	DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]
K0EPJ2	K0EPJ2	unreviewed	K0EPJ2_NOCB7	DNA translocase FtsK	O3I_004855	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	1330	membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]
K0F165	K0F165	unreviewed	K0F165_NOCB7	PIN domain-containing protein	O3I_026025	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	135	
K0EWD7	K0EWD7	unreviewed	K0EWD7_NOCB7	TetR family transcriptional regulator	O3I_017240	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	206	DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]
K0EWA3	K0EWA3	unreviewed	K0EWA3_NOCB7	Multidrug resistance transporter, MFS superfamily protein	O3I_016990	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	474	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
K0ESL2	K0ESL2	unreviewed	K0ESL2_NOCB7	Aminopeptidase N (EC 3.4.11.2)	O3I_003565	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	467	metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]
K0EWD2	K0EWD2	unreviewed	K0EWD2_NOCB7	3-(3-hydroxyphenyl)propionate hydroxylase	O3I_019040	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	520	FAD binding [GO:0071949]
K0EVH0	K0EVH0	unreviewed	K0EVH0_NOCB7	Transcriptional regulator	O3I_008065	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	185	
K0EYR9	K0EYR9	unreviewed	K0EYR9_NOCB7	Epoxide hydrolase	O3I_020355	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	390	ether hydrolase activity [GO:0016803]
K0F477	K0F477	unreviewed	K0F477_NOCB7	NADPH:quinone reductase and related Zn-dependent oxidoreductase	O3I_022055	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	332	oxidoreductase activity [GO:0016491]
K0EUD5	K0EUD5	unreviewed	K0EUD5_NOCB7	Beta-ketoacyl-[acyl-carrier-protein] synthase III N-terminal domain-containing protein	O3I_027195	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	304	3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; fatty acid biosynthetic process [GO:0006633]
K0F679	K0F679	unreviewed	K0F679_NOCB7	MarR family transcriptional regulator	O3I_036275	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	234	DNA-binding transcription factor activity [GO:0003700]
K0F0G4	K0F0G4	unreviewed	K0F0G4_NOCB7	Uncharacterized protein	O3I_024505	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	218	
K0ETB6	K0ETB6	unreviewed	K0ETB6_NOCB7	Cell division protein FtsZ	ftsZ O3I_011740	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	408	cell division site [GO:0032153]; cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]; protein polymerization [GO:0051258]
K0EMT6	K0EMT6	unreviewed	K0EMT6_NOCB7	Polyvinyl-alcohol dehydrogenase	O3I_001310	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	539	
K0ESD6	K0ESD6	unreviewed	K0ESD6_NOCB7	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp)	clpP O3I_008810	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	196	cytoplasm [GO:0005737]; ATP-dependent peptidase activity [GO:0004176]; serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]
K0EZG7	K0EZG7	unreviewed	K0EZG7_NOCB7	Metal-binding protein	O3I_037080	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	68	membrane [GO:0016020]; copper ion binding [GO:0005507]; copper ion transport [GO:0006825]
K0F4P1	K0F4P1	unreviewed	K0F4P1_NOCB7	Alpha/beta hydrolase fold protein	O3I_022755	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	296	hydrolase activity [GO:0016787]
K0EV56	K0EV56	unreviewed	K0EV56_NOCB7	Hydrolase	O3I_017330	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	209	hydrolase activity [GO:0016787]
K0EWL6	K0EWL6	unreviewed	K0EWL6_NOCB7	Nitroreductase family deazaflavin-dependent oxidoreductase	O3I_010150	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	143	oxidoreductase activity [GO:0016491]
K0ENR3	K0ENR3	unreviewed	K0ENR3_NOCB7	Acetyl-CoA acetyltransferase (EC 2.3.1.9)	O3I_002885	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	388	acetyl-CoA C-acetyltransferase activity [GO:0003985]
K0ETL9	K0ETL9	unreviewed	K0ETL9_NOCB7	Guanyl-specific ribonuclease	O3I_005290	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	162	RNA binding [GO:0003723]; RNA endonuclease activity [GO:0004521]
K0EZL6	K0EZL6	unreviewed	K0EZL6_NOCB7	Putative cysteine synthase	O3I_021850	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	370	alpha-amino acid metabolic process [GO:1901605]; cellular biosynthetic process [GO:0044249]
K0EY17	K0EY17	unreviewed	K0EY17_NOCB7	Cytochrome P450 140	O3I_018955	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	430	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
K0FAJ7	K0FAJ7	unreviewed	K0FAJ7_NOCB7	ABC transporter ATP-binding protein	O3I_032635	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	349	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; molybdate ion transport [GO:0015689]
K0F674	K0F674	unreviewed	K0F674_NOCB7	Regulatory protein ada	O3I_036160	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	540	DNA-binding transcription factor activity [GO:0003700]; methyltransferase activity [GO:0008168]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]; base-excision repair [GO:0006284]; DNA-templated transcription [GO:0006351]; methylation [GO:0032259]
K0EM11	K0EM11	unreviewed	K0EM11_NOCB7	ATP/GTP-binding protein	O3I_013160	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	187	hydrolase activity [GO:0016787]; nucleotide binding [GO:0000166]
K0F360	K0F360	unreviewed	K0F360_NOCB7	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH O3I_028105	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	159	riboflavin synthase complex [GO:0009349]; 6,7-dimethyl-8-ribityllumazine synthase activity [GO:0000906]; riboflavin biosynthetic process [GO:0009231]
K0EQM1	K0EQM1	unreviewed	K0EQM1_NOCB7	DUF1707 domain-containing protein	O3I_005760	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	139	membrane [GO:0016020]
K0F3D1	K0F3D1	unreviewed	K0F3D1_NOCB7	Transmembrane protein	O3I_028430	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	159	membrane [GO:0016020]
K0EGV8	K0EGV8	unreviewed	K0EGV8_NOCB7	MarR family transcriptional regulator	O3I_002725	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	157	DNA-binding transcription factor activity [GO:0003700]
K0F033	K0F033	unreviewed	K0F033_NOCB7	Protein-arginine deiminase C-terminal domain-containing protein	O3I_015350	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	566	cytoplasm [GO:0005737]; calcium ion binding [GO:0005509]; protein-arginine deiminase activity [GO:0004668]
K0EUH9	K0EUH9	unreviewed	K0EUH9_NOCB7	Tetratricopeptide repeat protein	O3I_027495	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	567	membrane [GO:0016020]
K0F9M7	K0F9M7	unreviewed	K0F9M7_NOCB7	Methyltransferase type 11 domain-containing protein	O3I_040750	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	261	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]
K0ETB3	K0ETB3	unreviewed	K0ETB3_NOCB7	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9) (D-glutamic acid-adding enzyme) (UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase)	murD O3I_011715	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	480	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramoylalanine-D-glutamate ligase activity [GO:0008764]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
K0F1S4	K0F1S4	unreviewed	K0F1S4_NOCB7	Transcriptional regulator	O3I_027175	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	223	DNA binding [GO:0003677]
K0FAA9	K0FAA9	unreviewed	K0FAA9_NOCB7	Putative oxidoreductase	O3I_031935	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	357	
K0FBP0	K0FBP0	unreviewed	K0FBP0_NOCB7	Methylthioribose-1-phosphate isomerase (M1Pi) (MTR-1-P isomerase) (EC 5.3.1.23) (S-methyl-5-thioribose-1-phosphate isomerase)	mtnA O3I_034710	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	551	cytoplasm [GO:0005737]; lyase activity [GO:0016829]; metal ion binding [GO:0046872]; S-methyl-5-thioribose-1-phosphate isomerase activity [GO:0046523]; translation initiation factor activity [GO:0003743]; L-methionine salvage from methylthioadenosine [GO:0019509]; L-methionine salvage from S-adenosylmethionine [GO:0019284]
K0F3D7	K0F3D7	unreviewed	K0F3D7_NOCB7	SGNH hydrolase-type esterase domain-containing protein	O3I_030375	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	367	hydrolase activity, acting on ester bonds [GO:0016788]
K0F217	K0F217	unreviewed	K0F217_NOCB7	Short chain oxidoreductase	O3I_026005	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	231	
K0F950	K0F950	unreviewed	K0F950_NOCB7	DUF4440 domain-containing protein	O3I_030385	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	135	
K0F6A7	K0F6A7	unreviewed	K0F6A7_NOCB7	Fido domain-containing protein	O3I_036375	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	400	ATP binding [GO:0005524]
K0ENG1	K0ENG1	unreviewed	K0ENG1_NOCB7	Uncharacterized protein	O3I_002805	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	128	
K0F9V2	K0F9V2	unreviewed	K0F9V2_NOCB7	C4-dicarboxylate transporter/malic acid transport protein	O3I_041175	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	295	membrane [GO:0016020]; transmembrane transport [GO:0055085]
K0F2R4	K0F2R4	unreviewed	K0F2R4_NOCB7	MarR family transcriptional regulator	O3I_030340	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	145	
K0EXN2	K0EXN2	unreviewed	K0EXN2_NOCB7	Serine aminopeptidase S33 domain-containing protein	O3I_019100	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	431	
K0EZ50	K0EZ50	unreviewed	K0EZ50_NOCB7	Iron-containing redox enzyme family protein	O3I_021920	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	332	
K0ESY5	K0ESY5	unreviewed	K0ESY5_NOCB7	NADP oxidoreductase coenzyme F420-dependent	O3I_010020	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	270	
K0EHS1	K0EHS1	unreviewed	K0EHS1_NOCB7	Large ribosomal subunit protein uL4	rplD O3I_004175	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	224	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
K0F4Y2	K0F4Y2	unreviewed	K0F4Y2_NOCB7	Hydrolase	O3I_033890	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	252	hydrolase activity [GO:0016787]
K0ER78	K0ER78	unreviewed	K0ER78_NOCB7	Glucitol operon activator	O3I_006510	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	133	membrane [GO:0016020]
K0ERI3	K0ERI3	unreviewed	K0ERI3_NOCB7	DUF4440 domain-containing protein	O3I_007310	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	132	
K0EM14	K0EM14	unreviewed	K0EM14_NOCB7	LysR family transcriptional regulator	O3I_013185	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	303	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-templated transcription [GO:0006351]
K0F5I2	K0F5I2	unreviewed	K0F5I2_NOCB7	histidine kinase (EC 2.7.13.3)	O3I_034475	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	514	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]
K0EXZ9	K0EXZ9	unreviewed	K0EXZ9_NOCB7	Integral membrane protein	O3I_033945	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	151	membrane [GO:0016020]
K0F7F9	K0F7F9	unreviewed	K0F7F9_NOCB7	AB hydrolase-1 domain-containing protein	O3I_027310	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	522	catalytic activity [GO:0003824]
K0F796	K0F796	unreviewed	K0F796_NOCB7	Elongation factor G (EF-G)	fusA O3I_038210	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	700	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746]
K0ENU4	K0ENU4	unreviewed	K0ENU4_NOCB7	Helicase XPB/Ssl2 N-terminal domain-containing protein	O3I_003580	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	746	ATP binding [GO:0005524]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]
K0ENA2	K0ENA2	unreviewed	K0ENA2_NOCB7	Two-component system response regulator	O3I_002110	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	211	DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]
K0F5C2	K0F5C2	unreviewed	K0F5C2_NOCB7	Low temperature requirement protein A	O3I_034640	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	419	membrane [GO:0016020]
K0F2E3	K0F2E3	unreviewed	K0F2E3_NOCB7	Putative penicillin-binding protein	O3I_041965	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	423	
K0EXA9	K0EXA9	unreviewed	K0EXA9_NOCB7	Putative cation efflux protein	O3I_011275	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	338	membrane [GO:0016020]; monoatomic cation transmembrane transporter activity [GO:0008324]
K0F7V6	K0F7V6	unreviewed	K0F7V6_NOCB7	ABC transporter substrate-binding protein	O3I_039260	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	364	thiamine biosynthetic process [GO:0009228]
K0EWK4	K0EWK4	unreviewed	K0EWK4_NOCB7	Alcohol dehydrogenase	O3I_017640	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	350	oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]
K0ERQ8	K0ERQ8	unreviewed	K0ERQ8_NOCB7	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	panB O3I_011130	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	285	cytoplasm [GO:0005737]; 3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; metal ion binding [GO:0046872]; methyltransferase activity [GO:0008168]; methylation [GO:0032259]; pantothenate biosynthetic process [GO:0015940]
K0F330	K0F330	unreviewed	K0F330_NOCB7	TetR family transcriptional regulator	O3I_029600	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	211	DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]
K0EW41	K0EW41	unreviewed	K0EW41_NOCB7	YlxR domain-containing protein	O3I_030545	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	119	
K0F5F7	K0F5F7	unreviewed	K0F5F7_NOCB7	Biotinylated protein	O3I_034950	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	71	
K0EQM6	K0EQM6	unreviewed	K0EQM6_NOCB7	Sulfurtransferase	O3I_005785	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	260	thiosulfate sulfurtransferase activity [GO:0004792]
K0EI38	K0EI38	unreviewed	K0EI38_NOCB7	Transcriptional regulator	O3I_005225	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	332	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; DNA-templated transcription [GO:0006351]
K0ELU0	K0ELU0	unreviewed	K0ELU0_NOCB7	Putative 2-isopropylmalate synthase	O3I_012785	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	144	2-isopropylmalate synthase activity [GO:0003852]; leucine biosynthetic process [GO:0009098]
K0F9Z3	K0F9Z3	unreviewed	K0F9Z3_NOCB7	FAD-dependent oxidoreductase	O3I_031360	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	403	FAD binding [GO:0071949]
K0EWY6	K0EWY6	unreviewed	K0EWY6_NOCB7	Succinic semialdehyde dehydrogenase	gabD2 O3I_020190	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	530	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]
K0EWE6	K0EWE6	unreviewed	K0EWE6_NOCB7	Short chain dehydrogenase	O3I_017315	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	258	
K0ELH7	K0ELH7	unreviewed	K0ELH7_NOCB7	MspA family protein	O3I_012010	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	187	
K0EYW8	K0EYW8	unreviewed	K0EYW8_NOCB7	Histidinol-phosphate aminotransferase (EC 2.6.1.9)	O3I_023635	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	367	histidinol-phosphate transaminase activity [GO:0004400]; pyridoxal phosphate binding [GO:0030170]; histidine biosynthetic process [GO:0000105]
K0ESN8	K0ESN8	unreviewed	K0ESN8_NOCB7	Uncharacterized protein	O3I_010865	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	170	
K0EYI1	K0EYI1	unreviewed	K0EYI1_NOCB7	Ribosome hibernation promoting factor (HPF)	hpf O3I_035080	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	237	cytoplasm [GO:0005737]; primary metabolic process [GO:0044238]; regulation of translation [GO:0006417]
K0EUD8	K0EUD8	unreviewed	K0EUD8_NOCB7	threonine ammonia-lyase (EC 4.3.1.19)	O3I_013590	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	411	L-threonine ammonia-lyase activity [GO:0004794]; cellular biosynthetic process [GO:0044249]; threonine catabolic process [GO:0006567]
K0EYG8	K0EYG8	unreviewed	K0EYG8_NOCB7	Uncharacterized protein	O3I_019755	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	448	catalytic activity [GO:0003824]
K0ESK7	K0ESK7	unreviewed	K0ESK7_NOCB7	RNA polymerase sigma factor SigJ	O3I_003540	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	302	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]; response to stimulus [GO:0050896]
K0FAX2	K0FAX2	unreviewed	K0FAX2_NOCB7	Prenyltransferase	O3I_033310	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	270	membrane [GO:0016020]; transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]
K0F941	K0F941	unreviewed	K0F941_NOCB7	Phosphatidylserine synthase	O3I_039590	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	300	membrane [GO:0016020]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; phospholipid biosynthetic process [GO:0008654]
K0ER86	K0ER86	unreviewed	K0ER86_NOCB7	Phytase-like domain-containing protein	O3I_001390	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	368	
K0F4S6	K0F4S6	unreviewed	K0F4S6_NOCB7	Uncharacterized protein	O3I_031380	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	265	membrane [GO:0016020]
K0EMR6	K0EMR6	unreviewed	K0EMR6_NOCB7	Cytochrome bc1 complex cytochrome b subunit (EC 7.1.1.8) (Cytochrome bc1 reductase complex subunit QcrB)	O3I_001210	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	558	membrane [GO:0016020]; ubiquinol-cytochrome-c reductase activity [GO:0008121]; respiratory electron transport chain [GO:0022904]
K0EV30	K0EV30	unreviewed	K0EV30_NOCB7	Peptidase S9 prolyl oligopeptidase catalytic domain-containing protein	O3I_007365	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	638	serine-type peptidase activity [GO:0008236]; proteolysis [GO:0006508]
K0EQX0	K0EQX0	unreviewed	K0EQX0_NOCB7	Transcriptional regulator family protein	O3I_007055	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	156	
K0EW13	K0EW13	unreviewed	K0EW13_NOCB7	4-hydroxy-tetrahydrodipicolinate reductase (HTPA reductase) (EC 1.17.1.8)	dapB O3I_030320	Nocardia brasiliensis (strain ATCC 700358 / HUJEG-1)	248	cytoplasm [GO:0005737]; 4-hydroxy-tetrahydrodipicolinate reductase [GO:0008839]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor [GO:0016726]; diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]
