From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A5S6P8J4	A0A5S6P8J4	unreviewed	A0A5S6P8J4_BRUMA	Bm11057, isoform d	Bma-mel-28	Brugia malayi (Filarial nematode worm)	1698	
A0A0K0JN50	A0A0K0JN50	unreviewed	A0A0K0JN50_BRUMA	BMA-NSY-4	bma-nsy-4 Bma-nsy-4 Bm6432 BM_Bm6432	Brugia malayi (Filarial nematode worm)	309	axon [GO:0030424]; dendrite [GO:0030425]; non-motile cilium [GO:0097730]; plasma membrane [GO:0005886]; calcium channel inhibitor activity [GO:0019855]; protein kinase inhibitor activity [GO:0004860]; determination of left/right asymmetry in nervous system [GO:0035545]; negative regulation of cation channel activity [GO:2001258]
A0A0K0JIV0	A0A0K0JIV0	unreviewed	A0A0K0JIV0_BRUMA	Bm5421 (Bm5421; UDENN FLCN/SMCR8-type domain-containing protein)	Bma-smcr-8 Bm5421 BM_Bm5421	Brugia malayi (Filarial nematode worm)	504	
A0A0I9N6U6	A0A0I9N6U6	unreviewed	A0A0I9N6U6_BRUMA	Bm1034	Bm1034 BM_Bm1034	Brugia malayi (Filarial nematode worm)	81	membrane [GO:0016020]
A0A5S6PK17	A0A5S6PK17	unreviewed	A0A5S6PK17_BRUMA	BMA-TAG-314	Bm3400	Brugia malayi (Filarial nematode worm)	308	membrane [GO:0016020]; metal ion binding [GO:0046872]
A0A0J9XRY7	A0A0J9XRY7	unreviewed	A0A0J9XRY7_BRUMA	Bm9424	Bm9424 BM_Bm9424	Brugia malayi (Filarial nematode worm)	56	
A0A5S6PIY4	A0A5S6PIY4	unreviewed	A0A5S6PIY4_BRUMA	Bm3018	Bm3018	Brugia malayi (Filarial nematode worm)	100	protein-folding chaperone binding [GO:0051087]
A0A0K0JWF0	A0A0K0JWF0	unreviewed	A0A0K0JWF0_BRUMA	Bm8608	Bm8608 BM_Bm8608	Brugia malayi (Filarial nematode worm)	140	
A0A0J9XQ09	A0A0J9XQ09	unreviewed	A0A0J9XQ09_BRUMA	Bm5431, isoform a (Bm5431, isoform a; Bm5431, isoform b)	Bm5431 BM_Bm5431	Brugia malayi (Filarial nematode worm)	792	membrane [GO:0016020]; ATP binding [GO:0005524]; protein tyrosine kinase activity [GO:0004713]
A0A7I4KHL4	A0A7I4KHL4	unreviewed	A0A7I4KHL4_BRUMA	START domain-containing protein	Bm3626	Brugia malayi (Filarial nematode worm)	410	membrane [GO:0016020]; lipid binding [GO:0008289]
A0A5S6PWM2	A0A5S6PWM2	unreviewed	A0A5S6PWM2_BRUMA	Uncharacterized protein	Bm8666	Brugia malayi (Filarial nematode worm)	1065	
A0A0K0J7R4	A0A0K0J7R4	unreviewed	A0A0K0J7R4_BRUMA	Bm2850 (CortBP2 domain-containing protein)	Bm2850 BM_Bm2850	Brugia malayi (Filarial nematode worm)	478	
A0A0J9XPA4	A0A0J9XPA4	unreviewed	A0A0J9XPA4_BRUMA	Bm2866, isoform a (Bm2866, isoform a; Bm2866, isoform b)	Bm2866 BM_Bm2866	Brugia malayi (Filarial nematode worm)	412	transferase activity [GO:0016740]; fatty acid metabolic process [GO:0006631]
A0A0H5SIB2	A0A0H5SIB2	unreviewed	A0A0H5SIB2_BRUMA	BMA-LPD-2 (BMA-LPD-2; BZIP domain-containing protein)	bma-cebp-2 Bma-cebp-2 Bma-lpd-2 Bm9299 BM_Bm9299	Brugia malayi (Filarial nematode worm)	118	nucleus [GO:0005634]; DNA-binding transcription factor activity [GO:0003700]; defense response to Gram-negative bacterium [GO:0050829]; DNA-templated transcription [GO:0006351]; regulation of lipid metabolic process [GO:0019216]; regulation of transcription by RNA polymerase II [GO:0006357]
A0A0J9Y9Q6	A0A0J9Y9Q6	unreviewed	A0A0J9Y9Q6_BRUMA	Bm9315	Bm9315 BM_Bm9315	Brugia malayi (Filarial nematode worm)	217	
A8PGL7	A8PGL7	unreviewed	A8PGL7_BRUMA	5' nucleotidase family (5' nucleotidase family; 5' nucleotidase family; Bm7091; Bm7091) (Bm7091)	Bm1_37500 Bm7091 BM_Bm7091	Brugia malayi (Filarial nematode worm)	548	hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]
A0A5S6PY56	A0A5S6PY56	unreviewed	A0A5S6PY56_BRUMA	Bm9775	Bm9775	Brugia malayi (Filarial nematode worm)	394	
A0A5S6PCT9	A0A5S6PCT9	unreviewed	A0A5S6PCT9_BRUMA	Uncharacterized protein	Bm17223	Brugia malayi (Filarial nematode worm)	286	
A0A0K0JQ61	A0A0K0JQ61	unreviewed	A0A0K0JQ61_BRUMA	Bm6917	Bm6917 BM_Bm6917	Brugia malayi (Filarial nematode worm)	301	ATP binding [GO:0005524]
A0A5S6PNH6	A0A5S6PNH6	unreviewed	A0A5S6PNH6_BRUMA	Bm4869	Bma-nol-56	Brugia malayi (Filarial nematode worm)	598	box C/D RNP complex [GO:0031428]; nucleolus [GO:0005730]; small-subunit processome [GO:0032040]; snoRNA binding [GO:0030515]; ribosome biogenesis [GO:0042254]
A0A0H5SK16	A0A0H5SK16	unreviewed	A0A0H5SK16_BRUMA	BMA-PFD-6	bma-pfd-6 Bma-pfd-6 Bm3484 BM_Bm3484	Brugia malayi (Filarial nematode worm)	122	cytoplasm [GO:0005737]; prefoldin complex [GO:0016272]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]
A0A0I9N4F2	A0A0I9N4F2	unreviewed	A0A0I9N4F2_BRUMA	Bm2820 (Bm2820; Nucleolar protein,Nop52 containing protein)	Bm2820 Bm2820 BM_Bm2820	Brugia malayi (Filarial nematode worm)	377	nucleus [GO:0005634]; preribosome, small subunit precursor [GO:0030688]; rRNA processing [GO:0006364]
A0A5S6PJ99	A0A5S6PJ99	unreviewed	A0A5S6PJ99_BRUMA	Bm3045, isoform e	Bma-wdr-23.2	Brugia malayi (Filarial nematode worm)	471	
A0A5S6PHE5	A0A5S6PHE5	unreviewed	A0A5S6PHE5_BRUMA	Metallo-beta-lactamase domain-containing protein	Bm2328	Brugia malayi (Filarial nematode worm)	458	
A0A5S6PW05	A0A5S6PW05	unreviewed	A0A5S6PW05_BRUMA	Calponin-homology (CH) domain-containing protein	Bma-lrch-1	Brugia malayi (Filarial nematode worm)	853	membrane [GO:0016020]
A0A0H5SAF4	A0A0H5SAF4	unreviewed	A0A0H5SAF4_BRUMA	Bm3485	Bm3485 Bm3485 BM_Bm3485	Brugia malayi (Filarial nematode worm)	1541	
A0A5S6PX78	A0A5S6PX78	unreviewed	A0A5S6PX78_BRUMA	Bm8430		Brugia malayi (Filarial nematode worm)	807	
A0A5S6PDS7	A0A5S6PDS7	unreviewed	A0A5S6PDS7_BRUMA	Uncharacterized protein	Bm17604	Brugia malayi (Filarial nematode worm)	137	
A0A5S6PTI3	A0A5S6PTI3	unreviewed	A0A5S6PTI3_BRUMA	Protein SHQ1 homolog	Bm1_25730	Brugia malayi (Filarial nematode worm)	443	box H/ACA snoRNP assembly [GO:0000493]
A0A5S6PH42	A0A5S6PH42	unreviewed	A0A5S6PH42_BRUMA	Metallo-beta-lactamase domain-containing protein	Bm2328	Brugia malayi (Filarial nematode worm)	518	
A0A7I4K594	A0A7I4K594	unreviewed	A0A7I4K594_BRUMA	Uncharacterized protein	Bm10566	Brugia malayi (Filarial nematode worm)	140	
A0A5S6PCL5	A0A5S6PCL5	unreviewed	A0A5S6PCL5_BRUMA	CCHC-type domain-containing protein	Bm17139	Brugia malayi (Filarial nematode worm)	389	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]
A0A0J9XWL6	A0A0J9XWL6	unreviewed	A0A0J9XWL6_BRUMA	One cut domain family member	bma-ceh-38 Bm1_43870 Bma-ceh-38 Bm3512 BM_Bm3512	Brugia malayi (Filarial nematode worm)	769	nucleus [GO:0005634]; DNA binding [GO:0003677]
A0A0H5S3L4	A0A0H5S3L4	unreviewed	A0A0H5S3L4_BRUMA	Bm6399 (G_PROTEIN_RECEP_F1_2 domain-containing protein)	Bm6399 BM_Bm6399	Brugia malayi (Filarial nematode worm)	380	membrane [GO:0016020]
A0A1P6C2A9	A0A1P6C2A9	unreviewed	A0A1P6C2A9_BRUMA	ATP-dependent DNA helicase (EC 3.6.4.12)	Bm4769 BM_Bm4769	Brugia malayi (Filarial nematode worm)	881	nucleus [GO:0005634]; ATP binding [GO:0005524]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]; DNA geometric change [GO:0032392]; DNA recombination [GO:0006310]
A0A5S6PQF4	A0A5S6PQF4	unreviewed	A0A5S6PQF4_BRUMA	BMA-PDE-12; Endo/exonuclease/phosphatase domain-containing protein	Bma-pde-12	Brugia malayi (Filarial nematode worm)	622	catalytic activity [GO:0003824]
A0A5S6P8V4	A0A5S6P8V4	unreviewed	A0A5S6P8V4_BRUMA	Bm1155	Bm1155	Brugia malayi (Filarial nematode worm)	46	
A0A158PV29	A0A158PV29	unreviewed	A0A158PV29_BRUMA	Phosphomevalonate kinase (EC 2.7.4.2)	Bm17214 Bm3767 BM_Bm3767	Brugia malayi (Filarial nematode worm)	199	cytosol [GO:0005829]; ATP binding [GO:0005524]; phosphomevalonate kinase activity [GO:0004631]; cholesterol biosynthetic process [GO:0006695]; isopentenyl diphosphate biosynthetic process, mevalonate pathway [GO:0019287]; phosphorylation [GO:0016310]
A0A5S6PF50	A0A5S6PF50	unreviewed	A0A5S6PF50_BRUMA	Glutathione peroxidase	Bma-gpx-6	Brugia malayi (Filarial nematode worm)	136	glutathione peroxidase activity [GO:0004602]; response to oxidative stress [GO:0006979]
A0A0K0JE69	A0A0K0JE69	unreviewed	A0A0K0JE69_BRUMA	BMA-UNC-84 (BMA-UNC-84; SUN domain-containing protein)	Bma-unc-84 BM_Bm4338	Brugia malayi (Filarial nematode worm)	1142	membrane [GO:0016020]
A0A5S6PJ24	A0A5S6PJ24	unreviewed	A0A5S6PJ24_BRUMA	Patched family protein	Bma-ptr-6	Brugia malayi (Filarial nematode worm)	966	membrane [GO:0016020]
A0A7I4NNN9	A0A7I4NNN9	unreviewed	A0A7I4NNN9_BRUMA	Bm9869	Bma-tmem-17	Brugia malayi (Filarial nematode worm)	165	membrane [GO:0016020]
A0A1P6C5E2	A0A1P6C5E2	unreviewed	A0A1P6C5E2_BRUMA	ATP synthase f chain, mitochondrial, putative; Bm5403; Bm5404 (Bm5403) (Bm5404)	Bm5404 Bm5403 BM_Bm5403 BM_Bm5404	Brugia malayi (Filarial nematode worm)	165	mitochondrion [GO:0005739]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; ATP biosynthetic process [GO:0006754]; proton transmembrane transport [GO:1902600]
A0A5S6PE97	A0A5S6PE97	unreviewed	A0A5S6PE97_BRUMA	Delta-like protein		Brugia malayi (Filarial nematode worm)	765	membrane [GO:0016020]; calcium ion binding [GO:0005509]; cell communication [GO:0007154]
A0A0K0IXH6	A0A0K0IXH6	unreviewed	A0A0K0IXH6_BRUMA	Bm13328	Bm13328 BM_Bm13328	Brugia malayi (Filarial nematode worm)	513	
A0A5S6PF35	A0A5S6PF35	unreviewed	A0A5S6PF35_BRUMA	Transmembrane protein	Bm17993	Brugia malayi (Filarial nematode worm)	243	membrane [GO:0016020]
A0A0K0JEL3	A0A0K0JEL3	unreviewed	A0A0K0JEL3_BRUMA	Bm4421, isoform a (Bm4421, isoform a; Bm4421, isoform b; Bm4421, isoform b)	Bm4421 BM_Bm4421	Brugia malayi (Filarial nematode worm)	113	cytoplasm [GO:0005737]; protein phosphatase inhibitor activity [GO:0004864]; regulation of phosphorylation [GO:0042325]
A0A5S6PEK1	A0A5S6PEK1	unreviewed	A0A5S6PEK1_BRUMA	C2H2-type domain-containing protein	Bm17822	Brugia malayi (Filarial nematode worm)	299	
A0A0K0IQP6	A0A0K0IQP6	unreviewed	A0A0K0IQP6_BRUMA	Bm1112	Bm1112 BM_Bm1112	Brugia malayi (Filarial nematode worm)	41	
A0A0K0JN93	A0A0K0JN93	unreviewed	A0A0K0JN93_BRUMA	BMA-TGT-2	Bma-tgt-2 Bm6468 BM_Bm6468	Brugia malayi (Filarial nematode worm)	134	pentosyltransferase activity [GO:0016763]; tRNA modification [GO:0006400]
A0A5S6PCJ0	A0A5S6PCJ0	unreviewed	A0A5S6PCJ0_BRUMA	DUF5641 domain-containing protein	Bm17124	Brugia malayi (Filarial nematode worm)	373	nucleic acid binding [GO:0003676]
A0A0K0JIK2	A0A0K0JIK2	unreviewed	A0A0K0JIK2_BRUMA	Large ribosomal subunit protein mL49 (39S ribosomal protein L49, mitochondrial)	Bma-mrpl-49 BM_Bm5350	Brugia malayi (Filarial nematode worm)	187	mitochondrion [GO:0005739]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A0K0IZF4	A0A0K0IZF4	unreviewed	A0A0K0IZF4_BRUMA	Large ribosomal subunit protein uL15 (60S ribosomal protein L27a)	Bm13898 BM_Bm13898	Brugia malayi (Filarial nematode worm)	147	large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A1P6C7L8	A0A1P6C7L8	unreviewed	A0A1P6C7L8_BRUMA	Bm6328, isoform d (Bm6328, isoform d; Bm6328, isoform e; Bm6328, isoform e)	Bm6328 BM_Bm6328	Brugia malayi (Filarial nematode worm)	178	
A0A0H5S9D0	A0A0H5S9D0	unreviewed	A0A0H5S9D0_BRUMA	BMA-CUP-5 (BMA-CUP-5; Coelomocyte uptake defective protein 5, isoform c, putative)	bma-cup-5 Bma-cup-5 Bm5376 BM_Bm5376	Brugia malayi (Filarial nematode worm)	643	plasma membrane [GO:0005886]; monoatomic cation channel activity [GO:0005261]
A0A0K0J591	A0A0K0J591	unreviewed	A0A0K0J591_BRUMA	Bm2282	Bm2282 Bm2282 BM_Bm2282	Brugia malayi (Filarial nematode worm)	340	protein tyrosine phosphatase activity [GO:0004725]; dephosphorylation [GO:0016311]
A0A0I9R317	A0A0I9R317	unreviewed	A0A0I9R317_BRUMA	methylenetetrahydrofolate reductase (NADPH) (EC 1.5.1.53)	Bma-mthf-1 BM_Bm1999	Brugia malayi (Filarial nematode worm)	658	methylenetetrahydrofolate reductase (NAD(P)H) activity [GO:0004489]; methionine metabolic process [GO:0006555]; tetrahydrofolate interconversion [GO:0035999]
A0A7I4NM04	A0A7I4NM04	unreviewed	A0A7I4NM04_BRUMA	CGI-146 protein, putative	Bm3870	Brugia malayi (Filarial nematode worm)	271	peptidase activity [GO:0008233]
A0A0I9N5S7	A0A0I9N5S7	unreviewed	A0A0I9N5S7_BRUMA	Bm10054	bma-pax-3.2 bma-eyg-1 bma-pax-3 Bma-pax-3.2 Bm10054 BM_Bm10054	Brugia malayi (Filarial nematode worm)	352	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; anatomical structure development [GO:0048856]
A0A0K0JJB7	A0A0K0JJB7	unreviewed	A0A0K0JJB7_BRUMA	BMA-EPN-1	Bma-epn-1 Bm5543 BM_Bm5543	Brugia malayi (Filarial nematode worm)	493	lipid binding [GO:0008289]
A0A0K0JQS3	A0A0K0JQS3	unreviewed	A0A0K0JQS3_BRUMA	BMA-UBC-3 (BMA-UBC-3; Ubiquitin conjugating enzyme protein 3, putative)	bma-ubc-3 Bma-ubc-3 Bm7058 BM_Bm7058	Brugia malayi (Filarial nematode worm)	247	ATP binding [GO:0005524]; transferase activity [GO:0016740]
A0A5S6PJC0	A0A5S6PJC0	unreviewed	A0A5S6PJC0_BRUMA	Nidogen-like family protein	Bma-dex-1	Brugia malayi (Filarial nematode worm)	1114	membrane [GO:0016020]; calcium ion binding [GO:0005509]; cell-matrix adhesion [GO:0007160]
A0A7I4KP36	A0A7I4KP36	unreviewed	A0A7I4KP36_BRUMA	G_PROTEIN_RECEP_F3_4 domain-containing protein		Brugia malayi (Filarial nematode worm)	958	plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]
A0A0H5S939	A0A0H5S939	unreviewed	A0A0H5S939_BRUMA	Bm2137	Bma-pcm-1.2 Bm2137 BM_Bm2137	Brugia malayi (Filarial nematode worm)	226	calcium ion binding [GO:0005509]; protein-L-isoaspartate (D-aspartate) O-methyltransferase activity [GO:0004719]; protein modification process [GO:0036211]
A0A0H5S6Y3	A0A0H5S6Y3	unreviewed	A0A0H5S6Y3_BRUMA	BMA-SEC-12 (BMA-SEC-12; WD_REPEATS_REGION domain-containing protein)	Bma-sec-12 BM_Bm4750	Brugia malayi (Filarial nematode worm)	451	membrane [GO:0016020]; guanyl-nucleotide exchange factor activity [GO:0005085]
A0A0R3RE96	A0A0R3RE96	unreviewed	A0A0R3RE96_BRUMA	RNA helicase (EC 3.6.4.13)	Bm2076 BM_Bm2076	Brugia malayi (Filarial nematode worm)	785	mitochondrial matrix [GO:0005759]; ATP binding [GO:0005524]; hydrolase activity, acting on acid anhydrides [GO:0016817]; RNA helicase activity [GO:0003724]
A8QFF6	A8QFF6	reviewed	SPAST_BRUMA	Probable spastin homolog Bm1_53365 (EC 5.6.1.1)	Bm1_53365	Brugia malayi (Filarial nematode worm)	454	cytoplasm [GO:0005737]; microtubule [GO:0005874]; perinuclear region of cytoplasm [GO:0048471]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; isomerase activity [GO:0016853]; microtubule severing ATPase activity [GO:0008568]
A0A5S6PK29	A0A5S6PK29	unreviewed	A0A5S6PK29_BRUMA	C19orf28 protein, putative	Bm3411	Brugia malayi (Filarial nematode worm)	487	membrane [GO:0016020]; symporter activity [GO:0015293]; carbohydrate transport [GO:0008643]
A0A0K0JYM5	A0A0K0JYM5	unreviewed	A0A0K0JYM5_BRUMA	BMA-CDK-2 (BMA-CDK-2; Cell division protein kinase 2, putative)	Bma-cdk-2 Bm9253 BM_Bm9253	Brugia malayi (Filarial nematode worm)	326	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
A0A0J9XP82	A0A0J9XP82	unreviewed	A0A0J9XP82_BRUMA	Bm4543	Bm4543 BM_Bm4543	Brugia malayi (Filarial nematode worm)	77	
A0A0J9XYZ3	A0A0J9XYZ3	unreviewed	A0A0J9XYZ3_BRUMA	Bm13137	Bm13137 BM_Bm13137	Brugia malayi (Filarial nematode worm)	41	
A0A0J9XZV4	A0A0J9XZV4	unreviewed	A0A0J9XZV4_BRUMA	Bm14259 (Bm14259; Degenerin-like protein ZK770.1 in chromosome I, putative)	Bm14259 BM_Bm14259	Brugia malayi (Filarial nematode worm)	182	membrane [GO:0016020]; sodium channel activity [GO:0005272]
A0A5S6PD24	A0A5S6PD24	unreviewed	A0A5S6PD24_BRUMA	Bm404	Bm17355	Brugia malayi (Filarial nematode worm)	401	
A0A0H5S7N0	A0A0H5S7N0	unreviewed	A0A0H5S7N0_BRUMA	AAA domain-containing protein; BMA-MSPN-1 (BMA-MSPN-1)	bma-mspn-1 Bma-mspn-1 Bm4799 BM_Bm4799	Brugia malayi (Filarial nematode worm)	353	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
A0A0K0J741	A0A0K0J741	unreviewed	A0A0K0J741_BRUMA	Bm2706, isoform a; Bm2706, isoform b; Bm2706, isoform b (Bm2706, isoform b)	Bm2706 BM_Bm2706	Brugia malayi (Filarial nematode worm)	132	membrane [GO:0016020]
A0A0H5S6P6	A0A0H5S6P6	unreviewed	A0A0H5S6P6_BRUMA	Bm5973 (NADAR domain-containing protein)	Bm5973 BM_Bm5973	Brugia malayi (Filarial nematode worm)	450	
A0A7I4NJR1	A0A7I4NJR1	unreviewed	A0A7I4NJR1_BRUMA	diphthine methyl ester synthase (EC 2.1.1.314)	Bm11348	Brugia malayi (Filarial nematode worm)	276	diphthine synthase activity [GO:0004164]; methylation [GO:0032259]
A0A0J9XLI0	A0A0J9XLI0	unreviewed	A0A0J9XLI0_BRUMA	Bm8156	Bm8156 BM_Bm8156	Brugia malayi (Filarial nematode worm)	232	membrane [GO:0016020]
A0A5S6PXZ2	A0A5S6PXZ2	unreviewed	A0A5S6PXZ2_BRUMA	HISTIDINE-RICH TRANSPORTER TRANSMEMBRANE PROTEIN, putative	Bm9713	Brugia malayi (Filarial nematode worm)	171	
A0A5S6P7F1	A0A5S6P7F1	unreviewed	A0A5S6P7F1_BRUMA	RRM domain-containing protein	Bm10439	Brugia malayi (Filarial nematode worm)	403	nucleus [GO:0005634]; RNA binding [GO:0003723]; mRNA processing [GO:0006397]; RNA splicing [GO:0008380]
A0A1P6CHP0	A0A1P6CHP0	unreviewed	A0A1P6CHP0_BRUMA	BMA-MOAG-4 (EDRK rich factor) (EDRK rich factor, identical)	Bma-moag-4 Bm1_36260 Bm9836 BM_Bm9836	Brugia malayi (Filarial nematode worm)	77	
A0A0K0J3X9	A0A0K0J3X9	unreviewed	A0A0K0J3X9_BRUMA	BTB/POZ domain containing protein 9, putative; Bm1962 (Bm1962)	bma-bath-42.2 Bma-hpo-9 bma-hpo-9 Bm1962 BM_Bm1962	Brugia malayi (Filarial nematode worm)	621	
A0A0H5S815	A0A0H5S815	unreviewed	A0A0H5S815_BRUMA	Bm5474 (Bm5474; ZIP Zinc transporter family protein)	bma-zipt-9 Bma-zipt-9 Bm5474 BM_Bm5474	Brugia malayi (Filarial nematode worm)	357	Golgi apparatus [GO:0005794]; membrane [GO:0016020]; metal ion transmembrane transporter activity [GO:0046873]; zinc ion transport [GO:0006829]
A0A0J9Y9V8	A0A0J9Y9V8	unreviewed	A0A0J9Y9V8_BRUMA	3-oxo-5alpha-steroid 4-dehydrogenase (NADP(+)) (EC 1.3.1.22)	Bm3454 BM_Bm3454	Brugia malayi (Filarial nematode worm)	250	membrane [GO:0016020]; 3-oxo-5-alpha-steroid 4-dehydrogenase activity [GO:0003865]; 3-oxo-5alpha-steroid 4-dehydrogenase (NADP+) [GO:0047751]; androgen biosynthetic process [GO:0006702]; sex differentiation [GO:0007548]
A0A5S6PIW5	A0A5S6PIW5	unreviewed	A0A5S6PIW5_BRUMA	Bm2865	Bm2865	Brugia malayi (Filarial nematode worm)	495	membrane [GO:0016020]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; glycolytic process [GO:0006096]
A0A5S6PVW4	A0A5S6PVW4	unreviewed	A0A5S6PVW4_BRUMA	Bm8279	Bma-mpz-5.3	Brugia malayi (Filarial nematode worm)	252	
A0A0H5SKL7	A0A0H5SKL7	unreviewed	A0A0H5SKL7_BRUMA	Bm3562	bma-prp-39 Bm3562 BM_Bm3562	Brugia malayi (Filarial nematode worm)	731	RNA processing [GO:0006396]
A0A5S6PEF6	A0A5S6PEF6	unreviewed	A0A5S6PEF6_BRUMA	Uncharacterized protein	Bm17781	Brugia malayi (Filarial nematode worm)	244	
A0A0H5SP39	A0A0H5SP39	unreviewed	A0A0H5SP39_BRUMA	Bm4276	Bm4276 Bm4276 BM_Bm4276	Brugia malayi (Filarial nematode worm)	440	
A0A1P6C083	A0A1P6C083	unreviewed	A0A1P6C083_BRUMA	Bm3920, isoform c	Bm3920 BM_Bm3920	Brugia malayi (Filarial nematode worm)	173	
A0A0H5S2F9	A0A0H5S2F9	unreviewed	A0A0H5S2F9_BRUMA	Trehalase (EC 3.2.1.28) (Alpha-trehalose glucohydrolase)	bma-tre-2 Bma-tre-2 Bm5570 BM_Bm5570	Brugia malayi (Filarial nematode worm)	638	alpha,alpha-trehalase activity [GO:0004555]; trehalose metabolic process [GO:0005991]
A0A5S6PSE3	A0A5S6PSE3	unreviewed	A0A5S6PSE3_BRUMA	Uncharacterized protein	Bm629	Brugia malayi (Filarial nematode worm)	102	
A0A0H5S8M6	A0A0H5S8M6	unreviewed	A0A0H5S8M6_BRUMA	Bm4973	Bm4973 BM_Bm4973	Brugia malayi (Filarial nematode worm)	960	
A0A0K0JST5	A0A0K0JST5	unreviewed	A0A0K0JST5_BRUMA	BMA-PCP-5	bma-pcp-5 Bma-pcp-5 Bm7537 BM_Bm7537	Brugia malayi (Filarial nematode worm)	514	serine-type exopeptidase activity [GO:0070008]; proteolysis [GO:0006508]
A0A5S6PJP5	A0A5S6PJP5	unreviewed	A0A5S6PJP5_BRUMA	Bm3154	Bm3154	Brugia malayi (Filarial nematode worm)	95	
A0A5S6PHN0	A0A5S6PHN0	unreviewed	A0A5S6PHN0_BRUMA	BMA-SHN-1	Bma-shn-1	Brugia malayi (Filarial nematode worm)	997	
A0A5S6PP37	A0A5S6PP37	unreviewed	A0A5S6PP37_BRUMA	Uncharacterized protein	Bm4918 Bm1_37655	Brugia malayi (Filarial nematode worm)	163	
A0A0J9Y1V2	A0A0J9Y1V2	unreviewed	A0A0J9Y1V2_BRUMA	Bm14270	Bm14270 BM_Bm14270	Brugia malayi (Filarial nematode worm)	94	
A0A0J9XLS9	A0A0J9XLS9	unreviewed	A0A0J9XLS9_BRUMA	Bm5848	Bm5848 Bm5848 BM_Bm5848	Brugia malayi (Filarial nematode worm)	355	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
A0A0K0JG80	A0A0K0JG80	unreviewed	A0A0K0JG80_BRUMA	(S)-3-amino-2-methylpropionate transaminase (EC 2.6.1.19) (EC 2.6.1.22) (GABA aminotransferase) (Gamma-amino-N-butyrate transaminase) (L-AIBAT)	Bma-gta-1 BM_Bm4800	Brugia malayi (Filarial nematode worm)	496	(S)-3-amino-2-methylpropionate transaminase activity [GO:0047298]; 4-aminobutyrate:2-oxoglutarate transaminase activity [GO:0034386]; pyridoxal phosphate binding [GO:0030170]; gamma-aminobutyric acid metabolic process [GO:0009448]; neurotransmitter catabolic process [GO:0042135]
A0A7I4KQ27	A0A7I4KQ27	unreviewed	A0A7I4KQ27_BRUMA	Ced-11 protein, putative	Bma-ced-11	Brugia malayi (Filarial nematode worm)	1394	membrane [GO:0016020]
A0A5S6PHR2	A0A5S6PHR2	unreviewed	A0A5S6PHR2_BRUMA	Bm2438	Bm2438	Brugia malayi (Filarial nematode worm)	883	
A0A0H5S325	A0A0H5S325	unreviewed	A0A0H5S325_BRUMA	Eukaryotic translation initiation factor 2 subunit 1 (Eukaryotic translation initiation factor 2 subunit alpha)	bma-eif-2alpha Bma-eif-2alpha Bm13999 BM_Bm13999	Brugia malayi (Filarial nematode worm)	339	RNA binding [GO:0003723]; translation initiation factor activity [GO:0003743]
A0A5S6PE33	A0A5S6PE33	unreviewed	A0A5S6PE33_BRUMA	Uncharacterized protein	Bm17650	Brugia malayi (Filarial nematode worm)	47	
A0A0K0J7C2	A0A0K0J7C2	unreviewed	A0A0K0J7C2_BRUMA	Bm2762, isoform a (Bm2762, isoform b; La domain containing protein)	bma-ssb-1 Bma-ssb-1 Bm2762 BM_Bm2762	Brugia malayi (Filarial nematode worm)	445	nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; RNA binding [GO:0003723]; RNA processing [GO:0006396]
A0A0J9XL27	A0A0J9XL27	unreviewed	A0A0J9XL27_BRUMA	Oligosaccharyltransferase complex subunit	Bm8018 BM_Bm8018	Brugia malayi (Filarial nematode worm)	153	oligosaccharyltransferase complex [GO:0008250]
A0A5S6PXE2	A0A5S6PXE2	unreviewed	A0A5S6PXE2_BRUMA	Negative elongation factor E	Bm9417	Brugia malayi (Filarial nematode worm)	798	chromosome [GO:0005694]; NELF complex [GO:0032021]; RNA binding [GO:0003723]; regulation of DNA-templated transcription [GO:0006355]
A0A5S6PPX1	A0A5S6PPX1	unreviewed	A0A5S6PPX1_BRUMA	Bm5389	Bm5389	Brugia malayi (Filarial nematode worm)	386	
