From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A1C1CJS1	A0A1C1CJS1	unreviewed	A0A1C1CJS1_9EURO	Endo-1,3(4)-beta-glucanase	CLCR_04724	Cladophialophora carrionii	578	hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]
A0A1C1CQ99	A0A1C1CQ99	unreviewed	A0A1C1CQ99_9EURO	Protein SMG7	CLCR_06642	Cladophialophora carrionii	804	
A0A1C1CY41	A0A1C1CY41	unreviewed	A0A1C1CY41_9EURO	Hsp90 chaperone protein kinase-targeting subunit	cdc37 CLCR_10051	Cladophialophora carrionii	533	cytoplasm [GO:0005737]; protein kinase binding [GO:0019901]
A0A1C1CTH7	A0A1C1CTH7	unreviewed	A0A1C1CTH7_9EURO	Metallo-beta-lactamase domain-containing protein	CLCR_08918	Cladophialophora carrionii	302	secondary metabolite biosynthetic process [GO:0044550]
A0A1C1CY06	A0A1C1CY06	unreviewed	A0A1C1CY06_9EURO	40S ribosomal protein S6	rps6b CLCR_10591	Cladophialophora carrionii	239	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A1C1CYK0	A0A1C1CYK0	unreviewed	A0A1C1CYK0_9EURO	Histone acetyltransferase type B catalytic subunit (EC 2.3.1.48)	hat1 CLCR_10115	Cladophialophora carrionii	498	chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; histone acetyltransferase activity [GO:0004402]; histone binding [GO:0042393]; subtelomeric heterochromatin formation [GO:0031509]
A0A1C1CCY1	A0A1C1CCY1	unreviewed	A0A1C1CCY1_9EURO	Putative peroxisomal membrane protein Pex17	CLCR_01105	Cladophialophora carrionii	672	
A0A1C1CQ11	A0A1C1CQ11	unreviewed	A0A1C1CQ11_9EURO	Putative tetraspanin	CLCR_07559	Cladophialophora carrionii	222	membrane [GO:0016020]
A0A1C1CU97	A0A1C1CU97	unreviewed	A0A1C1CU97_9EURO	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)	CLCR_07974	Cladophialophora carrionii	917	ATP binding [GO:0005524]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]; deoxyribonucleotide biosynthetic process [GO:0009263]; DNA replication [GO:0006260]
A0A1C1D1W5	A0A1C1D1W5	unreviewed	A0A1C1D1W5_9EURO	Uncharacterized protein	CLCR_03189	Cladophialophora carrionii	127	
A0A1C1CPP7	A0A1C1CPP7	unreviewed	A0A1C1CPP7_9EURO	Alpha-amylase	CLCR_07049	Cladophialophora carrionii	509	calcium ion binding [GO:0005509]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]
A0A1C1CNZ9	A0A1C1CNZ9	unreviewed	A0A1C1CNZ9_9EURO	AWS domain-containing protein	CLCR_07075	Cladophialophora carrionii	509	nucleus [GO:0005634]; histone methyltransferase activity [GO:0042054]; methylation [GO:0032259]
A0A1C1C817	A0A1C1C817	unreviewed	A0A1C1C817_9EURO	Mitochondrial GTPase 1	mtg1 CLCR_06047	Cladophialophora carrionii	338	mitochondrial inner membrane [GO:0005743]; GTP binding [GO:0005525]
A0A1C1C8B6	A0A1C1C8B6	unreviewed	A0A1C1C8B6_9EURO	Spindle pole body component	CLCR_05522	Cladophialophora carrionii	746	cytoplasm [GO:0005737]; gamma-tubulin complex [GO:0000930]; microtubule [GO:0005874]; spindle pole [GO:0000922]; spindle pole body [GO:0005816]; gamma-tubulin binding [GO:0043015]; microtubule nucleation [GO:0007020]
A0A1C1D0W5	A0A1C1D0W5	unreviewed	A0A1C1D0W5_9EURO	Integral membrane protein	CLCR_00968	Cladophialophora carrionii	177	membrane [GO:0016020]
A0A1C1CZL3	A0A1C1CZL3	unreviewed	A0A1C1CZL3_9EURO	ATP-dependent Zn protease	CLCR_10117	Cladophialophora carrionii	497	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]
A0A1C1CDC2	A0A1C1CDC2	unreviewed	A0A1C1CDC2_9EURO	Putative oxidoreductase	CLCR_02080	Cladophialophora carrionii	262	
A0A1C1C7W4	A0A1C1C7W4	unreviewed	A0A1C1C7W4_9EURO	Secreted protein	CLCR_06501	Cladophialophora carrionii	72	
A0A1C1CLU3	A0A1C1CLU3	unreviewed	A0A1C1CLU3_9EURO	Deoxyribodipyrimidine photo-lyase	CLCR_06881	Cladophialophora carrionii	599	heterocyclic compound binding [GO:1901363]; lyase activity [GO:0016829]; organic cyclic compound binding [GO:0097159]; cellular response to stimulus [GO:0051716]; nucleobase-containing compound metabolic process [GO:0006139]; response to stress [GO:0006950]
A0A1C1D079	A0A1C1D079	unreviewed	A0A1C1D079_9EURO	Matrix metalloproteinase-11	CLCR_00198	Cladophialophora carrionii	281	metallopeptidase activity [GO:0008237]
A0A1C1CPV3	A0A1C1CPV3	unreviewed	A0A1C1CPV3_9EURO	Transcriptional regulatory protein	CLCR_07632	Cladophialophora carrionii	196	
A0A1C1CAI8	A0A1C1CAI8	unreviewed	A0A1C1CAI8_9EURO	RuvB-like helicase (EC 3.6.4.12)	rvb2 CLCR_01544	Cladophialophora carrionii	473	nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent activity, acting on DNA [GO:0008094]; helicase activity [GO:0004386]; chromatin organization [GO:0006325]; DNA repair [GO:0006281]
A0A1C1CY08	A0A1C1CY08	unreviewed	A0A1C1CY08_9EURO	Putative dual specificity protein phosphatase 3	CLCR_10537	Cladophialophora carrionii	324	protein tyrosine phosphatase activity [GO:0004725]; protein tyrosine/serine/threonine phosphatase activity [GO:0008138]; dephosphorylation [GO:0016311]
A0A1C1CUG0	A0A1C1CUG0	unreviewed	A0A1C1CUG0_9EURO	Mpv17	CLCR_11379	Cladophialophora carrionii	251	membrane [GO:0016020]
A0A1C1C692	A0A1C1C692	unreviewed	A0A1C1C692_9EURO	LipA and NB-ARC domain protein	CLCR_00076	Cladophialophora carrionii	930	ADP binding [GO:0043531]
A0A1C1CSE2	A0A1C1CSE2	unreviewed	A0A1C1CSE2_9EURO	Uncharacterized protein	CLCR_08358	Cladophialophora carrionii	547	
A0A1C1CNK7	A0A1C1CNK7	unreviewed	A0A1C1CNK7_9EURO	Pre-mRNA-splicing factor rse1	rse1 CLCR_06564	Cladophialophora carrionii	1211	nucleus [GO:0005634]; nucleic acid binding [GO:0003676]; mRNA processing [GO:0006397]
A0A1C1CZM0	A0A1C1CZM0	unreviewed	A0A1C1CZM0_9EURO	Uncharacterized protein	CLCR_09767	Cladophialophora carrionii	614	membrane [GO:0016020]
A0A1C1D0E6	A0A1C1D0E6	unreviewed	A0A1C1D0E6_9EURO	Versiconal hemiacetal acetate reductase	vrdA CLCR_00295	Cladophialophora carrionii	346	
A0A1C1CS51	A0A1C1CS51	unreviewed	A0A1C1CS51_9EURO	MYB family conidiophore development protein FlbD	CLCR_08684	Cladophialophora carrionii	400	
A0A1C1CJT4	A0A1C1CJT4	unreviewed	A0A1C1CJT4_9EURO	Mitochondrial phosphate carrier protein 2	PIC2 CLCR_04904	Cladophialophora carrionii	382	mitochondrial inner membrane [GO:0005743]; inorganic phosphate transmembrane transporter activity [GO:0005315]; mitochondrial phosphate ion transmembrane transport [GO:1990547]
A0A1C1CLW6	A0A1C1CLW6	unreviewed	A0A1C1CLW6_9EURO	ENTH domain containing protein	CLCR_07153	Cladophialophora carrionii	454	
A0A1C1CKK7	A0A1C1CKK7	unreviewed	A0A1C1CKK7_9EURO	Histone chaperone domain-containing protein	CLCR_05248	Cladophialophora carrionii	113	
A0A1C1C782	A0A1C1C782	unreviewed	A0A1C1C782_9EURO	Flavin-binding monooxygenase-like family protein	CLCR_05562	Cladophialophora carrionii	646	monooxygenase activity [GO:0004497]
A0A1C1CLD0	A0A1C1CLD0	unreviewed	A0A1C1CLD0_9EURO	Uncharacterized protein	CLCR_05202	Cladophialophora carrionii	154	
A0A1C1CYN9	A0A1C1CYN9	unreviewed	A0A1C1CYN9_9EURO	BTB/POZ domain-containing protein 13	CLCR_09545	Cladophialophora carrionii	965	
A0A1C1CT38	A0A1C1CT38	unreviewed	A0A1C1CT38_9EURO	Heterokaryon incompatibility domain-containing protein	CLCR_08081	Cladophialophora carrionii	738	
A0A1C1CQF0	A0A1C1CQF0	unreviewed	A0A1C1CQF0_9EURO	ATP-dependent DNA helicase II subunit 1 (EC 3.6.4.12) (ATP-dependent DNA helicase II subunit Ku70)	ku70 CLCR_06765	Cladophialophora carrionii	687	chromosome, telomeric region [GO:0000781]; Ku70:Ku80 complex [GO:0043564]; ATP binding [GO:0005524]; damaged DNA binding [GO:0003684]; DNA helicase activity [GO:0003678]; hydrolase activity [GO:0016787]; telomeric DNA binding [GO:0042162]; DNA recombination [GO:0006310]; double-strand break repair via nonhomologous end joining [GO:0006303]; telomere maintenance [GO:0000723]
A0A1C1CK22	A0A1C1CK22	unreviewed	A0A1C1CK22_9EURO	Peroxisomal membrane protein 4	Pxmp4 CLCR_05123	Cladophialophora carrionii	234	
A0A1C1D0B5	A0A1C1D0B5	unreviewed	A0A1C1D0B5_9EURO	Putative O-methyltransferase	CLCR_00169	Cladophialophora carrionii	491	O-methyltransferase activity [GO:0008171]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; methylation [GO:0032259]; secondary metabolite biosynthetic process [GO:0044550]
A0A1C1CLY1	A0A1C1CLY1	unreviewed	A0A1C1CLY1_9EURO	Heterokaryon incompatibility domain-containing protein	CLCR_06644	Cladophialophora carrionii	768	
A0A1C1CZH4	A0A1C1CZH4	unreviewed	A0A1C1CZH4_9EURO	Protein kinase domain-containing protein	CLCR_10990	Cladophialophora carrionii	120	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
A0A1C1CY53	A0A1C1CY53	unreviewed	A0A1C1CY53_9EURO	Uncharacterized protein	CLCR_10969	Cladophialophora carrionii	145	
A0A1C1CVB2	A0A1C1CVB2	unreviewed	A0A1C1CVB2_9EURO	Putative MFS multidrug transporter	CLCR_09971	Cladophialophora carrionii	573	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A1C1CZF4	A0A1C1CZF4	unreviewed	A0A1C1CZF4_9EURO	Mitochondrial translation optimization protein 1	MTO1 CLCR_09727	Cladophialophora carrionii	690	flavin adenine dinucleotide binding [GO:0050660]; tRNA wobble uridine modification [GO:0002098]
A0A1C1CIG4	A0A1C1CIG4	unreviewed	A0A1C1CIG4_9EURO	Putative nickel transport protein	CLCR_04021	Cladophialophora carrionii	567	plasma membrane [GO:0005886]; nickel cation transmembrane transporter activity [GO:0015099]
A0A1C1CFL6	A0A1C1CFL6	unreviewed	A0A1C1CFL6_9EURO	Hsp70/Hsp90 co-chaperone CNS1	CNS1 CLCR_02457	Cladophialophora carrionii	401	Hsp90 protein binding [GO:0051879]
A0A1C1CBI0	A0A1C1CBI0	unreviewed	A0A1C1CBI0_9EURO	Signal recognition particle 54 kDa protein	srpA CLCR_01522	Cladophialophora carrionii	521	endoplasmic reticulum [GO:0005783]; signal recognition particle, endoplasmic reticulum targeting [GO:0005786]; 7S RNA binding [GO:0008312]; ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]
A0A1C1CKQ8	A0A1C1CKQ8	unreviewed	A0A1C1CKQ8_9EURO	Caib baif family enzyme	CLCR_04653	Cladophialophora carrionii	686	
A0A1C1CJH4	A0A1C1CJH4	unreviewed	A0A1C1CJH4_9EURO	3-ketosteroid reductase	CLCR_04086	Cladophialophora carrionii	449	
A0A1C1CUE2	A0A1C1CUE2	unreviewed	A0A1C1CUE2_9EURO	Cytochrome b-c1 complex subunit 7	CLCR_09168	Cladophialophora carrionii	126	mitochondrial respiratory chain complex III [GO:0005750]; mitochondrial electron transport, ubiquinol to cytochrome c [GO:0006122]
A0A1C1CXH1	A0A1C1CXH1	unreviewed	A0A1C1CXH1_9EURO	Uncharacterized protein	CLCR_09871	Cladophialophora carrionii	618	membrane [GO:0016020]
A0A1C1CQG7	A0A1C1CQG7	unreviewed	A0A1C1CQG7_9EURO	L-ascorbate oxidase	CLCR_06718	Cladophialophora carrionii	618	copper ion binding [GO:0005507]; oxidoreductase activity [GO:0016491]
A0A1C1CQU2	A0A1C1CQU2	unreviewed	A0A1C1CQU2_9EURO	STIP1 like proteiny and U box-containing protein 1	STUB1 CLCR_08857	Cladophialophora carrionii	289	ubiquitin protein ligase activity [GO:0061630]; protein ubiquitination [GO:0016567]
A0A1C1CET2	A0A1C1CET2	unreviewed	A0A1C1CET2_9EURO	trimethyllysine dioxygenase (EC 1.14.11.8) (Epsilon-trimethyllysine 2-oxoglutarate dioxygenase) (TML hydroxylase) (TML-alpha-ketoglutarate dioxygenase)	CLCR_02442	Cladophialophora carrionii	447	iron ion binding [GO:0005506]; trimethyllysine dioxygenase activity [GO:0050353]; carnitine biosynthetic process [GO:0045329]
A0A1C1CPT4	A0A1C1CPT4	unreviewed	A0A1C1CPT4_9EURO	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial [Cleaved into: Arginine biosynthesis bifunctional protein ArgJ alpha chain; Arginine biosynthesis bifunctional protein ArgJ beta chain] [Includes: Glutamate N-acetyltransferase (GAT) (EC 2.3.1.35) (Ornithine acetyltransferase) (OATase) (Ornithine transacetylase); Amino-acid acetyltransferase (EC 2.3.1.1) (N-acetylglutamate synthase) (AGS)]	CLCR_07117	Cladophialophora carrionii	476	mitochondrial matrix [GO:0005759]; acetyl-CoA:L-glutamate N-acetyltransferase activity [GO:0004042]; glutamate N-acetyltransferase activity [GO:0004358]; methione N-acyltransferase activity [GO:0103045]; arginine biosynthetic process [GO:0006526]
A0A1C1CP18	A0A1C1CP18	unreviewed	A0A1C1CP18_9EURO	Protein phosphatase 1 regulatory subunit 7 (Protein phosphatase 1 regulatory subunit 22)	sds22 CLCR_07246	Cladophialophora carrionii	390	
A0A1C1CTM6	A0A1C1CTM6	unreviewed	A0A1C1CTM6_9EURO	CAP-Gly domain containing protein	CLCR_08106	Cladophialophora carrionii	741	
A0A1C1CLB2	A0A1C1CLB2	unreviewed	A0A1C1CLB2_9EURO	SWI5-dependent HO expression protein 3	CLCR_04979	Cladophialophora carrionii	344	
A0A1C1CVZ4	A0A1C1CVZ4	unreviewed	A0A1C1CVZ4_9EURO	Short-chain dehydrogenase	CLCR_10704	Cladophialophora carrionii	262	
A0A1C1CGI5	A0A1C1CGI5	unreviewed	A0A1C1CGI5_9EURO	Catabolite repression protein CAT5	CAT5 CLCR_03733	Cladophialophora carrionii	159	membrane [GO:0016020]; metal ion binding [GO:0046872]; monooxygenase activity [GO:0004497]; ubiquinone biosynthetic process [GO:0006744]
A0A1C1CWQ6	A0A1C1CWQ6	unreviewed	A0A1C1CWQ6_9EURO	SPIN90/Ldb17 leucine-rich domain-containing protein	CLCR_09532	Cladophialophora carrionii	876	
A0A1C1D2Y1	A0A1C1D2Y1	unreviewed	A0A1C1D2Y1_9EURO	Uncharacterized protein	CLCR_03228	Cladophialophora carrionii	73	
A0A1C1CDA8	A0A1C1CDA8	unreviewed	A0A1C1CDA8_9EURO	Putative drug/proton antiporter YHK8	YHK8 CLCR_01145	Cladophialophora carrionii	555	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A1C1CPA5	A0A1C1CPA5	unreviewed	A0A1C1CPA5_9EURO	Putative 2-hydroxyacid dehydrogenase UNK4.10	CLCR_07368	Cladophialophora carrionii	335	NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]
A0A1C1CAU9	A0A1C1CAU9	unreviewed	A0A1C1CAU9_9EURO	Uncharacterized protein	CLCR_01528	Cladophialophora carrionii	423	
A0A1C1CS76	A0A1C1CS76	unreviewed	A0A1C1CS76_9EURO	Uncharacterized protein	CLCR_08039	Cladophialophora carrionii	820	
A0A1C1CWV1	A0A1C1CWV1	unreviewed	A0A1C1CWV1_9EURO	4-coumarate--CoA ligase-like 7	4CLL7 CLCR_09976	Cladophialophora carrionii	549	ligase activity [GO:0016874]
A0A1C1CEA7	A0A1C1CEA7	unreviewed	A0A1C1CEA7_9EURO	Uncharacterized protein	CLCR_02110	Cladophialophora carrionii	181	
A0A1C1CDR2	A0A1C1CDR2	unreviewed	A0A1C1CDR2_9EURO	Sulfite efflux pump SSU1	SSU1 CLCR_01902	Cladophialophora carrionii	465	membrane [GO:0016020]; transmembrane transport [GO:0055085]
A0A1C1CRP1	A0A1C1CRP1	unreviewed	A0A1C1CRP1_9EURO	Succinate-CoA ligase subunit beta (EC 6.2.1.-)	CLCR_08769	Cladophialophora carrionii	334	cytoplasm [GO:0005737]; ligase activity [GO:0016874]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; tricarboxylic acid cycle [GO:0006099]
A0A1C1CJD2	A0A1C1CJD2	unreviewed	A0A1C1CJD2_9EURO	t-SNARE coiled-coil homology domain-containing protein	CLCR_04400	Cladophialophora carrionii	136	
A0A1C1CCC1	A0A1C1CCC1	unreviewed	A0A1C1CCC1_9EURO	Mediator of RNA polymerase II transcription subunit 21	srb7 CLCR_01332	Cladophialophora carrionii	181	mediator complex [GO:0016592]
A0A1C1CGC9	A0A1C1CGC9	unreviewed	A0A1C1CGC9_9EURO	Uncharacterized protein	CLCR_03612	Cladophialophora carrionii	338	
A0A1C1CG11	A0A1C1CG11	unreviewed	A0A1C1CG11_9EURO	Anucleate primary sterigmata protein B	apsB CLCR_03248	Cladophialophora carrionii	1571	cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]
A0A1C1CC22	A0A1C1CC22	unreviewed	A0A1C1CC22_9EURO	pH-response regulator protein palF/RIM8	palF CLCR_00418	Cladophialophora carrionii	602	
A0A1C1CJ94	A0A1C1CJ94	unreviewed	A0A1C1CJ94_9EURO	Uncharacterized protein	CLCR_04006	Cladophialophora carrionii	554	
A0A1C1CFG0	A0A1C1CFG0	unreviewed	A0A1C1CFG0_9EURO	Uncharacterized protein	CLCR_02295	Cladophialophora carrionii	681	membrane [GO:0016020]
A0A1C1CA07	A0A1C1CA07	unreviewed	A0A1C1CA07_9EURO	Large ribosomal subunit protein mL43	MRPL51 CLCR_06373	Cladophialophora carrionii	139	mitochondrion [GO:0005739]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; mitochondrial translation [GO:0032543]
A0A1C1CB71	A0A1C1CB71	unreviewed	A0A1C1CB71_9EURO	Putative MIP transporter	CLCR_01469	Cladophialophora carrionii	647	membrane [GO:0016020]; channel activity [GO:0015267]
A0A1C1CBB0	A0A1C1CBB0	unreviewed	A0A1C1CBB0_9EURO	Uncharacterized protein	CLCR_01504	Cladophialophora carrionii	577	
A0A1C1D082	A0A1C1D082	unreviewed	A0A1C1D082_9EURO	Eukaryotic translation initiation factor 5A (eIF-5A)	ANB1 CLCR_00325	Cladophialophora carrionii	161	ribosome binding [GO:0043022]; RNA binding [GO:0003723]; translation elongation factor activity [GO:0003746]; translation initiation factor activity [GO:0003743]; positive regulation of translational elongation [GO:0045901]; positive regulation of translational termination [GO:0045905]
A0A1C1C7E0	A0A1C1C7E0	unreviewed	A0A1C1C7E0_9EURO	DDHD domain protein	CLCR_05436	Cladophialophora carrionii	941	metal ion binding [GO:0046872]
A0A1C1CDD5	A0A1C1CDD5	unreviewed	A0A1C1CDD5_9EURO	Acyl-protein thioesterase 1	CLCR_02087	Cladophialophora carrionii	248	hydrolase activity [GO:0016787]
A0A1C1CV47	A0A1C1CV47	unreviewed	A0A1C1CV47_9EURO	Putative trans-sulfuration enzyme	CLCR_08633	Cladophialophora carrionii	405	pyridoxal phosphate binding [GO:0030170]; transsulfuration [GO:0019346]
A0A1C1CIU8	A0A1C1CIU8	unreviewed	A0A1C1CIU8_9EURO	Uncharacterized protein	CLCR_11294	Cladophialophora carrionii	247	
A0A1C1D108	A0A1C1D108	unreviewed	A0A1C1D108_9EURO	SET domain-containing protein	CLCR_00756	Cladophialophora carrionii	1614	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; histone H3K27 trimethyltransferase activity [GO:0140951]; zinc ion binding [GO:0008270]; methylation [GO:0032259]
A0A1C1CP97	A0A1C1CP97	unreviewed	A0A1C1CP97_9EURO	3-oxoacyl-[acyl-carrier-protein] reductase FabG	fabG CLCR_07340	Cladophialophora carrionii	335	oxidoreductase activity [GO:0016491]; cellular biosynthetic process [GO:0044249]; organic substance biosynthetic process [GO:1901576]
A0A1C1CV16	A0A1C1CV16	unreviewed	A0A1C1CV16_9EURO	Uncharacterized protein	CLCR_08631	Cladophialophora carrionii	349	membrane [GO:0016020]
A0A1C1CQ50	A0A1C1CQ50	unreviewed	A0A1C1CQ50_9EURO	Proteophosphoglycan 5	CLCR_07206	Cladophialophora carrionii	433	
A0A1C1CQP6	A0A1C1CQP6	unreviewed	A0A1C1CQP6_9EURO	Putative succinate-semialdehyde dehydrogenase	CLCR_06928	Cladophialophora carrionii	535	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]
A0A1C1CK74	A0A1C1CK74	unreviewed	A0A1C1CK74_9EURO	Uncharacterized protein	CLCR_05251	Cladophialophora carrionii	132	
A0A1C1CHJ5	A0A1C1CHJ5	unreviewed	A0A1C1CHJ5_9EURO	Mitochondrial import inner membrane translocase subunit	tim9 CLCR_11300	Cladophialophora carrionii	90	mitochondrial inner membrane [GO:0005743]; protein transport [GO:0015031]
A0A1C1CFR0	A0A1C1CFR0	unreviewed	A0A1C1CFR0_9EURO	T-complex protein 1 subunit gamma	cct3 CLCR_02343	Cladophialophora carrionii	560	chaperonin-containing T-complex [GO:0005832]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]
A0A1C1CK37	A0A1C1CK37	unreviewed	A0A1C1CK37_9EURO	Uncharacterized protein	CLCR_04757	Cladophialophora carrionii	488	
A0A1C1C8T1	A0A1C1C8T1	unreviewed	A0A1C1C8T1_9EURO	Putative rRNA-processing protein ebp2	ebp2 CLCR_05918	Cladophialophora carrionii	391	nucleolus [GO:0005730]; ribosome biogenesis [GO:0042254]
A0A1C1CTS0	A0A1C1CTS0	unreviewed	A0A1C1CTS0_9EURO	G2/mitotic-specific cyclin-B	nimE CLCR_11371	Cladophialophora carrionii	482	cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; cell division [GO:0051301]; mitotic cell cycle phase transition [GO:0044772]
A0A1C1CYW3	A0A1C1CYW3	unreviewed	A0A1C1CYW3_9EURO	High-affinity fructose transporter ght6	ght6 CLCR_09710	Cladophialophora carrionii	586	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
A0A1C1CX80	A0A1C1CX80	unreviewed	A0A1C1CX80_9EURO	Cytochrome P450 monooxygenase	CLCR_09882	Cladophialophora carrionii	564	membrane [GO:0016020]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
A0A1C1CDV0	A0A1C1CDV0	unreviewed	A0A1C1CDV0_9EURO	Uncharacterized protein	CLCR_02074	Cladophialophora carrionii	272	
A0A1C1CML4	A0A1C1CML4	unreviewed	A0A1C1CML4_9EURO	Salicylate hydroxylase	nahG CLCR_07172	Cladophialophora carrionii	447	membrane [GO:0016020]; FAD binding [GO:0071949]; oxidoreductase activity [GO:0016491]; biosynthetic process [GO:0009058]
A0A1C1CWT0	A0A1C1CWT0	unreviewed	A0A1C1CWT0_9EURO	C6 transcription factor	CLCR_10556	Cladophialophora carrionii	296	
A0A1C1CWC0	A0A1C1CWC0	unreviewed	A0A1C1CWC0_9EURO	Aquaporin-3	AQP3 CLCR_10328	Cladophialophora carrionii	353	membrane [GO:0016020]; channel activity [GO:0015267]
A0A1C1CNN3	A0A1C1CNN3	unreviewed	A0A1C1CNN3_9EURO	peptide-methionine (S)-S-oxide reductase (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase)	mxr1 CLCR_07614	Cladophialophora carrionii	207	peptide-methionine (S)-S-oxide reductase activity [GO:0008113]
A0A1C1C9M7	A0A1C1C9M7	unreviewed	A0A1C1C9M7_9EURO	Uncharacterized protein	CLCR_06247	Cladophialophora carrionii	192	membrane [GO:0016020]
A0A1C1D162	A0A1C1D162	unreviewed	A0A1C1D162_9EURO	Integral membrane protein	CLCR_00856	Cladophialophora carrionii	417	membrane [GO:0016020]
A0A1C1CPT5	A0A1C1CPT5	unreviewed	A0A1C1CPT5_9EURO	Uncharacterized protein	CLCR_07754	Cladophialophora carrionii	130	
A0A1C1CKG4	A0A1C1CKG4	unreviewed	A0A1C1CKG4_9EURO	Putative RTA1 domain protein	CLCR_04931	Cladophialophora carrionii	327	membrane [GO:0016020]
A0A1C1CIJ2	A0A1C1CIJ2	unreviewed	A0A1C1CIJ2_9EURO	Uncharacterized protein	CLCR_04449	Cladophialophora carrionii	103	
A0A1C1C8F9	A0A1C1C8F9	unreviewed	A0A1C1C8F9_9EURO	Uncharacterized protein	CLCR_05475	Cladophialophora carrionii	851	
A0A1C1D0G5	A0A1C1D0G5	unreviewed	A0A1C1D0G5_9EURO	phenylalanine--tRNA ligase (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase)	MSF1 CLCR_00267	Cladophialophora carrionii	553	mitochondrial matrix [GO:0005759]; ATP binding [GO:0005524]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]; phenylalanyl-tRNA aminoacylation [GO:0006432]
A0A1C1CRN3	A0A1C1CRN3	unreviewed	A0A1C1CRN3_9EURO	FAD dependent oxidoreductase superfamily	CLCR_08538	Cladophialophora carrionii	470	oxidoreductase activity [GO:0016491]
A0A1C1CXJ1	A0A1C1CXJ1	unreviewed	A0A1C1CXJ1_9EURO	Pisatin demethylase	CLCR_09878	Cladophialophora carrionii	536	membrane [GO:0016020]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
A0A1C1CLH5	A0A1C1CLH5	unreviewed	A0A1C1CLH5_9EURO	Peflin	pef1 CLCR_05018	Cladophialophora carrionii	309	calcium ion binding [GO:0005509]
A0A1C1CKD0	A0A1C1CKD0	unreviewed	A0A1C1CKD0_9EURO	PhoD-like phosphatase domain-containing protein	CLCR_04498	Cladophialophora carrionii	1774	
A0A1C1CH72	A0A1C1CH72	unreviewed	A0A1C1CH72_9EURO	Uncharacterized protein	CLCR_03713	Cladophialophora carrionii	114	
A0A1C1CQP4	A0A1C1CQP4	unreviewed	A0A1C1CQP4_9EURO	Major facilitator superfamily (MFS) profile domain-containing protein	CLCR_09105	Cladophialophora carrionii	182	
A0A1C1CJ95	A0A1C1CJ95	unreviewed	A0A1C1CJ95_9EURO	Anaphase-promoting complex subunit 5 (Cyclosome subunit 5)	CLCR_03894	Cladophialophora carrionii	772	anaphase-promoting complex [GO:0005680]; spindle [GO:0005819]; cell cycle [GO:0007049]; cell division [GO:0051301]; protein ubiquitination [GO:0016567]
A0A1C1CNF6	A0A1C1CNF6	unreviewed	A0A1C1CNF6_9EURO	HET-domain-containing protein	CLCR_06966	Cladophialophora carrionii	575	
